date,game_pk,game_id,market_ticker,market_type,derivative_type,candidate_surface,selected_team,opponent_team,line_value,contract_direction,yes_means,no_means,inning,half,outs,runners,score_away,score_home,score_diff,trailing_team,leading_team,batting_team,home_team,away_team,is_home_selected_team,selected_team_strength_rating,selected_team_form_context,opponent_strength_rating,weather_run_label,current_yes_bid,current_yes_ask,current_mid,current_spread,prior_mid_300s,next_mid_300s,delta_mid_next_300s,max_mid_next_300s,min_mid_next_300s,movement_favorable_to_yes,movement_favorable_to_no,nearest_play_description,seconds_since_last_play,seconds_since_last_score,recent_scoring_flag,active_rally_flag,market_nearly_settled_flag,wide_spread_flag,source
2026-06-15,824181,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,4,top,0,,5,3,-2,HOU,DET,DET,HOU,DET,,,,,volatile,99,100,99,1,96,96,0,96,96,0,0,Status Change - Warmup,2445,,0,0,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,4,top,0,,5,3,-2,HOU,DET,DET,HOU,DET,1,49.3,51.0,50.1,volatile,74,80,77,6,87,87,0,87,87,0,0,Status Change - Warmup,2445,,0,0,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,full_game_total,fg_total,fg_total,,,7.0,over_yes,over,under,4,top,1,1--,5,3,-2,HOU,DET,DET,HOU,DET,,,,,volatile,94,96,95,2,72,72,0,72,72,0,0,Status Change - Warmup,2565,,0,1,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,4,top,1,1--,5,3,-2,HOU,DET,DET,HOU,DET,,,,,volatile,99,100,99,1,96,96,0,96,96,0,0,Status Change - Warmup,2565,,0,1,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,4,top,1,1--,5,3,-2,HOU,DET,DET,HOU,DET,1,49.3,51.0,50.1,volatile,74,80,77,6,87,87,0,87,87,0,0,Status Change - Warmup,2565,,0,1,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,full_game_total,fg_total,fg_total,,,8.0,over_yes,over,under,6,top,0,,4,2,-2,TEX,MIN,MIN,TEX,MIN,,,,,not_applicable,73,74,73,1,55,55,0,55,55,0,0,Status Change - Warmup,4575,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX2,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,6,top,0,,4,2,-2,TEX,MIN,MIN,TEX,MIN,1,50.7,37.0,49.5,not_applicable,99,100,99,1,87,87,0,87,87,0,0,Status Change - Warmup,4575,,0,0,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,full_game_total,fg_total,fg_total,,,7.0,over_yes,over,under,4,bottom,0,,5,3,-2,HOU,DET,HOU,HOU,DET,,,,,volatile,94,96,95,2,72,72,0,72,72,0,0,Status Change - Warmup,3105,,0,0,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,4,bottom,0,,5,3,-2,HOU,DET,HOU,HOU,DET,,,,,volatile,99,100,99,1,96,96,0,96,96,0,0,Status Change - Warmup,3105,,0,0,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,4,bottom,0,,5,3,-2,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,74,80,77,6,87,87,0,87,87,0,0,Status Change - Warmup,3105,,0,0,0,0,rest_poll
