season,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2025,extra_innings_previous_game,no,team_post5_runs_2plus,4527,0.4707,0.4701,0.0006
2023,extra_innings_previous_game,no,team_runs_4plus,4533,0.5731,0.5745,-0.0014
2024,extra_innings_previous_game,no,team_runs_4plus,4684,0.5529,0.55,0.0029
2025,extra_innings_previous_game,no,team_runs_4plus,4527,0.5507,0.5493,0.0014
2023,extra_innings_previous_game,no,team_runs_5plus,4533,0.4518,0.4529,-0.0011
2024,extra_innings_previous_game,no,team_runs_5plus,4684,0.4289,0.4252,0.0037
2025,extra_innings_previous_game,no,team_runs_5plus,4527,0.4175,0.4166,0.0009
2023,extra_innings_previous_game,no,team_won,4533,0.4999,0.5,-0.0001
2024,extra_innings_previous_game,no,team_won,4684,0.4983,0.498,0.0003
2025,extra_innings_previous_game,no,team_won,4527,0.4992,0.5,-0.0008
2023,extra_innings_previous_game,yes,f5_total_4plus,409,0.6406,0.6342,0.0064
2024,extra_innings_previous_game,yes,f5_total_4plus,436,0.5573,0.6211,-0.0638
2025,extra_innings_previous_game,yes,f5_total_4plus,423,0.617,0.6226,-0.0056
2023,extra_innings_previous_game,yes,game_total_10plus,409,0.423,0.4257,-0.0027
2024,extra_innings_previous_game,yes,game_total_10plus,436,0.3463,0.3805,-0.0342
2025,extra_innings_previous_game,yes,game_total_10plus,423,0.3853,0.3911,-0.0058
2023,extra_innings_previous_game,yes,game_total_9plus,409,0.5159,0.5237,-0.0078
2024,extra_innings_previous_game,yes,game_total_9plus,436,0.445,0.4863,-0.0413
2025,extra_innings_previous_game,yes,game_total_9plus,423,0.4752,0.4853,-0.0101
2023,extra_innings_previous_game,yes,opponent_post5_runs_2plus,409,0.5037,0.4955,0.0082
2024,extra_innings_previous_game,yes,opponent_post5_runs_2plus,436,0.4839,0.4773,0.0066
2025,extra_innings_previous_game,yes,opponent_post5_runs_2plus,423,0.4397,0.4701,-0.0304
2023,extra_innings_previous_game,yes,opponent_runs_4plus,409,0.5844,0.5745,0.0099
2024,extra_innings_previous_game,yes,opponent_runs_4plus,436,0.5023,0.55,-0.0477
2025,extra_innings_previous_game,yes,opponent_runs_4plus,423,0.513,0.5493,-0.0363
2023,extra_innings_previous_game,yes,opponent_runs_5plus,409,0.4743,0.4529,0.0214
2024,extra_innings_previous_game,yes,opponent_runs_5plus,436,0.3853,0.4252,-0.0399
2025,extra_innings_previous_game,yes,opponent_runs_5plus,423,0.3877,0.4166,-0.0289
2023,extra_innings_previous_game,yes,team_f5_runs_2plus,409,0.6015,0.5945,0.007
2024,extra_innings_previous_game,yes,team_f5_runs_2plus,436,0.5367,0.5795,-0.0428
2025,extra_innings_previous_game,yes,team_f5_runs_2plus,423,0.591,0.5754,0.0156
2023,extra_innings_previous_game,yes,team_post5_runs_2plus,409,0.5012,0.4955,0.0057
2024,extra_innings_previous_game,yes,team_post5_runs_2plus,436,0.4702,0.4773,-0.0071
2025,extra_innings_previous_game,yes,team_post5_runs_2plus,423,0.4634,0.4701,-0.0067
2023,extra_innings_previous_game,yes,team_runs_4plus,409,0.5892,0.5745,0.0147
2024,extra_innings_previous_game,yes,team_runs_4plus,436,0.5183,0.55,-0.0317
2025,extra_innings_previous_game,yes,team_runs_4plus,423,0.5343,0.5493,-0.015
2023,extra_innings_previous_game,yes,team_runs_5plus,409,0.4645,0.4529,0.0116
2024,extra_innings_previous_game,yes,team_runs_5plus,436,0.3853,0.4252,-0.0399
2025,extra_innings_previous_game,yes,team_runs_5plus,423,0.4066,0.4166,-0.01
2023,extra_innings_previous_game,yes,team_won,409,0.5012,0.5,0.0012
2024,extra_innings_previous_game,yes,team_won,436,0.4954,0.498,-0.0026
2025,extra_innings_previous_game,yes,team_won,423,0.5083,0.5,0.0083
2023,reliever_appearances_last_2d_bucket,high_7_10,f5_total_4plus,2314,0.6422,0.6342,0.008
2024,reliever_appearances_last_2d_bucket,high_7_10,f5_total_4plus,2459,0.6259,0.6211,0.0048
2025,reliever_appearances_last_2d_bucket,high_7_10,f5_total_4plus,2424,0.6209,0.6226,-0.0017
2023,reliever_appearances_last_2d_bucket,high_7_10,game_total_10plus,2314,0.4365,0.4257,0.0108
2024,reliever_appearances_last_2d_bucket,high_7_10,game_total_10plus,2459,0.3945,0.3805,0.014
2025,reliever_appearances_last_2d_bucket,high_7_10,game_total_10plus,2424,0.4018,0.3911,0.0107
2023,reliever_appearances_last_2d_bucket,high_7_10,game_total_9plus,2314,0.532,0.5237,0.0083
2024,reliever_appearances_last_2d_bucket,high_7_10,game_total_9plus,2459,0.5035,0.4863,0.0172
2025,reliever_appearances_last_2d_bucket,high_7_10,game_total_9plus,2424,0.4946,0.4853,0.0093
2023,reliever_appearances_last_2d_bucket,high_7_10,opponent_post5_runs_2plus,2314,0.503,0.4955,0.0075
2024,reliever_appearances_last_2d_bucket,high_7_10,opponent_post5_runs_2plus,2459,0.488,0.4773,0.0107
2025,reliever_appearances_last_2d_bucket,high_7_10,opponent_post5_runs_2plus,2424,0.4905,0.4701,0.0204
2023,reliever_appearances_last_2d_bucket,high_7_10,opponent_runs_4plus,2314,0.5774,0.5745,0.0029
2024,reliever_appearances_last_2d_bucket,high_7_10,opponent_runs_4plus,2459,0.5632,0.55,0.0132
2025,reliever_appearances_last_2d_bucket,high_7_10,opponent_runs_4plus,2424,0.5631,0.5493,0.0138
2023,reliever_appearances_last_2d_bucket,high_7_10,opponent_runs_5plus,2314,0.4546,0.4529,0.0017
2024,reliever_appearances_last_2d_bucket,high_7_10,opponent_runs_5plus,2459,0.4388,0.4252,0.0136
2025,reliever_appearances_last_2d_bucket,high_7_10,opponent_runs_5plus,2424,0.4389,0.4166,0.0223
2023,reliever_appearances_last_2d_bucket,high_7_10,team_f5_runs_2plus,2314,0.608,0.5945,0.0135
2024,reliever_appearances_last_2d_bucket,high_7_10,team_f5_runs_2plus,2459,0.5787,0.5795,-0.0008
2025,reliever_appearances_last_2d_bucket,high_7_10,team_f5_runs_2plus,2424,0.5705,0.5754,-0.0049
2023,reliever_appearances_last_2d_bucket,high_7_10,team_post5_runs_2plus,2314,0.4957,0.4955,0.0002
2024,reliever_appearances_last_2d_bucket,high_7_10,team_post5_runs_2plus,2459,0.4803,0.4773,0.003
2025,reliever_appearances_last_2d_bucket,high_7_10,team_post5_runs_2plus,2424,0.4856,0.4701,0.0155
2023,reliever_appearances_last_2d_bucket,high_7_10,team_runs_4plus,2314,0.5864,0.5745,0.0119
2024,reliever_appearances_last_2d_bucket,high_7_10,team_runs_4plus,2459,0.5563,0.55,0.0063
2025,reliever_appearances_last_2d_bucket,high_7_10,team_runs_4plus,2424,0.5578,0.5493,0.0085
2023,reliever_appearances_last_2d_bucket,high_7_10,team_runs_5plus,2314,0.4581,0.4529,0.0052
2024,reliever_appearances_last_2d_bucket,high_7_10,team_runs_5plus,2459,0.4327,0.4252,0.0075
2025,reliever_appearances_last_2d_bucket,high_7_10,team_runs_5plus,2424,0.4241,0.4166,0.0075
2023,reliever_appearances_last_2d_bucket,high_7_10,team_won,2314,0.5004,0.5,0.0004
2024,reliever_appearances_last_2d_bucket,high_7_10,team_won,2459,0.4945,0.498,-0.0035
2025,reliever_appearances_last_2d_bucket,high_7_10,team_won,2424,0.4996,0.5,-0.0004
2023,reliever_appearances_last_2d_bucket,low_1_3,f5_total_4plus,154,0.6558,0.6342,0.0216
2024,reliever_appearances_last_2d_bucket,low_1_3,f5_total_4plus,137,0.7226,0.6211,0.1015
2025,reliever_appearances_last_2d_bucket,low_1_3,f5_total_4plus,131,0.5649,0.6226,-0.0577
2023,reliever_appearances_last_2d_bucket,low_1_3,game_total_10plus,154,0.4481,0.4257,0.0224
2024,reliever_appearances_last_2d_bucket,low_1_3,game_total_10plus,137,0.4161,0.3805,0.0356
2025,reliever_appearances_last_2d_bucket,low_1_3,game_total_10plus,131,0.3969,0.3911,0.0058
2023,reliever_appearances_last_2d_bucket,low_1_3,game_total_9plus,154,0.539,0.5237,0.0153
2024,reliever_appearances_last_2d_bucket,low_1_3,game_total_9plus,137,0.5839,0.4863,0.0976
2025,reliever_appearances_last_2d_bucket,low_1_3,game_total_9plus,131,0.4809,0.4853,-0.0044
2023,reliever_appearances_last_2d_bucket,low_1_3,opponent_post5_runs_2plus,154,0.4675,0.4955,-0.028
2024,reliever_appearances_last_2d_bucket,low_1_3,opponent_post5_runs_2plus,137,0.5109,0.4773,0.0336
2025,reliever_appearances_last_2d_bucket,low_1_3,opponent_post5_runs_2plus,131,0.4122,0.4701,-0.0579
2023,reliever_appearances_last_2d_bucket,low_1_3,opponent_runs_4plus,154,0.6039,0.5745,0.0294
2024,reliever_appearances_last_2d_bucket,low_1_3,opponent_runs_4plus,137,0.5912,0.55,0.0412
2025,reliever_appearances_last_2d_bucket,low_1_3,opponent_runs_4plus,131,0.4962,0.5493,-0.0531
2023,reliever_appearances_last_2d_bucket,low_1_3,opponent_runs_5plus,154,0.461,0.4529,0.0081
2024,reliever_appearances_last_2d_bucket,low_1_3,opponent_runs_5plus,137,0.4088,0.4252,-0.0164
2025,reliever_appearances_last_2d_bucket,low_1_3,opponent_runs_5plus,131,0.3817,0.4166,-0.0349
2023,reliever_appearances_last_2d_bucket,low_1_3,team_f5_runs_2plus,154,0.5779,0.5945,-0.0166
2024,reliever_appearances_last_2d_bucket,low_1_3,team_f5_runs_2plus,137,0.635,0.5795,0.0555
2025,reliever_appearances_last_2d_bucket,low_1_3,team_f5_runs_2plus,131,0.5191,0.5754,-0.0563
2023,reliever_appearances_last_2d_bucket,low_1_3,team_post5_runs_2plus,154,0.5195,0.4955,0.024
2024,reliever_appearances_last_2d_bucket,low_1_3,team_post5_runs_2plus,137,0.4745,0.4773,-0.0028
2025,reliever_appearances_last_2d_bucket,low_1_3,team_post5_runs_2plus,131,0.4427,0.4701,-0.0274
2023,reliever_appearances_last_2d_bucket,low_1_3,team_runs_4plus,154,0.5519,0.5745,-0.0226
2024,reliever_appearances_last_2d_bucket,low_1_3,team_runs_4plus,137,0.5912,0.55,0.0412
2025,reliever_appearances_last_2d_bucket,low_1_3,team_runs_4plus,131,0.5038,0.5493,-0.0455
2023,reliever_appearances_last_2d_bucket,low_1_3,team_runs_5plus,154,0.4286,0.4529,-0.0243
2024,reliever_appearances_last_2d_bucket,low_1_3,team_runs_5plus,137,0.4891,0.4252,0.0639
2025,reliever_appearances_last_2d_bucket,low_1_3,team_runs_5plus,131,0.3969,0.4166,-0.0197
2023,reliever_appearances_last_2d_bucket,low_1_3,team_won,154,0.4935,0.5,-0.0065
2024,reliever_appearances_last_2d_bucket,low_1_3,team_won,137,0.5036,0.498,0.0056
2025,reliever_appearances_last_2d_bucket,low_1_3,team_won,131,0.5115,0.5,0.0115
2023,reliever_appearances_last_2d_bucket,medium_4_6,f5_total_4plus,2382,0.631,0.6342,-0.0032
2024,reliever_appearances_last_2d_bucket,medium_4_6,f5_total_4plus,2378,0.6089,0.6211,-0.0122
2025,reliever_appearances_last_2d_bucket,medium_4_6,f5_total_4plus,2298,0.6297,0.6226,0.0071
2023,reliever_appearances_last_2d_bucket,medium_4_6,game_total_10plus,2382,0.416,0.4257,-0.0097
2024,reliever_appearances_last_2d_bucket,medium_4_6,game_total_10plus,2378,0.3633,0.3805,-0.0172
2025,reliever_appearances_last_2d_bucket,medium_4_6,game_total_10plus,2298,0.3816,0.3911,-0.0095
2023,reliever_appearances_last_2d_bucket,medium_4_6,game_total_9plus,2382,0.5176,0.5237,-0.0061
2024,reliever_appearances_last_2d_bucket,medium_4_6,game_total_9plus,2378,0.4609,0.4863,-0.0254
2025,reliever_appearances_last_2d_bucket,medium_4_6,game_total_9plus,2298,0.4774,0.4853,-0.0079
2023,reliever_appearances_last_2d_bucket,medium_4_6,opponent_post5_runs_2plus,2382,0.4874,0.4955,-0.0081
2024,reliever_appearances_last_2d_bucket,medium_4_6,opponent_post5_runs_2plus,2378,0.4609,0.4773,-0.0164
2025,reliever_appearances_last_2d_bucket,medium_4_6,opponent_post5_runs_2plus,2298,0.4534,0.4701,-0.0167
2023,reliever_appearances_last_2d_bucket,medium_4_6,opponent_runs_4plus,2382,0.5718,0.5745,-0.0027
2024,reliever_appearances_last_2d_bucket,medium_4_6,opponent_runs_4plus,2378,0.5286,0.55,-0.0214
2025,reliever_appearances_last_2d_bucket,medium_4_6,opponent_runs_4plus,2298,0.54,0.5493,-0.0093
2023,reliever_appearances_last_2d_bucket,medium_4_6,opponent_runs_5plus,2382,0.4513,0.4529,-0.0016
2024,reliever_appearances_last_2d_bucket,medium_4_6,opponent_runs_5plus,2378,0.4087,0.4252,-0.0165
2025,reliever_appearances_last_2d_bucket,medium_4_6,opponent_runs_5plus,2298,0.3977,0.4166,-0.0189
2023,reliever_appearances_last_2d_bucket,medium_4_6,team_f5_runs_2plus,2382,0.5861,0.5945,-0.0084
2024,reliever_appearances_last_2d_bucket,medium_4_6,team_f5_runs_2plus,2378,0.5774,0.5795,-0.0021
2025,reliever_appearances_last_2d_bucket,medium_4_6,team_f5_runs_2plus,2298,0.5818,0.5754,0.0064
2023,reliever_appearances_last_2d_bucket,medium_4_6,team_post5_runs_2plus,2382,0.4924,0.4955,-0.0031
2024,reliever_appearances_last_2d_bucket,medium_4_6,team_post5_runs_2plus,2378,0.4731,0.4773,-0.0042
2025,reliever_appearances_last_2d_bucket,medium_4_6,team_post5_runs_2plus,2298,0.4574,0.4701,-0.0127
2023,reliever_appearances_last_2d_bucket,medium_4_6,team_runs_4plus,2382,0.5663,0.5745,-0.0082
2024,reliever_appearances_last_2d_bucket,medium_4_6,team_runs_4plus,2378,0.5446,0.55,-0.0054
2025,reliever_appearances_last_2d_bucket,medium_4_6,team_runs_4plus,2298,0.5435,0.5493,-0.0058
2023,reliever_appearances_last_2d_bucket,medium_4_6,team_runs_5plus,2382,0.4505,0.4529,-0.0024
2024,reliever_appearances_last_2d_bucket,medium_4_6,team_runs_5plus,2378,0.4155,0.4252,-0.0097
2025,reliever_appearances_last_2d_bucket,medium_4_6,team_runs_5plus,2298,0.4104,0.4166,-0.0062
2023,reliever_appearances_last_2d_bucket,medium_4_6,team_won,2382,0.5004,0.5,0.0004
2024,reliever_appearances_last_2d_bucket,medium_4_6,team_won,2378,0.5059,0.498,0.0079
2025,reliever_appearances_last_2d_bucket,medium_4_6,team_won,2298,0.4987,0.5,-0.0013
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,f5_total_4plus,113,0.646,0.6211,0.0249
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,game_total_10plus,113,0.3451,0.3805,-0.0354
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,game_total_9plus,113,0.4779,0.4863,-0.0084
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,opponent_post5_runs_2plus,113,0.5398,0.4773,0.0625
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,opponent_runs_4plus,113,0.646,0.55,0.096
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,opponent_runs_5plus,113,0.4602,0.4252,0.035
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,team_f5_runs_2plus,113,0.5752,0.5795,-0.0043
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,team_post5_runs_2plus,113,0.469,0.4773,-0.0083
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,team_runs_4plus,113,0.4513,0.55,-0.0987
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,team_runs_5plus,113,0.354,0.4252,-0.0712
2024,reliever_appearances_last_2d_bucket,very_high_11_plus,team_won,113,0.3982,0.498,-0.0998
2023,starter_short_outing_previous_game,no,f5_total_4plus,3280,0.6363,0.6342,0.0021
2024,starter_short_outing_previous_game,no,f5_total_4plus,3360,0.6214,0.6211,0.0003
2025,starter_short_outing_previous_game,no,f5_total_4plus,3283,0.6208,0.6226,-0.0018
2023,starter_short_outing_previous_game,no,game_total_10plus,3280,0.4305,0.4257,0.0048
2024,starter_short_outing_previous_game,no,game_total_10plus,3360,0.3693,0.3805,-0.0112
2025,starter_short_outing_previous_game,no,game_total_10plus,3283,0.3957,0.3911,0.0046
2023,starter_short_outing_previous_game,no,game_total_9plus,3280,0.5247,0.5237,0.001
2024,starter_short_outing_previous_game,no,game_total_9plus,3360,0.478,0.4863,-0.0083
2025,starter_short_outing_previous_game,no,game_total_9plus,3283,0.4871,0.4853,0.0018
2023,starter_short_outing_previous_game,no,opponent_post5_runs_2plus,3280,0.4915,0.4955,-0.004
2024,starter_short_outing_previous_game,no,opponent_post5_runs_2plus,3360,0.4685,0.4773,-0.0088
2025,starter_short_outing_previous_game,no,opponent_post5_runs_2plus,3283,0.467,0.4701,-0.0031
2023,starter_short_outing_previous_game,no,opponent_runs_4plus,3280,0.575,0.5745,0.0005
2024,starter_short_outing_previous_game,no,opponent_runs_4plus,3360,0.5393,0.55,-0.0107
2025,starter_short_outing_previous_game,no,opponent_runs_4plus,3283,0.5461,0.5493,-0.0032
2023,starter_short_outing_previous_game,no,opponent_runs_5plus,3280,0.4512,0.4529,-0.0017
2024,starter_short_outing_previous_game,no,opponent_runs_5plus,3360,0.4128,0.4252,-0.0124
2025,starter_short_outing_previous_game,no,opponent_runs_5plus,3283,0.4091,0.4166,-0.0075
2023,starter_short_outing_previous_game,no,team_f5_runs_2plus,3280,0.6018,0.5945,0.0073
2024,starter_short_outing_previous_game,no,team_f5_runs_2plus,3360,0.5854,0.5795,0.0059
2025,starter_short_outing_previous_game,no,team_f5_runs_2plus,3283,0.5818,0.5754,0.0064
2023,starter_short_outing_previous_game,no,team_post5_runs_2plus,3280,0.4994,0.4955,0.0039
2024,starter_short_outing_previous_game,no,team_post5_runs_2plus,3360,0.4798,0.4773,0.0025
2025,starter_short_outing_previous_game,no,team_post5_runs_2plus,3283,0.4654,0.4701,-0.0047
2023,starter_short_outing_previous_game,no,team_runs_4plus,3280,0.5799,0.5745,0.0054
2024,starter_short_outing_previous_game,no,team_runs_4plus,3360,0.5524,0.55,0.0024
2025,starter_short_outing_previous_game,no,team_runs_4plus,3283,0.5504,0.5493,0.0011
2023,starter_short_outing_previous_game,no,team_runs_5plus,3280,0.4616,0.4529,0.0087
2024,starter_short_outing_previous_game,no,team_runs_5plus,3360,0.4318,0.4252,0.0066
2025,starter_short_outing_previous_game,no,team_runs_5plus,3283,0.4164,0.4166,-0.0002
2023,starter_short_outing_previous_game,no,team_won,3280,0.5043,0.5,0.0043
2024,starter_short_outing_previous_game,no,team_won,3360,0.5051,0.498,0.0071
2025,starter_short_outing_previous_game,no,team_won,3283,0.5059,0.5,0.0059
2023,starter_short_outing_previous_game,yes,f5_total_4plus,1662,0.63,0.6342,-0.0042
2024,starter_short_outing_previous_game,yes,f5_total_4plus,1760,0.6205,0.6211,-0.0006
2025,starter_short_outing_previous_game,yes,f5_total_4plus,1667,0.6263,0.6226,0.0037
2023,starter_short_outing_previous_game,yes,game_total_10plus,1662,0.4164,0.4257,-0.0093
2024,starter_short_outing_previous_game,yes,game_total_10plus,1760,0.4017,0.3805,0.0212
2025,starter_short_outing_previous_game,yes,game_total_10plus,1667,0.3821,0.3911,-0.009
2023,starter_short_outing_previous_game,yes,game_total_9plus,1662,0.5217,0.5237,-0.002
2024,starter_short_outing_previous_game,yes,game_total_9plus,1760,0.5023,0.4863,0.016
2025,starter_short_outing_previous_game,yes,game_total_9plus,1667,0.4817,0.4853,-0.0036
2023,starter_short_outing_previous_game,yes,opponent_post5_runs_2plus,1662,0.5036,0.4955,0.0081
2024,starter_short_outing_previous_game,yes,opponent_post5_runs_2plus,1760,0.4943,0.4773,0.017
2025,starter_short_outing_previous_game,yes,opponent_post5_runs_2plus,1667,0.4763,0.4701,0.0062
2023,starter_short_outing_previous_game,yes,opponent_runs_4plus,1662,0.5734,0.5745,-0.0011
2024,starter_short_outing_previous_game,yes,opponent_runs_4plus,1760,0.5705,0.55,0.0205
2025,starter_short_outing_previous_game,yes,opponent_runs_4plus,1667,0.5555,0.5493,0.0062
2023,starter_short_outing_previous_game,yes,opponent_runs_5plus,1662,0.4561,0.4529,0.0032
2024,starter_short_outing_previous_game,yes,opponent_runs_5plus,1760,0.4489,0.4252,0.0237
2025,starter_short_outing_previous_game,yes,opponent_runs_5plus,1667,0.4313,0.4166,0.0147
2023,starter_short_outing_previous_game,yes,team_f5_runs_2plus,1662,0.58,0.5945,-0.0145
2024,starter_short_outing_previous_game,yes,team_f5_runs_2plus,1760,0.5682,0.5795,-0.0113
2025,starter_short_outing_previous_game,yes,team_f5_runs_2plus,1667,0.5627,0.5754,-0.0127
2023,starter_short_outing_previous_game,yes,team_post5_runs_2plus,1662,0.488,0.4955,-0.0075
2024,starter_short_outing_previous_game,yes,team_post5_runs_2plus,1760,0.4727,0.4773,-0.0046
2025,starter_short_outing_previous_game,yes,team_post5_runs_2plus,1667,0.4793,0.4701,0.0092
2023,starter_short_outing_previous_game,yes,team_runs_4plus,1662,0.5638,0.5745,-0.0107
2024,starter_short_outing_previous_game,yes,team_runs_4plus,1760,0.5455,0.55,-0.0045
2025,starter_short_outing_previous_game,yes,team_runs_4plus,1667,0.5471,0.5493,-0.0022
2023,starter_short_outing_previous_game,yes,team_runs_5plus,1662,0.4356,0.4529,-0.0173
2024,starter_short_outing_previous_game,yes,team_runs_5plus,1760,0.4125,0.4252,-0.0127
2025,starter_short_outing_previous_game,yes,team_runs_5plus,1667,0.4169,0.4166,0.0003
2023,starter_short_outing_previous_game,yes,team_won,1662,0.4916,0.5,-0.0084
2024,starter_short_outing_previous_game,yes,team_won,1760,0.4847,0.498,-0.0133
2025,starter_short_outing_previous_game,yes,team_won,1667,0.4883,0.5,-0.0117
2023,strong_BO_clean_BD_tag,no,f5_total_4plus,3798,0.633,0.6342,-0.0012
2024,strong_BO_clean_BD_tag,no,f5_total_4plus,4019,0.6151,0.6211,-0.006
2025,strong_BO_clean_BD_tag,no,f5_total_4plus,3865,0.6269,0.6226,0.0043
2023,strong_BO_clean_BD_tag,no,game_total_10plus,3798,0.4242,0.4257,-0.0015
2024,strong_BO_clean_BD_tag,no,game_total_10plus,4019,0.3824,0.3805,0.0019
2025,strong_BO_clean_BD_tag,no,game_total_10plus,3865,0.3876,0.3911,-0.0035
2023,strong_BO_clean_BD_tag,no,game_total_9plus,3798,0.5211,0.5237,-0.0026
2024,strong_BO_clean_BD_tag,no,game_total_9plus,4019,0.4872,0.4863,0.0009
2025,strong_BO_clean_BD_tag,no,game_total_9plus,3865,0.4833,0.4853,-0.002
2023,strong_BO_clean_BD_tag,no,opponent_post5_runs_2plus,3798,0.5026,0.4955,0.0071
2024,strong_BO_clean_BD_tag,no,opponent_post5_runs_2plus,4019,0.474,0.4773,-0.0033
2025,strong_BO_clean_BD_tag,no,opponent_post5_runs_2plus,3865,0.4712,0.4701,0.0011
2023,strong_BO_clean_BD_tag,no,opponent_runs_4plus,3798,0.5827,0.5745,0.0082
2024,strong_BO_clean_BD_tag,no,opponent_runs_4plus,4019,0.5504,0.55,0.0004
2025,strong_BO_clean_BD_tag,no,opponent_runs_4plus,3865,0.5527,0.5493,0.0034
2023,strong_BO_clean_BD_tag,no,opponent_runs_5plus,3798,0.4581,0.4529,0.0052
2024,strong_BO_clean_BD_tag,no,opponent_runs_5plus,4019,0.4319,0.4252,0.0067
2025,strong_BO_clean_BD_tag,no,opponent_runs_5plus,3865,0.4181,0.4166,0.0015
2023,strong_BO_clean_BD_tag,no,team_f5_runs_2plus,3798,0.5879,0.5945,-0.0066
2024,strong_BO_clean_BD_tag,no,team_f5_runs_2plus,4019,0.5718,0.5795,-0.0077
2025,strong_BO_clean_BD_tag,no,team_f5_runs_2plus,3865,0.5736,0.5754,-0.0018
2023,strong_BO_clean_BD_tag,no,team_post5_runs_2plus,3798,0.4966,0.4955,0.0011
2024,strong_BO_clean_BD_tag,no,team_post5_runs_2plus,4019,0.4792,0.4773,0.0019
2025,strong_BO_clean_BD_tag,no,team_post5_runs_2plus,3865,0.4629,0.4701,-0.0072
2023,strong_BO_clean_BD_tag,no,team_runs_4plus,3798,0.5682,0.5745,-0.0063
2024,strong_BO_clean_BD_tag,no,team_runs_4plus,4019,0.5429,0.55,-0.0071
2025,strong_BO_clean_BD_tag,no,team_runs_4plus,3865,0.5413,0.5493,-0.008
2023,strong_BO_clean_BD_tag,no,team_runs_5plus,3798,0.4466,0.4529,-0.0063
2024,strong_BO_clean_BD_tag,no,team_runs_5plus,4019,0.4165,0.4252,-0.0087
