generated_at,window_start,window_end,game_date,game_id,subject_team,market_type,threshold,side,brain_score,calibrated_probability,market_implied_probability_cents,gap_cents,bucket,graded,outcome,pl_cents
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,ATH@AZ,ATH,moneyline,,YES,0.0,0.472,45.0,2.1999999999999957,brain_low_market_low,True,LOSE,-45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CLE@TB,CLE,moneyline,,YES,0.0,0.472,45.0,2.1999999999999957,brain_low_market_low,True,LOSE,-45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,NYM@MIL,NYM,moneyline,,YES,0.0,0.472,45.0,2.1999999999999957,brain_low_market_low,True,WIN,55.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-23,TB@TOR,TB,team_total,4.0,YES,0.195,0.5883,61.0,-2.1699999999999946,brain_high_market_high,True,LOSE,-61.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,STL@LAA,STL,team_total,4.0,YES,0.1436,0.5883,61.0,-2.1699999999999946,brain_high_market_high,True,LOSE,-61.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CWS@TEX,TEX,team_total,4.0,YES,0.1986,0.5883,61.0,-2.1699999999999946,brain_high_market_high,True,WIN,39.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,STL@LAA,STL,team_total,4.0,YES,0.1436,0.5883,61.0,-2.1699999999999946,brain_high_market_high,True,LOSE,-61.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,TOR@BOS,BOS,moneyline,,YES,0.2362,0.5286,55.0,-2.1400000000000006,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,ATH@AZ,ATH,team_total,5.0,NO,0.1731,0.5913,57.0,2.1300000000000026,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,ATH@MIN,MIN,moneyline,,YES,0.3281,0.5489,57.0,-2.1099999999999923,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,LAA@SF,LAA,team_total,4.0,YES,0.0092,0.531,51.0,2.1000000000000014,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,TB@TOR,TB,team_total,4.0,YES,0.0,0.531,51.0,2.1000000000000014,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CIN@SEA,SEA,team_total,4.0,YES,0.0856,0.531,51.0,2.1000000000000014,brain_high_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIN@CLE,MIN,team_total,4.0,YES,0.0,0.531,51.0,2.1000000000000014,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SEA@TEX,SEA,team_total,4.0,YES,0.0125,0.531,51.0,2.1000000000000014,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,BAL@BOS,BAL,team_total,4.0,YES,0.0,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,TB@TOR,TB,team_total,4.0,YES,0.0,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIA@HOU,HOU,team_total,4.0,YES,0.0,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,PIT@NYY,PIT,team_total,4.0,YES,0.0951,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CHC@PIT,PIT,team_total,4.0,YES,0.0,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,LOSE,-55.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CIN@STL,STL,team_total,4.0,YES,0.0,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,DET@CHC,CHC,team_total,4.0,YES,0.0413,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SF@KC,KC,team_total,4.0,YES,0.0538,0.531,55.0,-1.8999999999999986,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CIN@STL,STL,team_total,5.0,NO,0.1526,0.5913,61.0,-1.8699999999999974,brain_high_market_high,True,LOSE,-61.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,SF@KC,SF,moneyline,,YES,0.2425,0.5286,51.0,1.8599999999999994,brain_high_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CHC@PIT,CHC,team_total,4.0,YES,0.1037,0.5883,57.0,1.8300000000000054,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SEA@TEX,TEX,moneyline,,YES,0.0425,0.472,49.0,-1.8000000000000043,brain_low_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SD@ATL,SD,moneyline,,YES,0.0,0.472,49.0,-1.8000000000000043,brain_low_market_low,True,LOSE,-49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,LAD@PHI,LAD,moneyline,,YES,0.0,0.472,49.0,-1.8000000000000043,brain_low_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CIN@SEA,CIN,moneyline,,YES,0.0,0.472,49.0,-1.8000000000000043,brain_low_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-23,TB@TOR,TOR,moneyline,,YES,0.0,0.472,49.0,-1.8000000000000043,brain_low_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SEA@TEX,SEA,team_total,4.0,YES,0.2489,0.5667,55.0,1.6700000000000017,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CWS@TEX,TEX,moneyline,,YES,0.1467,0.5039,52.0,-1.6099999999999994,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,DET@CHC,CHC,moneyline,,YES,0.1262,0.5039,52.0,-1.6099999999999994,brain_high_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,MIN@CLE,CLE,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,CWS@TEX,TEX,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,HOU@CWS,CWS,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIN@CLE,CLE,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CHC@PIT,CHC,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CWS@TEX,TEX,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SD@MIA,SD,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,ATL@BAL,BAL,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SD@MIA,SD,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CWS@TEX,CWS,team_total,5.0,NO,0.0,0.5546,57.0,-1.5399999999999991,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,NYM@MIL,MIL,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,HOU@CWS,CWS,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,ATH@AZ,ATH,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,ATL@BAL,BAL,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,SF@KC,KC,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,STL@AZ,AZ,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,CIN@SEA,SEA,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,CWS@TEX,CWS,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,ATH@AZ,AZ,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,MIA@HOU,MIA,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,SD@ATL,SD,team_total,5.0,NO,0.0,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,MIA@HOU,HOU,team_total,5.0,NO,0.0432,0.5546,54.0,1.4600000000000009,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,PIT@CLE,PIT,moneyline,,YES,0.1712,0.5039,49.0,1.3900000000000006,brain_high_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,PIT@NYY,PIT,moneyline,,YES,0.1146,0.5039,49.0,1.3900000000000006,brain_high_market_low,True,LOSE,-49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CWS@TEX,CWS,moneyline,,YES,0.1274,0.5039,49.0,1.3900000000000006,brain_high_market_low,True,LOSE,-49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,NYM@MIL,MIL,team_total,4.0,YES,0.2263,0.5667,58.0,-1.3299999999999983,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SD@MIA,SD,team_total,4.0,YES,0.2236,0.5667,58.0,-1.3299999999999983,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,HOU@CWS,HOU,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,WIN,54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,MIA@MIL,MIA,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,LOSE,-46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,TOR@BOS,TOR,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,LOSE,-46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,LAA@SF,LAA,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,LOSE,-46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,LAD@NYM,NYM,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,LOSE,-46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,MIN@CLE,CLE,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,WIN,54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SF@KC,KC,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,WIN,54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CIN@STL,CIN,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,WIN,54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,SD@ATL,SD,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,LOSE,-46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,LAD@PHI,PHI,moneyline,,YES,0.0,0.472,46.0,1.1999999999999957,brain_low_market_low,True,LOSE,-46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,ATL@BAL,ATL,moneyline,,YES,0.0933,0.472,46.0,1.1999999999999957,brain_low_market_low,True,WIN,54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SD@MIA,SD,team_total,4.0,YES,0.152,0.5883,60.0,-1.1699999999999946,brain_high_market_high,True,WIN,40.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SD@ATL,ATL,team_total,4.0,YES,0.1459,0.5883,60.0,-1.1699999999999946,brain_high_market_high,True,WIN,40.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIN@CLE,CLE,team_total,4.0,YES,0.1288,0.5883,60.0,-1.1699999999999946,brain_high_market_high,True,WIN,40.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,DET@CHC,CHC,moneyline,,YES,0.2381,0.5286,54.0,-1.1400000000000006,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,ATH@AZ,ATH,team_total,5.0,NO,0.1265,0.5913,58.0,1.1300000000000026,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,TOR@BOS,TOR,team_total,5.0,NO,0.1964,0.5913,58.0,1.1300000000000026,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,NYM@MIL,MIL,moneyline,,YES,0.3193,0.5489,56.0,-1.1099999999999923,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,CIN@SEA,CIN,team_total,4.0,YES,0.0565,0.531,52.0,1.1000000000000014,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CIN@SEA,CIN,team_total,4.0,YES,0.0,0.531,52.0,1.1000000000000014,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,SD@MIA,SD,team_total,4.0,YES,0.0979,0.531,52.0,1.1000000000000014,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,KC@DET,KC,team_total,4.0,YES,0.0481,0.531,52.0,1.1000000000000014,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,MIA@MIL,MIA,team_total,4.0,YES,0.0,0.531,52.0,1.1000000000000014,brain_high_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,PIT@NYY,NYY,team_total,4.0,YES,0.0882,0.531,52.0,1.1000000000000014,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,TOR@BOS,TOR,team_total,5.0,NO,0.2021,0.6292,64.0,-1.0799999999999983,brain_high_market_high,True,WIN,36.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,NYM@MIL,MIL,team_total,4.0,YES,0.5094,0.6395,63.0,0.9499999999999957,brain_high_market_high,True,WIN,37.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,TB@TOR,TOR,team_total,4.0,YES,0.0886,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,SEA@TEX,SEA,team_total,4.0,YES,0.0125,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,LAD@PHI,LAD,team_total,4.0,YES,0.0,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,NYY@PHI,PHI,team_total,4.0,YES,0.0449,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CLE@TB,CLE,team_total,4.0,YES,0.0924,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,LAD@NYM,NYM,team_total,4.0,YES,0.0,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CLE@TB,TB,team_total,4.0,YES,0.0497,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,DET@CHC,DET,team_total,4.0,YES,0.0481,0.531,54.0,-0.8999999999999986,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,HOU@CWS,CWS,moneyline,,YES,0.3015,0.5489,54.0,0.8900000000000077,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SD@ATL,ATL,moneyline,,YES,0.2831,0.5286,52.0,0.8599999999999994,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,DET@CHC,CHC,team_total,4.0,YES,0.149,0.5883,58.0,0.8300000000000054,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,TB@TOR,TOR,team_total,4.0,YES,0.1367,0.5883,58.0,0.8300000000000054,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,HOU@CWS,CWS,team_total,4.0,YES,0.1933,0.5883,58.0,0.8300000000000054,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,BAL@HOU,BAL,moneyline,,YES,0.0636,0.472,48.0,-0.8000000000000043,brain_low_market_low,True,WIN,52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CLE@TB,CLE,moneyline,,YES,0.0,0.472,48.0,-0.8000000000000043,brain_low_market_low,True,LOSE,-48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CHC@PIT,CHC,moneyline,,YES,0.0,0.472,48.0,-0.8000000000000043,brain_low_market_low,True,WIN,52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,HOU@CWS,HOU,moneyline,,YES,0.0636,0.472,48.0,-0.8000000000000043,brain_low_market_low,True,LOSE,-48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,MIA@HOU,MIA,moneyline,,YES,0.0,0.472,48.0,-0.8000000000000043,brain_low_market_low,True,LOSE,-48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,DET@CHC,DET,moneyline,,YES,0.0636,0.472,48.0,-0.8000000000000043,brain_low_market_low,True,LOSE,-48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,ATL@BAL,ATL,moneyline,,YES,0.1645,0.5039,51.0,-0.6099999999999994,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,TOR@BOS,BOS,moneyline,,YES,0.1267,0.5039,51.0,-0.6099999999999994,brain_high_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,STL@LAA,STL,moneyline,,YES,0.1236,0.5039,51.0,-0.6099999999999994,brain_high_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CHC@PIT,PIT,moneyline,,YES,0.1595,0.5039,51.0,-0.6099999999999994,brain_high_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SD@MIA,MIA,team_total,5.0,NO,0.0939,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,LAD@NYM,LAD,team_total,5.0,NO,0.0,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,LAA@SF,LAA,team_total,5.0,NO,0.0,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CIN@STL,STL,team_total,5.0,NO,0.0115,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,SD@MIA,MIA,team_total,5.0,NO,0.0396,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,KC@DET,DET,team_total,5.0,NO,0.0,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,MIA@HOU,MIA,team_total,5.0,NO,0.0,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SD@ATL,SD,team_total,5.0,NO,0.0,0.5546,56.0,-0.5399999999999991,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CIN@STL,STL,team_total,5.0,NO,0.0,0.5546,55.0,0.46000000000000085,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,LAA@SF,LAA,team_total,5.0,NO,0.0939,0.5546,55.0,0.46000000000000085,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-23,TB@TOR,TB,team_total,5.0,NO,0.0,0.5546,55.0,0.46000000000000085,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,TOR@BOS,BOS,team_total,5.0,NO,0.0,0.5546,55.0,0.46000000000000085,brain_high_market_high,True,LOSE,-55.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,LAD@PHI,PHI,team_total,5.0,NO,0.0423,0.5546,55.0,0.46000000000000085,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,STL@LAA,STL,team_total,5.0,NO,0.0,0.5546,55.0,0.46000000000000085,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,ATL@BAL,BAL,team_total,5.0,NO,0.0,0.5546,55.0,0.46000000000000085,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,LAA@SF,SF,team_total,4.0,YES,0.2025,0.5667,57.0,-0.3299999999999983,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,MIA@HOU,MIA,moneyline,,YES,0.0,0.472,47.0,0.19999999999999574,brain_low_market_low,True,LOSE,-47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,DET@CHC,DET,moneyline,,YES,0.0,0.472,47.0,0.19999999999999574,brain_low_market_low,True,WIN,53.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,CWS@TEX,TEX,moneyline,,YES,0.0425,0.472,47.0,0.19999999999999574,brain_low_market_low,True,LOSE,-47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,STL@AZ,STL,moneyline,,YES,0.0,0.472,47.0,0.19999999999999574,brain_low_market_low,True,LOSE,-47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,HOU@CWS,HOU,moneyline,,YES,0.0,0.472,47.0,0.19999999999999574,brain_low_market_low,True,WIN,53.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CLE@TB,CLE,moneyline,,YES,0.0,0.472,47.0,0.19999999999999574,brain_low_market_low,True,LOSE,-47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,NYY@PHI,PHI,moneyline,,YES,0.0,0.472,47.0,0.19999999999999574,brain_low_market_low,True,LOSE,-47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,LAD@NYM,LAD,team_total,4.0,YES,0.1833,0.5883,59.0,-0.1699999999999946,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,ATL@BAL,BAL,team_total,4.0,YES,0.101,0.5883,59.0,-0.1699999999999946,brain_high_market_high,True,LOSE,-59.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,CWS@TEX,TEX,team_total,4.0,YES,0.1046,0.5883,59.0,-0.1699999999999946,brain_high_market_high,True,LOSE,-59.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,MIN@CHC,CHC,team_total,4.0,YES,0.1337,0.5883,59.0,-0.1699999999999946,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,NYM@MIL,NYM,team_total,5.0,NO,0.1248,0.5913,59.0,0.13000000000000256,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,SD@ATL,ATL,moneyline,,YES,0.3314,0.5489,55.0,-0.10999999999999233,brain_high_market_high,True,WIN,45.0
