generated_at,window_start,window_end,watchlist_category,game_date,game_id,game_pk,away_abbr,home_abbr,subject_team,market_type,market_type_bucket,threshold,side,market_ticker,price_bucket,last_price_cents,avg_spread_cents,last_snap_minutes_before,n_pregame_snapshots,graded,outcome,pl_cents,brain_score,calibrated_probability,candidate_status,score_bin,final_team_runs,context_favorite_underdog,opponent_starter_kbb_bucket,opponent_starter_xfip_bucket,offense_form_bucket
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,SD@ATL,824896,SD,ATL,SD,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL221915SDATL-SD3,66-80c,74.0,3.47,0.2,771,True,WIN,26.0,,,,,,underdog,weak_lt_8,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,SD@ATL,824896,SD,ATL,ATL,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL221915SDATL-ATL2,81-99c,88.0,3.29,0.2,771,True,WIN,12.0,,,,,,favorite,weak_lt_8,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,SD@ATL,824896,SD,ATL,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL221915SDATL-4,66-80c,68.0,5.71,0.2,771,True,LOSE,-68.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,SD@ATL,824896,SD,ATL,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL221915SDATL-3,81-99c,81.0,6.33,0.2,771,True,LOSE,-81.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,SD@ATL,824896,SD,ATL,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL221915SDATL-2,81-99c,91.0,17.02,0.2,771,True,LOSE,-91.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,SD@ATL,824896,SD,ATL,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL221915SDATL-1,81-99c,98.0,17.02,0.2,771,True,WIN,2.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,AZ,moneyline,moneyline,,YES,KXMLBGAME-26JUL221540ATHAZ-AZ,56-65c,57.0,5.6,0.6,2961,True,WIN,43.0,0.7384,0.6039,,,,favorite,solid_13_18,avg_4_25_4_75,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL221540ATHAZ-8,56-65c,63.0,1.61,0.6,841,True,WIN,37.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL221540ATHAZ-6,66-80c,80.0,1.86,0.6,841,True,WIN,20.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL221540ATHAZ-7,66-80c,72.0,1.42,0.6,841,True,WIN,28.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL221540ATHAZ-4,81-99c,93.0,2.86,0.6,841,True,WIN,7.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL221540ATHAZ-5,81-99c,90.0,1.34,0.6,841,True,WIN,10.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,AZ,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL221540ATHAZ-AZ4,56-65c,64.0,14.1,0.6,841,True,WIN,36.0,0.535,0.6395,,,,favorite,solid_13_18,avg_4_25_4_75,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,ATH,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL221540ATHAZ-ATH2,81-99c,87.0,12.2,0.6,841,True,WIN,13.0,,,,,,underdog,weak_lt_8,very_bad_5_25_plus,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,ATH,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL221540ATHAZ-ATH3,66-80c,74.0,10.05,0.6,841,True,WIN,26.0,,,,,,underdog,weak_lt_8,very_bad_5_25_plus,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,ATH,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL221540ATHAZ-ATH4,56-65c,60.0,11.44,0.6,841,True,WIN,40.0,0.0,0.531,,,,underdog,weak_lt_8,very_bad_5_25_plus,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,AZ,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL221540ATHAZ-AZ2,81-99c,89.0,12.35,0.6,841,True,WIN,11.0,,,,,,favorite,solid_13_18,avg_4_25_4_75,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,AZ,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL221540ATHAZ-AZ3,66-80c,76.0,6.46,0.6,841,True,WIN,24.0,,,,,,favorite,solid_13_18,avg_4_25_4_75,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL221540ATHAZ-4,66-80c,68.0,10.67,0.6,841,True,WIN,32.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL221540ATHAZ-3,81-99c,81.0,14.52,0.6,841,True,WIN,19.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL221540ATHAZ-2,81-99c,91.0,18.87,0.6,841,True,WIN,9.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-22,ATH@AZ,825055,ATH,AZ,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL221540ATHAZ-1,81-99c,98.0,20.4,0.6,841,True,WIN,2.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL231507TBTOR-7,66-80c,71.0,1.0,0.1,2198,True,LOSE,-71.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL231507TBTOR-6,66-80c,78.0,1.05,0.1,2198,True,LOSE,-78.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL231507TBTOR-5,81-99c,87.0,1.57,0.1,2198,True,LOSE,-87.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL231507TBTOR-4,81-99c,93.0,2.3,0.1,2198,True,WIN,7.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL231507TBTOR-8,56-65c,59.0,1.02,0.1,2198,True,LOSE,-59.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,full_game_total,full game totals,3.0,YES,KXMLBTOTAL-26JUL231507TBTOR-3,81-99c,97.0,2.01,0.1,2198,True,WIN,3.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,TB,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231507TBTOR-TB2,81-99c,88.0,1.93,0.1,2198,True,LOSE,-88.0,,,,,,favorite,weak_lt_8,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,TB,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231507TBTOR-TB3,66-80c,75.0,2.05,0.1,2198,True,LOSE,-75.0,,,,,,favorite,weak_lt_8,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,TB,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL231507TBTOR-TB4,56-65c,61.0,1.81,0.1,2198,True,LOSE,-61.0,0.195,0.5883,,,,favorite,weak_lt_8,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,TOR,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231507TBTOR-TOR2,81-99c,86.0,1.59,0.1,2198,True,WIN,14.0,,,,,,underdog,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,TOR,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL231507TBTOR-TOR4,56-65c,58.0,2.52,0.1,2198,True,LOSE,-58.0,0.0017,0.531,,,,underdog,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,TOR,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231507TBTOR-TOR3,66-80c,72.0,1.58,0.1,2198,True,WIN,28.0,,,,,,underdog,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL231507TBTOR-4,56-65c,65.0,2.83,0.1,2198,True,LOSE,-65.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL231507TBTOR-3,66-80c,79.0,5.2,0.1,2198,True,WIN,21.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL231507TBTOR-2,81-99c,90.0,10.54,0.1,2198,True,WIN,10.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,TB@TOR,822785,TB,TOR,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL231507TBTOR-1,81-99c,98.0,10.43,0.1,2198,True,WIN,2.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,DET,moneyline,moneyline,,YES,KXMLBGAME-26JUL231840KCDET-DET,66-80c,68.0,2.42,1.0,4308,True,WIN,32.0,0.3281,0.5489,,,,favorite,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL231840KCDET-7,66-80c,69.0,1.19,1.0,2428,True,WIN,31.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL231840KCDET-4,81-99c,91.0,2.56,1.0,2428,True,WIN,9.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL231840KCDET-8,56-65c,57.0,1.04,1.0,2428,True,LOSE,-57.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL231840KCDET-6,66-80c,76.0,1.45,1.0,2428,True,WIN,24.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,full_game_total,full game totals,3.0,YES,KXMLBTOTAL-26JUL231840KCDET-3,81-99c,96.0,3.12,1.0,2428,True,WIN,4.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL231840KCDET-5,81-99c,86.0,1.21,1.0,2428,True,WIN,14.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,DET,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231840KCDET-DET2,81-99c,92.0,1.79,1.0,2428,True,WIN,8.0,,,,,,favorite,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,DET,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231840KCDET-DET3,81-99c,81.0,1.93,1.0,2428,True,WIN,19.0,,,,,,favorite,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,DET,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL231840KCDET-DET4,66-80c,69.0,1.68,1.0,2428,True,WIN,31.0,0.2684,0.5667,,,,favorite,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,DET,team_total,team totals,5.0,YES,KXMLBTEAMTOTAL-26JUL231840KCDET-DET5,56-65c,56.0,2.58,1.0,2428,True,LOSE,-56.0,,,,,,favorite,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,KC,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231840KCDET-KC2,66-80c,78.0,1.61,1.0,2428,True,WIN,22.0,,,,,,underdog,solid_13_18,good_3_75_4_25,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,KC,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231840KCDET-KC3,56-65c,61.0,1.56,1.0,2428,True,WIN,39.0,,,,,,underdog,solid_13_18,good_3_75_4_25,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,DET,f5_winner,F5 winner,,YES,KXMLBF5-26JUL231840KCDET-DET,56-65c,63.0,3.14,1.0,2428,True,LOSE,-63.0,,,,,,favorite,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL231840KCDET-3,66-80c,77.0,5.5,1.0,2428,True,LOSE,-77.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL231840KCDET-4,56-65c,63.0,3.24,1.0,2428,True,LOSE,-63.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL231840KCDET-2,81-99c,90.0,10.19,1.0,2428,True,LOSE,-90.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,KC@DET,824247,KC,DET,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL231840KCDET-1,81-99c,98.0,11.43,1.0,2428,True,LOSE,-98.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,CLE,moneyline,moneyline,,YES,KXMLBGAME-26JUL231310MINCLE-CLE,56-65c,59.0,2.31,0.0,4053,True,LOSE,-59.0,0.1262,0.5039,,,,favorite,solid_13_18,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL231310MINCLE-7,56-65c,60.0,1.14,0.0,1973,True,LOSE,-60.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL231310MINCLE-5,81-99c,81.0,1.16,0.0,1973,True,LOSE,-81.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,full_game_total,full game totals,2.0,YES,KXMLBTOTAL-26JUL231310MINCLE-2,81-99c,98.0,2.57,0.0,1973,True,WIN,2.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL231310MINCLE-6,66-80c,68.0,1.06,0.0,1973,True,LOSE,-68.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL231310MINCLE-4,81-99c,88.0,1.58,0.0,1973,True,WIN,12.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,full_game_total,full game totals,3.0,YES,KXMLBTOTAL-26JUL231310MINCLE-3,81-99c,96.0,2.17,0.0,1973,True,WIN,4.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,CLE,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231310MINCLE-CLE2,81-99c,85.0,1.08,0.0,1973,True,LOSE,-85.0,,,,,,favorite,solid_13_18,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,CLE,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231310MINCLE-CLE3,66-80c,70.0,1.7,0.0,1973,True,LOSE,-70.0,,,,,,favorite,solid_13_18,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,MIN,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231310MINCLE-MIN2,66-80c,79.0,1.64,0.0,1973,True,WIN,21.0,,,,,,underdog,strong_18_23,excellent_lt_3_75,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,MIN,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231310MINCLE-MIN3,56-65c,63.0,1.84,0.0,1973,True,WIN,37.0,,,,,,underdog,strong_18_23,excellent_lt_3_75,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL231310MINCLE-3,66-80c,70.0,4.86,0.0,1973,True,LOSE,-70.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL231310MINCLE-2,81-99c,84.0,8.82,0.0,1973,True,LOSE,-84.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,MIN@CLE,824406,MIN,CLE,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL231310MINCLE-1,81-99c,96.0,10.08,0.0,1973,True,WIN,4.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,ATL,moneyline,moneyline,,YES,KXMLBGAME-26JUL231215SDATL-ATL,66-80c,71.0,2.18,0.4,3987,True,WIN,29.0,0.372,0.5489,,,,favorite,below_avg_8_13,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL231215SDATL-7,66-80c,67.0,1.13,0.4,1867,True,WIN,33.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL231215SDATL-5,81-99c,85.0,1.24,0.4,1867,True,WIN,15.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,full_game_total,full game totals,3.0,YES,KXMLBTOTAL-26JUL231215SDATL-3,81-99c,97.0,1.77,0.4,1867,True,WIN,3.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL231215SDATL-6,66-80c,75.0,1.33,0.4,1867,True,WIN,25.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL231215SDATL-4,81-99c,92.0,1.55,0.4,1867,True,WIN,8.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL231215SDATL-8,56-65c,56.0,1.09,0.4,1867,True,WIN,44.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,SD,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231215SDATL-SD3,56-65c,58.0,2.53,0.4,1867,True,WIN,42.0,,,,,,underdog,strong_18_23,good_3_75_4_25,60_plus
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,ATL,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL231215SDATL-ATL3,81-99c,81.0,2.12,0.4,1867,True,WIN,19.0,,,,,,favorite,below_avg_8_13,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,ATL,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL231215SDATL-ATL4,66-80c,70.0,2.19,0.4,1867,True,WIN,30.0,0.1452,0.5883,,,,favorite,below_avg_8_13,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,ATL,team_total,team totals,5.0,YES,KXMLBTEAMTOTAL-26JUL231215SDATL-ATL5,56-65c,57.0,2.08,0.4,1867,True,WIN,43.0,,,,,,favorite,below_avg_8_13,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,SD,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231215SDATL-SD2,66-80c,74.0,1.39,0.4,1867,True,WIN,26.0,,,,,,underdog,strong_18_23,good_3_75_4_25,60_plus
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,ATL,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL231215SDATL-ATL2,81-99c,92.0,2.18,0.4,1867,True,WIN,8.0,,,,,,favorite,below_avg_8_13,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,ATL,f5_winner,F5 winner,,YES,KXMLBF5-26JUL231215SDATL-ATL,56-65c,63.0,3.22,0.4,1867,True,WIN,37.0,,,,,,favorite,below_avg_8_13,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL231215SDATL-4,56-65c,63.0,2.26,0.4,1867,True,WIN,37.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL231215SDATL-1,81-99c,97.0,11.18,0.4,1867,True,WIN,3.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL231215SDATL-2,81-99c,88.0,11.5,0.4,1867,True,WIN,12.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-23,SD@ATL,824893,SD,ATL,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL231215SDATL-3,66-80c,75.0,4.28,0.4,1867,True,WIN,25.0,,,,,,,,,
