market_ticker,game_id,market_type,line_value,selected_team,market_status,is_priority_type,total_snapshots,first_snap_today,last_snap_at,age_minutes,yes_bid,yes_ask,spread_cents,coverage_label
KXMLBTEAMTOTAL-26JUN251910NYYBOS-NYY6,NYY@BOS,team_total,,NYY,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,34,36,2,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-NYY7,NYY@BOS,team_total,,NYY,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,25,27,2,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-NYY8,NYY@BOS,team_total,,NYY,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,17,19,2,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-AZ2,AZ@STL,team_total,,AZ,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,83,86,3,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-AZ3,AZ@STL,team_total,,AZ,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,69,72,3,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-AZ4,AZ@STL,team_total,,AZ,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,56,60,4,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-AZ5,AZ@STL,team_total,,AZ,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,45,46,1,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-AZ6,AZ@STL,team_total,,AZ,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,32,36,4,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-AZ7,AZ@STL,team_total,,AZ,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,25,26,1,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-AZ8,AZ@STL,team_total,,AZ,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,19,3,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-STL2,AZ@STL,team_total,,STL,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,88,91,3,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-STL3,AZ@STL,team_total,,STL,open,True,24,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,75,78,3,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-STL4,AZ@STL,team_total,,STL,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,62,64,2,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-STL5,AZ@STL,team_total,,STL,open,True,24,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,49,51,2,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-STL6,AZ@STL,team_total,,STL,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,36,37,1,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-STL7,AZ@STL,team_total,,STL,open,True,34,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:38.654677+00:00,0.2,25,27,2,fresh
KXMLBTEAMTOTAL-26JUN251945AZSTL-STL8,AZ@STL,team_total,,STL,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,18,2,fresh
