game_date,away_team,home_team,away_abbr,home_abbr,away_pitcher,home_pitcher,start_time,book_count,books_with_current,books_with_open,home_no_vig_avg,away_no_vig_avg,home_no_vig_median,away_no_vig_median,home_no_vig_open_avg,away_no_vig_open_avg,home_no_vig_open_median,away_no_vig_open_median,source_url
2023-04-06,Boston Red Sox,Detroit Tigers,BOS,DET,C. Sale,S. Turnbull,2023-04-06T17:10:00,5,5,5,0.4365,0.5635,0.438,0.562,0.4147,0.5853,0.4118,0.5882,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-06
2023-04-06,Toronto Blue Jays,Kansas City Royals,TOR,KC,K. Gausman,J. Lyles,2023-04-06T18:10:00,5,5,5,0.3352,0.6648,0.3364,0.6636,0.3783,0.6217,0.3813,0.6187,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-06
2023-04-06,San Francisco Giants,Chicago White Sox,SF,CWS,A. Wood,L. Lynn,2023-04-06T18:10:00,5,5,5,0.5268,0.4732,0.5217,0.4783,0.5478,0.4522,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-06
2023-04-06,Washington Nationals,Colorado Rockies,WSN,COL,J. Gray,K. Freeland,2023-04-06T20:10:00,5,5,5,0.6062,0.3938,0.6067,0.3933,0.5502,0.4498,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-06
2023-04-06,San Diego Padres,Atlanta Braves,SD,ATL,B. Snell,S. Strider,2023-04-06T23:20:00,5,5,5,0.5897,0.4103,0.589,0.411,0.5872,0.4128,0.5912,0.4088,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-06
2023-04-06,Los Angeles Dodgers,Arizona Diamondbacks,LAD,AZ,D. May,M. Kelly,2023-04-07T02:10:00,5,5,5,0.4082,0.5918,0.4082,0.5918,0.4367,0.5633,0.4258,0.5742,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-06
2023-04-07,Miami Marlins,New York Mets,MIA,NYM,E. Cabrera,T. Megill,2023-04-07T17:10:00,5,5,5,0.6083,0.3917,0.6092,0.3908,0.5951,0.4049,0.5918,0.4082,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Texas Rangers,Chicago Cubs,TEX,CHC,N. Eovaldi,M. Stroman,2023-04-07T18:20:00,5,5,5,0.5317,0.4683,0.5325,0.4675,0.5235,0.4765,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,New York Yankees,Baltimore Orioles,NYY,BAL,C. Schmidt,D. Kremer,2023-04-07T19:05:00,5,5,5,0.469,0.531,0.4675,0.5325,0.4839,0.5161,0.4846,0.5154,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Cincinnati Reds,Philadelphia Phillies,CIN,PHI,H. Greene,Z. Wheeler,2023-04-07T19:05:00,5,5,5,0.6308,0.3692,0.6324,0.3676,0.6378,0.3622,0.6371,0.3629,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Houston Astros,Minnesota Twins,HOU,MIN,J. Urquidy,S. Gray,2023-04-07T20:10:00,5,5,5,0.545,0.455,0.5427,0.4573,0.5243,0.4757,0.5242,0.4758,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Seattle Mariners,Cleveland Guardians,SEA,CLE,L. Gilbert,A. Civale,2023-04-07T20:10:00,5,5,5,0.5289,0.4711,0.5325,0.4675,0.5108,0.4892,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Chicago White Sox,Pittsburgh Pirates,CWS,PIT,L. Giolito,R. Hill,2023-04-07T20:12:00,5,5,5,0.4573,0.5427,0.4573,0.5427,0.4625,0.5375,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Kansas City Royals,San Francisco Giants,KC,SF,B. Keller,A. Cobb,2023-04-07T20:35:00,5,5,5,0.6606,0.3394,0.6597,0.3403,0.6012,0.3988,0.6027,0.3973,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Oakland Athletics,Tampa Bay Rays,OAK,TB,K. Waldichuk,Z. Eflin,2023-04-07T22:40:00,5,5,5,0.6993,0.3007,0.7012,0.2988,0.6717,0.3283,0.6597,0.3403,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,San Diego Padres,Atlanta Braves,SD,ATL,N. Martinez,J. Shuster,2023-04-07T23:20:00,5,5,5,0.5031,0.4969,0.5,0.5,0.5435,0.4565,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,St. Louis Cardinals,Milwaukee Brewers,STL,MIL,J. Flaherty,B. Woodruff,2023-04-08T00:10:00,5,5,5,0.5784,0.4216,0.5798,0.4202,0.5583,0.4417,0.5711,0.4289,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Washington Nationals,Colorado Rockies,WSN,COL,M. Gore,J. Urena,2023-04-08T00:40:00,5,5,5,0.5222,0.4778,0.5217,0.4783,0.5479,0.4521,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Toronto Blue Jays,Los Angeles Angels,TOR,LAA,C. Bassitt,P. Sandoval,2023-04-08T01:38:00,5,5,5,0.6471,0.3529,0.5711,0.4289,0.5039,0.4961,0.5089,0.4911,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-07,Los Angeles Dodgers,Arizona Diamondbacks,LAD,AZ,C. Kershaw,M. Bumgarner,2023-04-08T01:40:00,5,5,5,0.3154,0.6846,0.3146,0.6854,0.3449,0.6551,0.3493,0.6507,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-07
2023-04-08,Houston Astros,Minnesota Twins,HOU,MIN,L. Garcia,J. Ryan,2023-04-08T18:10:00,5,5,5,0.5099,0.4901,0.5108,0.4892,0.5096,0.4904,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Kansas City Royals,San Francisco Giants,KC,SF,B. Singer,S. Manaea,2023-04-08T20:05:00,5,5,5,0.5829,0.4171,0.5745,0.4255,0.5515,0.4485,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Texas Rangers,Chicago Cubs,TEX,CHC,M. Perez,J. Steele,2023-04-08T20:05:00,5,5,5,0.5269,0.4731,0.5325,0.4675,0.5282,0.4718,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Cincinnati Reds,Philadelphia Phillies,CIN,PHI,N. Lodolo,B. Falter,2023-04-08T20:05:00,5,5,5,0.5265,0.4735,0.5656,0.4344,0.5757,0.4243,0.5707,0.4293,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Boston Red Sox,Detroit Tigers,BOS,DET,T. Houck,J. Wentz,2023-04-08T20:10:00,5,5,5,0.434,0.566,0.4322,0.5678,0.4299,0.5701,0.4344,0.5656,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Miami Marlins,New York Mets,MIA,NYM,T. Rogers,K. Senga,2023-04-08T20:10:00,5,5,5,0.6156,0.3844,0.614,0.386,0.575,0.425,0.5745,0.4255,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Oakland Athletics,Tampa Bay Rays,OAK,TB,S. Fujinami,J. Springs,2023-04-08T20:10:00,5,5,5,0.7183,0.2817,0.7175,0.2825,0.7035,0.2965,0.7023,0.2977,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Seattle Mariners,Cleveland Guardians,SEA,CLE,M. Gonzales,C. Quantrill,2023-04-08T22:10:00,5,5,5,0.5564,0.4436,0.5564,0.4436,0.555,0.445,0.5605,0.4395,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Chicago White Sox,Pittsburgh Pirates,CWS,PIT,M. Clevinger,V. Velasquez,2023-04-08T22:35:00,5,5,5,0.4675,0.5325,0.4675,0.5325,0.4609,0.5391,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,New York Yankees,Baltimore Orioles,NYY,BAL,J. Brito,C. Irvin,2023-04-08T23:05:00,5,5,5,0.4529,0.5471,0.4532,0.5468,0.409,0.591,0.4035,0.5965,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,St. Louis Cardinals,Milwaukee Brewers,STL,MIL,J. Montgomery,E. Lauer,2023-04-08T23:10:00,5,5,5,0.4078,0.5922,0.4082,0.5918,0.4315,0.5685,0.4395,0.5605,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,San Diego Padres,Atlanta Braves,SD,ATL,M. Wacha,C. Morton,2023-04-08T23:20:00,5,5,5,0.5788,0.4212,0.5798,0.4202,0.5855,0.4145,0.5912,0.4088,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Los Angeles Dodgers,Arizona Diamondbacks,LAD,AZ,N. Syndergaard,Z. Davies,2023-04-09T00:10:00,5,5,5,0.4089,0.5911,0.4118,0.5882,0.4383,0.5617,0.4322,0.5678,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Washington Nationals,Colorado Rockies,WSN,COL,T. Williams,A. Gomber,2023-04-09T00:10:00,5,5,5,0.578,0.422,0.5798,0.4202,0.5592,0.4408,0.5564,0.4436,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-08,Toronto Blue Jays,Los Angeles Angels,TOR,LAA,J. Berrios,T. Anderson,2023-04-09T01:07:00,5,5,5,0.5455,0.4545,0.5427,0.4573,0.5104,0.4896,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-08
2023-04-09,Cincinnati Reds,Philadelphia Phillies,CIN,PHI,C. Overton,T. Walker,2023-04-09T17:05:00,5,5,5,0.6509,0.3491,0.6507,0.3493,0.6201,0.3799,0.6211,0.3789,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Oakland Athletics,Tampa Bay Rays,OAK,TB,J. Kaprielian,D. Rasmussen,2023-04-09T17:10:00,5,5,5,0.725,0.275,0.7258,0.2742,0.7054,0.2946,0.7044,0.2956,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Boston Red Sox,Detroit Tigers,BOS,DET,K. Crawford,M. Boyd,2023-04-09T17:10:00,5,5,5,0.4769,0.5231,0.4783,0.5217,0.4926,0.5074,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,New York Yankees,Baltimore Orioles,NYY,BAL,N. Cortes,T. Wells,2023-04-09T17:35:00,5,5,5,0.4322,0.5678,0.4293,0.5707,0.4183,0.5817,0.4202,0.5798,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Chicago White Sox,Pittsburgh Pirates,CWS,PIT,M. Kopech,J. Oviedo,2023-04-09T17:35:00,5,5,5,0.5539,0.4461,0.5605,0.4395,0.471,0.529,0.4675,0.5325,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Seattle Mariners,Cleveland Guardians,SEA,CLE,G. Kirby,Z. Plesac,2023-04-09T17:40:00,5,5,5,0.4529,0.5471,0.4533,0.5467,0.4908,0.5092,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Miami Marlins,New York Mets,MIA,NYM,B. Garrett,C. Carrasco,2023-04-09T17:40:00,5,5,5,0.556,0.444,0.5605,0.4395,0.5837,0.4163,0.5824,0.4176,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Houston Astros,Minnesota Twins,HOU,MIN,H. Brown,T. Mahle,2023-04-09T18:10:00,5,5,5,0.4865,0.5135,0.4892,0.5108,0.4837,0.5163,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,St. Louis Cardinals,Milwaukee Brewers,STL,MIL,J. Woodford,F. Peralta,2023-04-09T18:10:00,5,5,5,0.5898,0.4102,0.5882,0.4118,0.5721,0.4279,0.5745,0.4255,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Texas Rangers,Chicago Cubs,TEX,CHC,J. Gray,J. Taillon,2023-04-09T18:20:00,5,5,5,0.5249,0.4751,0.5,0.5,0.5096,0.4904,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Washington Nationals,Colorado Rockies,WSN,COL,C. Kuhl,R. Feltner,2023-04-09T19:10:00,5,5,5,0.566,0.434,0.5656,0.4344,0.5712,0.4288,0.5678,0.4322,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Kansas City Royals,San Francisco Giants,KC,SF,K. Bubic,A. DeSclafani,2023-04-09T20:05:00,5,5,5,0.5906,0.4094,0.5912,0.4088,0.6043,0.3957,0.6042,0.3958,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Toronto Blue Jays,Los Angeles Angels,TOR,LAA,Y. Kikuchi,R. Detmers,2023-04-09T20:07:00,5,5,5,0.574,0.426,0.5526,0.4474,0.5289,0.4711,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,Los Angeles Dodgers,Arizona Diamondbacks,LAD,AZ,M. Grove,R. Nelson,2023-04-09T20:10:00,5,5,5,0.44,0.56,0.4474,0.5526,0.4503,0.5497,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-09,San Diego Padres,Atlanta Braves,SD,ATL,S. Lugo,D. Dodd,2023-04-09T23:10:00,5,5,5,0.5528,0.4472,0.5325,0.4675,0.5048,0.4952,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-09
2023-04-10,Chicago White Sox,Minnesota Twins,CWS,MIN,D. Cease,K. Maeda,2023-04-10T18:10:00,5,5,5,0.458,0.542,0.438,0.562,0.5296,0.4704,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,New York Yankees,Cleveland Guardians,NYY,CLE,D. German,S. Bieber,2023-04-10T22:10:00,5,5,5,0.5887,0.4113,0.5882,0.4118,0.56,0.44,0.562,0.438,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Houston Astros,Pittsburgh Pirates,HOU,PIT,F. Valdez,R. Contreras,2023-04-10T22:35:00,5,5,5,0.3759,0.6241,0.3744,0.6256,0.3748,0.6252,0.3726,0.6274,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Oakland Athletics,Baltimore Orioles,OAK,BAL,J. Sears,K. Gibson,2023-04-10T22:35:00,5,5,5,0.627,0.373,0.6279,0.3721,0.6291,0.3709,0.6301,0.3699,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Miami Marlins,Philadelphia Phillies,MIA,PHI,S. Alcantara,M. Strahm,2023-04-10T22:40:00,5,5,5,0.4542,0.5458,0.4573,0.5427,0.4917,0.5083,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Boston Red Sox,Tampa Bay Rays,BOS,TB,N. Pivetta,J. Beeks,2023-04-10T22:40:00,5,5,5,0.5853,0.4147,0.5882,0.4118,0.5892,0.4108,0.5882,0.4118,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,San Diego Padres,New York Mets,SD,NYM,Y. Darvish,M. Scherzer,2023-04-10T23:10:00,5,5,5,0.551,0.449,0.5526,0.4474,0.5395,0.4605,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Cincinnati Reds,Atlanta Braves,CIN,ATL,G. Ashcraft,B. Elder,2023-04-10T23:20:00,5,5,5,0.6351,0.3649,0.6361,0.3639,0.6311,0.3689,0.6279,0.3721,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Seattle Mariners,Chicago Cubs,SEA,CHC,L. Castillo,D. Smyly,2023-04-10T23:40:00,5,5,5,0.4213,0.5787,0.4202,0.5798,0.4331,0.5669,0.438,0.562,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Kansas City Royals,Texas Rangers,KC,TEX,Z. Greinke,A. Heaney,2023-04-11T00:05:00,5,5,5,0.6106,0.3894,0.6097,0.3903,0.5872,0.4128,0.5912,0.4088,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,St. Louis Cardinals,Colorado Rockies,STL,COL,S. Matz,G. Marquez,2023-04-11T00:40:00,5,5,5,0.4358,0.5642,0.438,0.562,0.453,0.547,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Washington Nationals,Los Angeles Angels,WSN,LAA,P. Corbin,J. Suarez,2023-04-11T01:38:00,5,5,5,0.6986,0.3014,0.6968,0.3032,0.657,0.343,0.6588,0.3412,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Milwaukee Brewers,Arizona Diamondbacks,MIL,AZ,W. Miley,Z. Gallen,2023-04-11T01:40:00,5,5,5,0.567,0.433,0.5656,0.4344,0.5744,0.4256,0.5707,0.4293,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-10,Los Angeles Dodgers,San Francisco Giants,LAD,SF,J. Urias,L. Webb,2023-04-11T01:45:00,5,5,5,0.4095,0.5905,0.4082,0.5918,0.4341,0.5659,0.438,0.562,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-10
2023-04-11,New York Yankees,Cleveland Guardians,NYY,CLE,G. Cole,H. Gaddis,2023-04-11T22:10:00,5,5,5,0.381,0.619,0.3789,0.6211,0.4055,0.5945,0.4037,0.5963,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Oakland Athletics,Baltimore Orioles,OAK,BAL,K. Muller,G. Rodriguez,2023-04-11T22:35:00,5,5,5,0.6442,0.3558,0.6464,0.3536,0.5994,0.4006,0.5963,0.4037,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Houston Astros,Pittsburgh Pirates,HOU,PIT,C. Javier,M. Keller,2023-04-11T22:35:00,5,5,5,0.3915,0.6085,0.3908,0.6092,0.3908,0.6092,0.3885,0.6115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Boston Red Sox,Tampa Bay Rays,BOS,TB,G. Whitlock,S. McClanahan,2023-04-11T22:40:00,5,5,5,0.6166,0.3834,0.616,0.384,0.6271,0.3729,0.6257,0.3743,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Miami Marlins,Philadelphia Phillies,MIA,PHI,J. Luzardo,A. Nola,2023-04-11T22:40:00,5,5,5,0.5705,0.4295,0.5703,0.4297,0.5959,0.4041,0.5934,0.4066,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Detroit Tigers,Toronto Blue Jays,DET,TOR,M. Manning,A. Manoah,2023-04-11T23:07:00,5,5,5,0.7118,0.2882,0.7086,0.2914,0.7004,0.2996,0.7031,0.2969,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,San Diego Padres,New York Mets,SD,NYM,R. Weathers,D. Peterson,2023-04-11T23:10:00,5,5,5,0.5627,0.4373,0.562,0.438,0.5509,0.4491,0.562,0.438,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Cincinnati Reds,Atlanta Braves,CIN,ATL,L. Cessa,K. Wright,2023-04-11T23:20:00,5,5,5,0.673,0.327,0.6728,0.3272,0.6654,0.3346,0.6597,0.3403,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Seattle Mariners,Chicago Cubs,SEA,CHC,C. Flexen,H. Wesneski,2023-04-11T23:40:00,5,5,5,0.4581,0.5419,0.5108,0.4892,0.5117,0.4883,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Chicago White Sox,Minnesota Twins,CWS,MIN,L. Lynn,P. Lopez,2023-04-11T23:40:00,5,5,5,0.5952,0.4048,0.5965,0.4035,0.5482,0.4518,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Kansas City Royals,Texas Rangers,KC,TEX,J. Lyles,J. deGrom,2023-04-12T00:05:00,5,5,5,0.7166,0.2834,0.7157,0.2843,0.701,0.299,0.7012,0.2988,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,St. Louis Cardinals,Colorado Rockies,STL,COL,M. Mikolas,K. Freeland,2023-04-12T00:40:00,5,5,5,0.3938,0.6062,0.3932,0.6068,0.3857,0.6143,0.396,0.604,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Washington Nationals,Los Angeles Angels,WSN,LAA,J. Gray,S. Ohtani,2023-04-12T01:38:00,5,5,5,0.7302,0.2698,0.7278,0.2722,0.7262,0.2738,0.7188,0.2812,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Milwaukee Brewers,Arizona Diamondbacks,MIL,AZ,C. Burnes,M. Kelly,2023-04-12T01:40:00,5,5,5,0.4666,0.5334,0.4675,0.5325,0.4512,0.5488,0.4436,0.5564,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-11,Los Angeles Dodgers,San Francisco Giants,LAD,SF,D. May,A. Wood,2023-04-12T01:45:00,5,5,5,0.4627,0.5373,0.4118,0.5882,0.4322,0.5678,0.4322,0.5678,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-11
2023-04-12,Houston Astros,Pittsburgh Pirates,HOU,PIT,J. Urquidy,R. Hill,2023-04-12T16:35:00,5,5,5,0.4099,0.5901,0.4082,0.5918,0.4,0.6,0.4009,0.5991,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
2023-04-12,San Diego Padres,New York Mets,SD,NYM,B. Snell,T. Megill,2023-04-12T17:10:00,5,5,5,0.517,0.483,0.5217,0.4783,0.4935,0.5065,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
2023-04-12,New York Yankees,Cleveland Guardians,NYY,CLE,C. Schmidt,P. Battenfield,2023-04-12T17:10:00,5,5,5,0.4874,0.5126,0.4892,0.5108,0.4917,0.5083,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
2023-04-12,Chicago White Sox,Minnesota Twins,CWS,MIN,L. Giolito,S. Gray,2023-04-12T17:10:00,5,5,5,0.5863,0.4137,0.5882,0.4118,0.5787,0.4213,0.5798,0.4202,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
2023-04-12,Seattle Mariners,Chicago Cubs,SEA,CHC,L. Gilbert,M. Stroman,2023-04-12T18:20:00,5,5,5,0.4904,0.5096,0.4892,0.5108,0.4935,0.5065,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
2023-04-12,St. Louis Cardinals,Colorado Rockies,STL,COL,J. Flaherty,J. Urena,2023-04-12T19:10:00,5,5,5,0.3893,0.6107,0.3885,0.6115,0.3769,0.6231,0.3744,0.6256,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
2023-04-12,Milwaukee Brewers,Arizona Diamondbacks,MIL,AZ,J. Junk,D. Jameson,2023-04-12T19:40:00,5,5,5,0.5529,0.4471,0.5526,0.4474,0.4507,0.5493,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
2023-04-12,Miami Marlins,Philadelphia Phillies,MIA,PHI,E. Cabrera,Z. Wheeler,2023-04-12T20:05:00,5,5,5,0.6422,0.3578,0.6429,0.3571,0.6362,0.3638,0.6301,0.3699,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-04-12
