season,variant,game_pk,game_date,game_id,away,home,away_score_model,home_score_model,model_edge,predicted_winner,actual_winner,winner_correct,away_run_projection,home_run_projection,projected_total,actual_away_runs,actual_home_runs,actual_full_total,actual_f5_total,actual_post5_runs,away_starter_id,away_starter_name,away_starter_confidence,away_starter_ra9,away_starter_xfip,home_starter_id,home_starter_name,home_starter_confidence,home_starter_ra9,home_starter_xfip,away_context_confidence,home_context_confidence
2025,starter_basic_plus_xfip,777054,2025-07-22,LAA@NYM,LAA,NYM,53.053,55.922,2.869,NYM,NYM,1,4.816,4.861,9.677,2,3,5,5,0,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777058,2025-07-22,SF@ATL,SF,ATL,46.775,58.725,11.95,ATL,SF,0,4.081,5.375,9.456,9,0,9,5,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777058,2025-07-22,SF@ATL,SF,ATL,46.775,58.725,11.95,ATL,SF,0,4.081,5.375,9.456,9,0,9,5,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777058,2025-07-22,SF@ATL,SF,ATL,46.775,58.725,11.95,ATL,SF,0,4.081,5.375,9.456,9,0,9,5,4,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777043,2025-07-22,ATH@TEX,ATH,TEX,46.428,63.012,16.584,TEX,TEX,1,4.353,5.565,9.918,2,6,8,2,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777043,2025-07-22,ATH@TEX,ATH,TEX,46.428,63.012,16.584,TEX,TEX,1,4.353,5.565,9.918,2,6,8,2,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777043,2025-07-22,ATH@TEX,ATH,TEX,46.428,63.012,16.584,TEX,TEX,1,4.353,5.565,9.918,2,6,8,2,6,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777047,2025-07-22,KC@CHC,KC,CHC,50.563,50.986,0.423,CHC,CHC,1,4.552,4.109,8.661,0,6,6,3,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777047,2025-07-22,KC@CHC,KC,CHC,50.563,50.986,0.423,CHC,CHC,1,4.552,4.109,8.661,0,6,6,3,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777047,2025-07-22,KC@CHC,KC,CHC,50.563,50.986,0.423,CHC,CHC,1,4.552,4.109,8.661,0,6,6,3,3,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777049,2025-07-22,STL@COL,STL,COL,55.544,40.156,15.388,STL,COL,0,4.884,4.234,9.118,4,8,12,9,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777049,2025-07-22,STL@COL,STL,COL,55.544,40.156,15.388,STL,COL,0,4.884,4.234,9.118,4,8,12,9,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777049,2025-07-22,STL@COL,STL,COL,55.544,40.156,15.388,STL,COL,0,4.884,4.234,9.118,4,8,12,9,3,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777035,2025-07-22,MIL@SEA,MIL,SEA,61.329,57.413,3.916,MIL,SEA,0,5.29,4.992,10.282,0,1,1,0,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777035,2025-07-22,MIL@SEA,MIL,SEA,61.329,57.413,3.916,MIL,SEA,0,5.29,4.992,10.282,0,1,1,0,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777035,2025-07-22,MIL@SEA,MIL,SEA,61.329,57.413,3.916,MIL,SEA,0,5.29,4.992,10.282,0,1,1,0,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777040,2025-07-22,HOU@AZ,HOU,AZ,51.332,55.587,4.255,AZ,HOU,0,4.287,4.973,9.26,3,1,4,1,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777040,2025-07-22,HOU@AZ,HOU,AZ,51.332,55.587,4.255,AZ,HOU,0,4.287,4.973,9.26,3,1,4,1,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777040,2025-07-22,HOU@AZ,HOU,AZ,51.332,55.587,4.255,AZ,HOU,0,4.287,4.973,9.26,3,1,4,1,3,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777039,2025-07-22,MIN@LAD,MIN,LAD,49.124,49.53,0.406,LAD,MIN,0,4.387,4.09,8.477,10,7,17,6,11,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777039,2025-07-22,MIN@LAD,MIN,LAD,49.124,49.53,0.406,LAD,MIN,0,4.387,4.09,8.477,10,7,17,6,11,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777039,2025-07-22,MIN@LAD,MIN,LAD,49.124,49.53,0.406,LAD,MIN,0,4.387,4.09,8.477,10,7,17,6,11,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777026,2025-07-23,CIN@WSN,CIN,WSN,54.68,45.618,9.062,CIN,CIN,1,4.818,4.223,9.041,5,0,5,1,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777026,2025-07-23,CIN@WSN,CIN,WSN,54.68,45.618,9.062,CIN,CIN,1,4.818,4.223,9.041,5,0,5,1,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777026,2025-07-23,CIN@WSN,CIN,WSN,54.68,45.618,9.062,CIN,CIN,1,4.818,4.223,9.041,5,0,5,1,4,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777037,2025-07-23,SD@MIA,SD,MIA,47.564,46.63,0.934,SD,MIA,0,4.028,4.136,8.164,2,3,5,4,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777037,2025-07-23,SD@MIA,SD,MIA,47.564,46.63,0.934,SD,MIA,0,4.028,4.136,8.164,2,3,5,4,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777037,2025-07-23,SD@MIA,SD,MIA,47.564,46.63,0.934,SD,MIA,0,4.028,4.136,8.164,2,3,5,4,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777041,2025-07-23,SF@ATL,SF,ATL,49.544,57.862,8.318,ATL,SF,0,4.329,5.309,9.638,9,3,12,3,9,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777041,2025-07-23,SF@ATL,SF,ATL,49.544,57.862,8.318,ATL,SF,0,4.329,5.309,9.638,9,3,12,3,9,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777041,2025-07-23,SF@ATL,SF,ATL,49.544,57.862,8.318,ATL,SF,0,4.329,5.309,9.638,9,3,12,3,9,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777029,2025-07-23,DET@PIT,DET,PIT,48.236,44.86,3.376,DET,PIT,0,3.975,4.211,8.186,1,6,7,6,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777029,2025-07-23,DET@PIT,DET,PIT,48.236,44.86,3.376,DET,PIT,0,3.975,4.211,8.186,1,6,7,6,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777029,2025-07-23,DET@PIT,DET,PIT,48.236,44.86,3.376,DET,PIT,0,3.975,4.211,8.186,1,6,7,6,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777034,2025-07-23,LAA@NYM,LAA,NYM,52.773,52.823,0.05,NYM,NYM,1,4.786,4.514,9.3,3,6,9,7,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777034,2025-07-23,LAA@NYM,LAA,NYM,52.773,52.823,0.05,NYM,NYM,1,4.786,4.514,9.3,3,6,9,7,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777034,2025-07-23,LAA@NYM,LAA,NYM,52.773,52.823,0.05,NYM,NYM,1,4.786,4.514,9.3,3,6,9,7,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777031,2025-07-23,KC@CHC,KC,CHC,45.24,53.836,8.596,CHC,KC,0,4.018,4.385,8.403,8,4,12,8,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777031,2025-07-23,KC@CHC,KC,CHC,45.24,53.836,8.596,CHC,KC,0,4.018,4.385,8.403,8,4,12,8,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777031,2025-07-23,KC@CHC,KC,CHC,45.24,53.836,8.596,CHC,KC,0,4.018,4.385,8.403,8,4,12,8,4,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777028,2025-07-23,STL@COL,STL,COL,54.566,43.533,11.033,STL,COL,0,4.789,4.564,9.353,0,6,6,5,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777028,2025-07-23,STL@COL,STL,COL,54.566,43.533,11.033,STL,COL,0,4.789,4.564,9.353,0,6,6,5,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777028,2025-07-23,STL@COL,STL,COL,54.566,43.533,11.033,STL,COL,0,4.789,4.564,9.353,0,6,6,5,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777024,2025-07-23,MIL@SEA,MIL,SEA,55.755,56.711,0.956,SEA,MIL,0,4.721,4.912,9.633,10,2,12,8,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777024,2025-07-23,MIL@SEA,MIL,SEA,55.755,56.711,0.956,SEA,MIL,0,4.721,4.912,9.633,10,2,12,8,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777024,2025-07-23,MIL@SEA,MIL,SEA,55.755,56.711,0.956,SEA,MIL,0,4.721,4.912,9.633,10,2,12,8,4,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777032,2025-07-23,HOU@AZ,HOU,AZ,50.922,54.979,4.057,AZ,HOU,0,4.243,4.907,9.15,4,3,7,1,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777032,2025-07-23,HOU@AZ,HOU,AZ,50.922,54.979,4.057,AZ,HOU,0,4.243,4.907,9.15,4,3,7,1,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777032,2025-07-23,HOU@AZ,HOU,AZ,50.922,54.979,4.057,AZ,HOU,0,4.243,4.907,9.15,4,3,7,1,6,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777022,2025-07-23,MIN@LAD,MIN,LAD,50.361,52.843,2.482,LAD,LAD,1,4.498,4.453,8.951,3,4,7,2,5,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777022,2025-07-23,MIN@LAD,MIN,LAD,50.361,52.843,2.482,LAD,LAD,1,4.498,4.453,8.951,3,4,7,2,5,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777022,2025-07-23,MIN@LAD,MIN,LAD,50.361,52.843,2.482,LAD,LAD,1,4.498,4.453,8.951,3,4,7,2,5,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777036,2025-07-23,BAL@CLE,BAL,CLE,41.625,60.314,18.689,CLE,CLE,1,3.804,5.454,9.258,2,3,5,3,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777036,2025-07-23,BAL@CLE,BAL,CLE,41.625,60.314,18.689,CLE,CLE,1,3.804,5.454,9.258,2,3,5,3,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777036,2025-07-23,BAL@CLE,BAL,CLE,41.625,60.314,18.689,CLE,CLE,1,3.804,5.454,9.258,2,3,5,3,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777027,2025-07-23,NYY@TOR,NYY,TOR,53.786,53.595,0.191,NYY,TOR,0,4.52,4.574,9.094,4,8,12,6,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777027,2025-07-23,NYY@TOR,NYY,TOR,53.786,53.595,0.191,NYY,TOR,0,4.52,4.574,9.094,4,8,12,6,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777027,2025-07-23,NYY@TOR,NYY,TOR,53.786,53.595,0.191,NYY,TOR,0,4.52,4.574,9.094,4,8,12,6,6,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777038,2025-07-23,BOS@PHI,BOS,PHI,43.932,52.219,8.287,PHI,BOS,0,3.686,4.337,8.023,9,8,17,11,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777038,2025-07-23,BOS@PHI,BOS,PHI,43.932,52.219,8.287,PHI,BOS,0,3.686,4.337,8.023,9,8,17,11,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777038,2025-07-23,BOS@PHI,BOS,PHI,43.932,52.219,8.287,PHI,BOS,0,3.686,4.337,8.023,9,8,17,11,6,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777030,2025-07-23,CWS@TB,CWS,TB,48.453,51.373,2.92,TB,CWS,0,4.597,4.32,8.917,11,9,20,10,10,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777030,2025-07-23,CWS@TB,CWS,TB,48.453,51.373,2.92,TB,CWS,0,4.597,4.32,8.917,11,9,20,10,10,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777030,2025-07-23,CWS@TB,CWS,TB,48.453,51.373,2.92,TB,CWS,0,4.597,4.32,8.917,11,9,20,10,10,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777033,2025-07-23,ATH@TEX,ATH,TEX,42.948,60.913,17.965,TEX,TEX,1,4.024,5.359,9.383,1,2,3,1,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777033,2025-07-23,ATH@TEX,ATH,TEX,42.948,60.913,17.965,TEX,TEX,1,4.024,5.359,9.383,1,2,3,1,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777033,2025-07-23,ATH@TEX,ATH,TEX,42.948,60.913,17.965,TEX,TEX,1,4.024,5.359,9.383,1,2,3,1,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777019,2025-07-24,BAL@CLE,BAL,CLE,41.057,60.312,19.255,CLE,BAL,0,3.757,5.448,9.205,4,3,7,6,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777019,2025-07-24,BAL@CLE,BAL,CLE,41.057,60.312,19.255,CLE,BAL,0,3.757,5.448,9.205,4,3,7,6,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777019,2025-07-24,BAL@CLE,BAL,CLE,41.057,60.312,19.255,CLE,BAL,0,3.757,5.448,9.205,4,3,7,6,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777021,2025-07-24,TOR@DET,TOR,DET,55.289,44.271,11.018,TOR,TOR,1,4.82,3.565,8.385,11,4,15,1,14,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777021,2025-07-24,TOR@DET,TOR,DET,55.289,44.271,11.018,TOR,TOR,1,4.82,3.565,8.385,11,4,15,1,14,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777021,2025-07-24,TOR@DET,TOR,DET,55.289,44.271,11.018,TOR,TOR,1,4.82,3.565,8.385,11,4,15,1,14,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777023,2025-07-24,SD@STL,SD,STL,49.408,47.239,2.169,SD,STL,0,4.289,4.049,8.338,7,9,16,15,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777023,2025-07-24,SD@STL,SD,STL,49.408,47.239,2.169,SD,STL,0,4.289,4.049,8.338,7,9,16,15,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777023,2025-07-24,SD@STL,SD,STL,49.408,47.239,2.169,SD,STL,0,4.289,4.049,8.338,7,9,16,15,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777025,2025-07-24,ATH@HOU,ATH,HOU,43.588,55.693,12.105,HOU,ATH,0,4.147,4.675,8.822,5,2,7,4,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777025,2025-07-24,ATH@HOU,ATH,HOU,43.588,55.693,12.105,HOU,ATH,0,4.147,4.675,8.822,5,2,7,4,3,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777025,2025-07-24,ATH@HOU,ATH,HOU,43.588,55.693,12.105,HOU,ATH,0,4.147,4.675,8.822,5,2,7,4,3,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777018,2025-07-24,SEA@LAA,SEA,LAA,59.235,54.178,5.057,SEA,SEA,1,5.27,4.945,10.215,4,2,6,4,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777018,2025-07-24,SEA@LAA,SEA,LAA,59.235,54.178,5.057,SEA,SEA,1,5.27,4.945,10.215,4,2,6,4,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777018,2025-07-24,SEA@LAA,SEA,LAA,59.235,54.178,5.057,SEA,SEA,1,5.27,4.945,10.215,4,2,6,4,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777008,2025-07-25,MIA@MIL,MIA,MIL,43.21,59.344,16.134,MIL,MIA,0,3.82,4.949,8.769,5,1,6,2,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777008,2025-07-25,MIA@MIL,MIA,MIL,43.21,59.344,16.134,MIL,MIA,0,3.82,4.949,8.769,5,1,6,2,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777008,2025-07-25,MIA@MIL,MIA,MIL,43.21,59.344,16.134,MIL,MIA,0,3.82,4.949,8.769,5,1,6,2,4,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777014,2025-07-25,AZ@PIT,AZ,PIT,52.833,44.37,8.463,AZ,AZ,1,4.687,4.05,8.737,1,0,1,0,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777014,2025-07-25,AZ@PIT,AZ,PIT,52.833,44.37,8.463,AZ,AZ,1,4.687,4.05,8.737,1,0,1,0,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777014,2025-07-25,AZ@PIT,AZ,PIT,52.833,44.37,8.463,AZ,AZ,1,4.687,4.05,8.737,1,0,1,0,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777015,2025-07-25,PHI@NYY,PHI,NYY,54.441,54.699,0.258,NYY,PHI,0,4.671,4.624,9.295,12,5,17,4,13,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777015,2025-07-25,PHI@NYY,PHI,NYY,54.441,54.699,0.258,NYY,PHI,0,4.671,4.624,9.295,12,5,17,4,13,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777015,2025-07-25,PHI@NYY,PHI,NYY,54.441,54.699,0.258,NYY,PHI,0,4.671,4.624,9.295,12,5,17,4,13,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777020,2025-07-25,COL@BAL,COL,BAL,44.542,46.472,1.93,BAL,COL,0,4.641,4.197,8.838,6,5,11,9,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777020,2025-07-25,COL@BAL,COL,BAL,44.542,46.472,1.93,BAL,COL,0,4.641,4.197,8.838,6,5,11,9,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777020,2025-07-25,COL@BAL,COL,BAL,44.542,46.472,1.93,BAL,COL,0,4.641,4.197,8.838,6,5,11,9,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777012,2025-07-25,LAD@BOS,LAD,BOS,49.404,47.243,2.161,LAD,LAD,1,4.111,4.005,8.116,5,2,7,5,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777012,2025-07-25,LAD@BOS,LAD,BOS,49.404,47.243,2.161,LAD,LAD,1,4.111,4.005,8.116,5,2,7,5,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777012,2025-07-25,LAD@BOS,LAD,BOS,49.404,47.243,2.161,LAD,LAD,1,4.111,4.005,8.116,5,2,7,5,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777013,2025-07-25,TB@CIN,TB,CIN,47.569,52.425,4.856,CIN,CIN,1,4.024,4.556,8.58,2,7,9,5,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777013,2025-07-25,TB@CIN,TB,CIN,47.569,52.425,4.856,CIN,CIN,1,4.024,4.556,8.58,2,7,9,5,4,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777013,2025-07-25,TB@CIN,TB,CIN,47.569,52.425,4.856,CIN,CIN,1,4.024,4.556,8.58,2,7,9,5,4,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777016,2025-07-25,TOR@DET,TOR,DET,60.479,44.726,15.753,TOR,TOR,1,5.327,3.638,8.965,6,2,8,7,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777016,2025-07-25,TOR@DET,TOR,DET,60.479,44.726,15.753,TOR,TOR,1,5.327,3.638,8.965,6,2,8,7,1,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777016,2025-07-25,TOR@DET,TOR,DET,60.479,44.726,15.753,TOR,TOR,1,5.327,3.638,8.965,6,2,8,7,1,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777005,2025-07-25,SD@STL,SD,STL,51.433,48.732,2.701,SD,STL,0,4.522,4.203,8.725,0,3,3,3,0,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777005,2025-07-25,SD@STL,SD,STL,51.433,48.732,2.701,SD,STL,0,4.522,4.203,8.725,0,3,3,3,0,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777005,2025-07-25,SD@STL,SD,STL,51.433,48.732,2.701,SD,STL,0,4.522,4.203,8.725,0,3,3,3,0,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777017,2025-07-25,CHC@CWS,CHC,CWS,53.294,54.557,1.263,CWS,CWS,1,4.343,5.197,9.54,5,12,17,11,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777017,2025-07-25,CHC@CWS,CHC,CWS,53.294,54.557,1.263,CWS,CWS,1,4.343,5.197,9.54,5,12,17,11,6,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777017,2025-07-25,CHC@CWS,CHC,CWS,53.294,54.557,1.263,CWS,CWS,1,4.343,5.197,9.54,5,12,17,11,6,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777009,2025-07-25,ATL@TEX,ATL,TEX,47.139,58.269,11.13,TEX,TEX,1,4.183,5.132,9.315,3,8,11,4,7,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777009,2025-07-25,ATL@TEX,ATL,TEX,47.139,58.269,11.13,TEX,TEX,1,4.183,5.132,9.315,3,8,11,4,7,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777009,2025-07-25,ATL@TEX,ATL,TEX,47.139,58.269,11.13,TEX,TEX,1,4.183,5.132,9.315,3,8,11,4,7,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777007,2025-07-25,ATH@HOU,ATH,HOU,43.955,55.164,11.209,HOU,ATH,0,4.169,4.633,8.802,15,3,18,11,7,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777007,2025-07-25,ATH@HOU,ATH,HOU,43.955,55.164,11.209,HOU,ATH,0,4.169,4.633,8.802,15,3,18,11,7,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777007,2025-07-25,ATH@HOU,ATH,HOU,43.955,55.164,11.209,HOU,ATH,0,4.169,4.633,8.802,15,3,18,11,7,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777011,2025-07-25,WSN@MIN,WSN,MIN,42.112,56.857,14.745,MIN,MIN,1,3.946,5.117,9.063,0,1,1,1,0,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777011,2025-07-25,WSN@MIN,WSN,MIN,42.112,56.857,14.745,MIN,MIN,1,3.946,5.117,9.063,0,1,1,1,0,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777011,2025-07-25,WSN@MIN,WSN,MIN,42.112,56.857,14.745,MIN,MIN,1,3.946,5.117,9.063,0,1,1,1,0,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777006,2025-07-25,SEA@LAA,SEA,LAA,57.893,52.55,5.343,SEA,LAA,0,5.103,4.783,9.886,2,3,5,3,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777006,2025-07-25,SEA@LAA,SEA,LAA,57.893,52.55,5.343,SEA,LAA,0,5.103,4.783,9.886,2,3,5,3,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777006,2025-07-25,SEA@LAA,SEA,LAA,57.893,52.55,5.343,SEA,LAA,0,5.103,4.783,9.886,2,3,5,3,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777004,2025-07-25,NYM@SF,NYM,SF,51.549,50.264,1.285,NYM,NYM,1,4.414,4.335,8.749,8,1,9,7,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777004,2025-07-25,NYM@SF,NYM,SF,51.549,50.264,1.285,NYM,NYM,1,4.414,4.335,8.749,8,1,9,7,2,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777004,2025-07-25,NYM@SF,NYM,SF,51.549,50.264,1.285,NYM,NYM,1,4.414,4.335,8.749,8,1,9,7,2,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777001,2025-07-26,PHI@NYY,PHI,NYY,55.305,54.742,0.563,PHI,PHI,1,4.761,4.665,9.426,9,4,13,5,8,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777001,2025-07-26,PHI@NYY,PHI,NYY,55.305,54.742,0.563,PHI,PHI,1,4.761,4.665,9.426,9,4,13,5,8,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777001,2025-07-26,PHI@NYY,PHI,NYY,55.305,54.742,0.563,PHI,PHI,1,4.761,4.665,9.426,9,4,13,5,8,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777010,2025-07-26,CLE@KC,CLE,KC,54.46,51.833,2.627,CLE,KC,0,4.884,4.597,9.481,3,5,8,3,5,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777010,2025-07-26,CLE@KC,CLE,KC,54.46,51.833,2.627,CLE,KC,0,4.884,4.597,9.481,3,5,8,3,5,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777010,2025-07-26,CLE@KC,CLE,KC,54.46,51.833,2.627,CLE,KC,0,4.884,4.597,9.481,3,5,8,3,5,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777003,2025-07-26,TOR@DET,TOR,DET,59.332,43.481,15.851,TOR,TOR,1,5.182,3.519,8.701,6,1,7,0,7,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777003,2025-07-26,TOR@DET,TOR,DET,59.332,43.481,15.851,TOR,TOR,1,5.182,3.519,8.701,6,1,7,0,7,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777003,2025-07-26,TOR@DET,TOR,DET,59.332,43.481,15.851,TOR,TOR,1,5.182,3.519,8.701,6,1,7,0,7,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777000,2025-07-26,TB@CIN,TB,CIN,47.208,53.526,6.318,CIN,CIN,1,4.012,4.658,8.67,2,6,8,0,8,,,none,,,,,none,,,unknown,unknown
2025,starter_basic,777000,2025-07-26,TB@CIN,TB,CIN,47.208,53.526,6.318,CIN,CIN,1,4.012,4.658,8.67,2,6,8,0,8,,,none,,,,,none,,,unknown,unknown
2025,starter_basic_plus_xfip,777000,2025-07-26,TB@CIN,TB,CIN,47.208,53.526,6.318,CIN,CIN,1,4.012,4.658,8.67,2,6,8,0,8,,,none,,,,,none,,,unknown,unknown
2025,team_context_only,777002,2025-07-26,AZ@PIT,AZ,PIT,51.647,42.345,9.302,AZ,PIT,0,4.55,3.846,8.396,0,2,2,2,0,,,none,,,,,none,,,unknown,unknown
