id,candidate_type,game_pk,game_id,market_ticker,event_ticker,market_type,settlement_horizon,selected_team_abbr,line_value,side,decision_time,available_data_cutoff,mlb_play_event_id,trigger_event_type,trigger_description,inning,half_inning,outs,score_away,score_home,runners_state,entry_yes_bid,entry_yes_ask,entry_no_bid,entry_no_ask,spread_cents,expected_fill_price,market_mismatch_score,baseball_support_score,execution_quality_score,risk_blocker_score,overall_watch_score,confidence_breakdown_json,baseball_context_json,market_context_json,guardrails_json,blocked_reason,eligible_for_paper,status,created_at,updated_at,dedupe_key,first_seen_at,last_seen_at,seen_count,opening_price_cents,current_mid_price_cents,price_delta_from_open_cents,has_baseline_price,implied_probability_open,implied_probability_current,baseline_explanation,baseline_source,baseline_quality,derivative_type,read_type,selected_derivative_type,derivative_rationale,rejected_derivatives_json
1580,trailing_team_total_lag_watch,825070,LAA@AZ,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ4,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,AZ,,YES,,,,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,6,bottom,2,6,0,1--,11,64,,,53,,25.0,48.0,0.0,15.0,34.6,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 34.6}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""AZ_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=53c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=53c > 12c,0,blocked,2026-06-16T23:21:48.429578,2026-06-16T23:21:48.429578,LAA@AZ|KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ4|trailing_team_total_lag_watch|6|bottom|6|0|blocked|wide_spread_hard_block: spread=53c > 12c|40,2026-06-16T23:21:48.429555,2026-06-16T23:21:48.429555,1,0,38,38,1,0.0,0.38,"Market moved +38¢ from open (0¢ → 38¢). Spread is 53¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1579,trailing_team_total_lag_watch,824991,PIT@ATH,KXMLBTEAMTOTAL-26JUN162140PITATH-PIT4,KXMLBTEAMTOTAL-26JUN162140PITATH,team_total,full_game,PIT,4.0,YES,,,,trailing_team_total_lag,PIT trails 4-2 in inning 6; team total may be lagging,6,top,1,2,4,-2-,70,74,,,4,,25.0,55.0,80.0,0.0,59.0,"{""market_mismatch"": 25.0, ""baseball_support"": 55.0, ""execution_quality"": 80.0, ""risk_blocker"": 0.0, ""overall_watch"": 59.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-16T23:21:48.428408,2026-06-16T23:21:48.428408,PIT@ATH|KXMLBTEAMTOTAL-26JUN162140PITATH-PIT4|trailing_team_total_lag_watch|6|top|2|4|blocked|rally_still_active|70,2026-06-16T23:21:48.428374,2026-06-16T23:21:48.428374,1,0,72,72,1,0.0,0.72,"Market moved +72¢ from open (0¢ → 72¢). Spread is 4¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1578,full_game_total_extreme_reprice_watch,823128,BAL@SEA,KXMLBTOTAL-26JUN162140BALSEA-9,KXMLBTOTAL-26JUN162140BALSEA,full_game_total,full_game,,9.0,NO,,,,full_game_total_reprice,Full-game mid repriced +42c from neutral 50c after 1 scoring play(s),7,bottom,0,1,1,,42,43,,,1,,25.0,50.0,100.0,0.0,62.5,"{""market_mismatch"": 25.0, ""baseball_support"": 50.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 62.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-16T23:21:48.424378,2026-06-16T23:21:48.424378,BAL@SEA|KXMLBTOTAL-26JUN162140BALSEA-9|full_game_total_extreme_reprice_watch|7|bottom|1|1|observed_only||40,2026-06-16T23:21:48.424318,2026-06-16T23:21:48.424318,1,0,42,42,1,0.0,0.42,"Market moved +42¢ from open (0¢ → 42¢). Spread is 1¢. First observed baseline, not confirmed open.",first_discovery,medium,fg_total,market_overreaction,fg_total,Full-game total selected because the read is a full-game total reprice/overreaction after scoring.,"[{""derivative_type"": ""fg_spread"", ""reason"": ""read is total-specific, not a run-line edge""}, {""derivative_type"": ""f5_total"", ""reason"": ""overreaction is to full-game total, not F5 window""}, {""derivative_type"": ""team_total"", ""reason"": ""signal is symmetric across both teams""}]"
1577,trailing_team_total_lag_watch,825070,LAA@AZ,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ4,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,AZ,,YES,,,,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,6,bottom,2,6,0,,13,18,,,5,,25.0,48.0,70.0,0.0,54.4,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 70.0, ""risk_blocker"": 0.0, ""overall_watch"": 54.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""AZ_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",team_lag_observe_only,0,blocked,2026-06-16T23:20:48.397101,2026-06-16T23:20:48.397101,LAA@AZ|KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ4|trailing_team_total_lag_watch|6|bottom|6|0|blocked|team_lag_observe_only|15,2026-06-16T23:20:48.397057,2026-06-16T23:20:48.397057,1,0,16,16,1,0.0,0.16,"Market moved +16¢ from open (0¢ → 16¢). Spread is 5¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1576,trailing_team_total_lag_watch,824991,PIT@ATH,KXMLBTEAMTOTAL-26JUN162140PITATH-PIT7,KXMLBTEAMTOTAL-26JUN162140PITATH,team_total,full_game,PIT,7.0,YES,,,,trailing_team_total_lag,PIT trails 4-2 in inning 6; team total may be lagging,6,top,1,2,4,-2-,19,25,,,6,,25.0,55.0,60.0,0.0,54.0,"{""market_mismatch"": 25.0, ""baseball_support"": 55.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 54.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-16T23:20:48.395533,2026-06-16T23:20:48.395533,PIT@ATH|KXMLBTEAMTOTAL-26JUN162140PITATH-PIT7|trailing_team_total_lag_watch|6|top|2|4|blocked|rally_still_active|20,2026-06-16T23:20:48.395501,2026-06-16T23:20:48.395501,1,0,22,22,1,0.0,0.22,"Market moved +22¢ from open (0¢ → 22¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1575,trailing_team_total_lag_watch,825070,LAA@AZ,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ2,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,AZ,,YES,,,,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,6,bottom,2,6,0,,38,44,,,6,,25.0,48.0,60.0,0.0,51.9,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 51.9}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""AZ_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",team_lag_observe_only,0,blocked,2026-06-16T23:19:47.952316,2026-06-16T23:19:47.952316,LAA@AZ|KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ2|trailing_team_total_lag_watch|6|bottom|6|0|blocked|team_lag_observe_only|40,2026-06-16T23:19:47.952288,2026-06-16T23:19:47.952288,1,0,41,41,1,0.0,0.41,"Market moved +41¢ from open (0¢ → 41¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1574,trailing_team_total_lag_watch,824991,PIT@ATH,KXMLBTEAMTOTAL-26JUN162140PITATH-PIT4,KXMLBTEAMTOTAL-26JUN162140PITATH,team_total,full_game,PIT,4.0,YES,,,,trailing_team_total_lag,PIT trails 4-2 in inning 6; team total may be lagging,6,top,0,2,4,-2-,41,74,,,33,,25.0,55.0,0.0,15.0,36.8,"{""market_mismatch"": 25.0, ""baseball_support"": 55.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 36.8}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=33c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=33c > 12c,0,blocked,2026-06-16T23:19:47.951293,2026-06-16T23:19:47.951293,PIT@ATH|KXMLBTEAMTOTAL-26JUN162140PITATH-PIT4|trailing_team_total_lag_watch|6|top|2|4|blocked|wide_spread_hard_block: spread=33c > 12c|60,2026-06-16T23:19:47.951268,2026-06-16T23:19:47.951268,1,0,58,58,1,0.0,0.58,"Market moved +58¢ from open (0¢ → 58¢). Spread is 33¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1573,trailing_team_total_lag_watch,825070,LAA@AZ,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ3,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,AZ,,YES,,,,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,6,bottom,0,6,0,,26,32,,,6,,25.0,48.0,60.0,0.0,51.9,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 51.9}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""AZ_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",team_lag_observe_only,0,blocked,2026-06-16T23:18:47.936847,2026-06-16T23:18:47.936847,LAA@AZ|KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ3|trailing_team_total_lag_watch|6|bottom|6|0|blocked|team_lag_observe_only|30,2026-06-16T23:18:47.936823,2026-06-16T23:18:47.936823,1,0,29,29,1,0.0,0.29,"Market moved +29¢ from open (0¢ → 29¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1572,trailing_team_total_lag_watch,824991,PIT@ATH,KXMLBTEAMTOTAL-26JUN162140PITATH-PIT4,KXMLBTEAMTOTAL-26JUN162140PITATH,team_total,full_game,PIT,4.0,YES,,,,trailing_team_total_lag,PIT trails 4-2 in inning 6; team total may be lagging,6,top,0,2,4,-2-,63,69,,,6,,25.0,55.0,60.0,0.0,54.0,"{""market_mismatch"": 25.0, ""baseball_support"": 55.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 54.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-16T23:18:47.935376,2026-06-16T23:18:47.935376,PIT@ATH|KXMLBTEAMTOTAL-26JUN162140PITATH-PIT4|trailing_team_total_lag_watch|6|top|2|4|blocked|rally_still_active|65,2026-06-16T23:18:47.935337,2026-06-16T23:18:47.935337,1,0,66,66,1,0.0,0.66,"Market moved +66¢ from open (0¢ → 66¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1571,trailing_team_total_lag_watch,825070,LAA@AZ,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ2,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,AZ,,YES,,,,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,6,bottom,0,6,0,,45,50,,,5,,25.0,48.0,70.0,0.0,54.4,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 70.0, ""risk_blocker"": 0.0, ""overall_watch"": 54.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""AZ_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",team_lag_observe_only,0,blocked,2026-06-16T23:17:47.914119,2026-06-16T23:17:47.914119,LAA@AZ|KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ2|trailing_team_total_lag_watch|6|bottom|6|0|blocked|team_lag_observe_only|50,2026-06-16T23:17:47.914089,2026-06-16T23:17:47.914089,1,0,48,48,1,0.0,0.48,"Market moved +48¢ from open (0¢ → 48¢). Spread is 5¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1570,trailing_team_total_lag_watch,825070,LAA@AZ,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ3,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,AZ,,YES,,,,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,6,top,3,6,0,,30,35,,,5,,25.0,48.0,70.0,0.0,54.4,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 70.0, ""risk_blocker"": 0.0, ""overall_watch"": 54.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""AZ_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",team_lag_observe_only,0,blocked,2026-06-16T23:16:47.898144,2026-06-16T23:16:47.898144,LAA@AZ|KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ3|trailing_team_total_lag_watch|6|top|6|0|blocked|team_lag_observe_only|30,2026-06-16T23:16:47.898097,2026-06-16T23:16:47.898097,1,0,32,32,1,0.0,0.32,"Market moved +32¢ from open (0¢ → 32¢). Spread is 5¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
