id,game_pk,checked_at,status,inning,inning_half,outs,away_score,home_score,balls,strikes,runner_state,current_batter,current_pitcher
17024,824991,2026-06-16T22:47:28.015861,Live,4,bottom,2,1,4,0,1,1--,Jeff McNeil,Mitch Keller
17023,824912,2026-06-16T22:47:26.635693,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17022,824667,2026-06-16T22:47:25.190508,Live,9,top,1,5,2,0,0,,Tyler Freeman,Gavin Hollowell
17021,824182,2026-06-16T22:47:23.778901,Live,9,top,0,2,4,2,2,1--,Spencer Torkelson,Josh Hader
17020,823939,2026-06-16T22:47:22.423196,Live,3,top,3,0,0,0,3,,Yandy Díaz,Justin Wrobleski
17019,823128,2026-06-16T22:47:21.008627,Live,5,top,3,1,1,3,1,,Jackson Holliday,Logan Gilbert
17018,822888,2026-06-16T22:47:19.539633,Live,9,bottom,2,12,2,2,2,-2-,Alejandro Osuna,Cody Laweryson
17017,825070,2026-06-16T22:46:47.732458,Live,5,top,0,5,0,0,0,1--,Jo Adell,Merrill Kelly
17016,824991,2026-06-16T22:46:46.409183,Live,4,bottom,2,1,4,0,0,1--,Jeff McNeil,Mitch Keller
17015,824912,2026-06-16T22:46:45.025972,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17014,824667,2026-06-16T22:46:43.699376,Live,9,top,0,5,2,0,2,,Ezequiel Tovar,Gavin Hollowell
17013,824182,2026-06-16T22:46:42.309051,Live,9,top,0,2,4,1,2,1--,Spencer Torkelson,Josh Hader
17012,823939,2026-06-16T22:46:40.942018,Live,3,top,3,0,0,0,3,,Yandy Díaz,Justin Wrobleski
17011,823128,2026-06-16T22:46:39.567747,Live,5,top,3,1,1,3,1,,Jackson Holliday,Logan Gilbert
17010,822888,2026-06-16T22:46:38.151900,Live,9,bottom,2,12,2,2,0,-2-,Alejandro Osuna,Cody Laweryson
17009,825070,2026-06-16T22:46:06.407680,Live,5,top,0,5,0,2,1,,Nolan Schanuel,Merrill Kelly
17008,824991,2026-06-16T22:46:05.086064,Live,4,bottom,1,1,4,0,0,-2-,Henry Bolte,Mitch Keller
17007,824912,2026-06-16T22:46:03.839087,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17006,824667,2026-06-16T22:46:02.486194,Live,9,top,0,5,2,0,1,,Ezequiel Tovar,Gavin Hollowell
17005,824182,2026-06-16T22:46:01.075323,Live,9,top,0,2,4,0,0,1--,Spencer Torkelson,Josh Hader
17004,823939,2026-06-16T22:45:59.765663,Live,3,top,2,0,0,0,2,1--,Yandy Díaz,Justin Wrobleski
17003,823128,2026-06-16T22:45:58.452738,Live,5,top,2,1,1,3,1,,Jackson Holliday,Logan Gilbert
17002,822888,2026-06-16T22:45:57.119857,Live,9,bottom,2,12,2,1,0,-2-,Alejandro Osuna,Cody Laweryson
17001,825070,2026-06-16T22:45:25.403124,Live,5,top,0,5,0,0,0,,Nolan Schanuel,Merrill Kelly
17000,824991,2026-06-16T22:45:24.062439,Live,4,bottom,0,1,4,0,1,1--,Lawrence Butler,Mitch Keller
16999,824912,2026-06-16T22:45:22.732723,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16998,824667,2026-06-16T22:45:21.391133,Live,9,top,0,5,2,0,0,,Ezequiel Tovar,Gavin Hollowell
16997,824182,2026-06-16T22:45:19.984442,Live,9,top,0,2,4,0,2,,Riley Greene,Josh Hader
16996,823939,2026-06-16T22:45:18.653353,Live,3,top,2,0,0,0,1,1--,Yandy Díaz,Justin Wrobleski
16995,823128,2026-06-16T22:45:17.287366,Live,5,top,2,1,1,1,1,,Jackson Holliday,Logan Gilbert
16994,822888,2026-06-16T22:45:15.938457,Live,9,bottom,1,12,2,2,0,-2-,Josh Smith,Cody Laweryson
16993,825070,2026-06-16T22:44:44.198366,Live,5,top,0,3,0,0,0,--3,Mike Trout,Merrill Kelly
16992,824991,2026-06-16T22:44:42.868155,Live,4,bottom,0,1,4,0,0,,Zack Gelof,Mitch Keller
16991,824912,2026-06-16T22:44:41.571477,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16990,824667,2026-06-16T22:44:40.268400,Live,8,bottom,3,5,2,1,0,,Moisés Ballesteros,Victor Vodnik
16989,824182,2026-06-16T22:44:38.905544,Live,9,top,0,2,4,0,0,,Riley Greene,Josh Hader
16988,823939,2026-06-16T22:44:37.556853,Live,3,top,2,0,0,1,2,,Taylor Walls,Justin Wrobleski
16987,823128,2026-06-16T22:44:36.237059,Live,5,top,2,1,1,0,0,,Jackson Holliday,Logan Gilbert
16986,822888,2026-06-16T22:44:34.949019,Live,9,bottom,1,12,2,0,0,-2-,Josh Smith,Cody Laweryson
16985,825070,2026-06-16T22:44:03.217641,Live,5,top,0,3,0,1,1,--3,Zach Neto,Merrill Kelly
16984,824991,2026-06-16T22:44:01.851982,Live,4,top,3,1,4,0,0,,Endy Rodríguez,Jack Perkins
16983,824912,2026-06-16T22:44:00.460830,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16982,824667,2026-06-16T22:43:59.112758,Live,8,bottom,3,5,2,1,0,,Moisés Ballesteros,Victor Vodnik
16981,824182,2026-06-16T22:43:57.727060,Live,8,bottom,3,2,4,0,0,,Yordan Alvarez,Drew Sommers
16980,823939,2026-06-16T22:43:56.370469,Live,3,top,2,0,0,0,1,,Taylor Walls,Justin Wrobleski
16979,823128,2026-06-16T22:43:55.059149,Live,5,top,1,1,1,1,2,,Blaze Alexander,Logan Gilbert
16978,822888,2026-06-16T22:43:53.708487,Live,9,bottom,0,12,2,2,2,1--,Jake Burger,Cody Laweryson
16977,825070,2026-06-16T22:43:21.918874,Live,5,top,0,3,0,1,1,,Zach Neto,Merrill Kelly
16976,824991,2026-06-16T22:43:20.550837,Live,4,top,3,1,4,0,0,,Endy Rodríguez,Jack Perkins
16975,824912,2026-06-16T22:43:19.213221,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16974,824667,2026-06-16T22:43:17.847774,Live,8,bottom,2,5,2,1,0,,Moisés Ballesteros,Victor Vodnik
16973,824182,2026-06-16T22:43:16.463199,Live,8,bottom,3,2,4,0,0,,Yordan Alvarez,Drew Sommers
16972,823939,2026-06-16T22:43:15.101167,Live,3,top,1,0,0,0,0,,Nick Fortes,Justin Wrobleski
16971,823128,2026-06-16T22:43:13.765989,Live,5,top,1,1,1,1,1,,Blaze Alexander,Logan Gilbert
16970,822888,2026-06-16T22:43:12.449435,Live,9,bottom,0,12,2,0,1,1--,Jake Burger,Cody Laweryson
16969,825070,2026-06-16T22:42:40.716640,Live,5,top,0,3,0,0,0,,Zach Neto,Merrill Kelly
16968,824991,2026-06-16T22:42:39.402566,Live,4,top,2,1,4,0,0,-2-,Endy Rodríguez,Jack Perkins
16967,824912,2026-06-16T22:42:38.067370,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16966,824667,2026-06-16T22:42:36.698677,Live,8,bottom,2,5,2,1,2,,Michael Conforto,Victor Vodnik
16965,824182,2026-06-16T22:42:35.278768,Live,8,bottom,3,2,4,0,0,,Yordan Alvarez,Drew Sommers
16964,823939,2026-06-16T22:42:33.936060,Live,3,top,0,0,0,2,2,,Chandler Simpson,Justin Wrobleski
16963,823128,2026-06-16T22:42:32.567202,Live,5,top,1,1,1,0,0,,Colton Cowser,Logan Gilbert
16962,822888,2026-06-16T22:42:31.220921,Live,9,bottom,0,12,2,0,0,1--,Jake Burger,Cody Laweryson
16961,825070,2026-06-16T22:41:59.473306,Live,4,bottom,3,3,0,2,1,,Lourdes Gurriel Jr.,Reid Detmers
16960,824991,2026-06-16T22:41:58.061859,Live,4,top,1,0,4,0,0,1-3,Nick Gonzales,Jack Perkins
16959,824912,2026-06-16T22:41:56.737316,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16958,824667,2026-06-16T22:41:55.332388,Live,8,bottom,1,5,2,1,1,,Michael Conforto,Victor Vodnik
16957,824182,2026-06-16T22:41:53.879736,Live,8,bottom,2,2,4,0,0,1--,Yordan Alvarez,Drew Sommers
16956,823939,2026-06-16T22:41:52.428575,Live,3,top,0,0,0,1,2,,Chandler Simpson,Justin Wrobleski
16955,823128,2026-06-16T22:41:50.967148,Live,5,top,0,1,1,0,0,,Colton Cowser,Logan Gilbert
16954,822888,2026-06-16T22:41:49.542380,Live,9,bottom,0,12,2,2,1,,Ezequiel Duran,Cody Laweryson
16953,825070,2026-06-16T22:41:17.725699,Live,4,bottom,3,3,0,2,1,,Lourdes Gurriel Jr.,Reid Detmers
16952,824991,2026-06-16T22:41:16.363473,Live,4,top,1,0,4,0,2,1--,Ryan O'Hearn,Jack Perkins
16951,824912,2026-06-16T22:41:15.046862,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16950,824667,2026-06-16T22:41:13.671670,Live,8,bottom,1,5,2,0,0,,Michael Conforto,Victor Vodnik
16949,824182,2026-06-16T22:41:12.260634,Live,8,bottom,2,2,4,0,0,1--,Yordan Alvarez,Will Vest
16948,823939,2026-06-16T22:41:10.925530,Live,3,top,0,0,0,0,0,,Chandler Simpson,Justin Wrobleski
16947,823128,2026-06-16T22:41:09.563208,Live,4,bottom,3,1,1,0,1,,Victor Robles,Brandon Young
16946,822888,2026-06-16T22:41:08.184000,Live,9,bottom,0,12,2,0,0,,Ezequiel Duran,Cody Laweryson
16945,825070,2026-06-16T22:40:36.524737,Live,4,bottom,3,3,0,2,1,,Lourdes Gurriel Jr.,Reid Detmers
16944,824991,2026-06-16T22:40:35.168573,Live,4,top,1,0,4,0,1,1--,Ryan O'Hearn,Jack Perkins
16943,824912,2026-06-16T22:40:33.824104,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16942,824667,2026-06-16T22:40:32.425799,Live,8,bottom,0,5,2,1,1,,Nico Hoerner,Victor Vodnik
16941,824182,2026-06-16T22:40:31.018466,Live,8,bottom,2,2,4,0,0,1--,Yordan Alvarez,Will Vest
16940,823939,2026-06-16T22:40:29.661790,Live,2,bottom,3,0,0,2,0,,Chuckie Robinson,Drew Rasmussen
16939,823128,2026-06-16T22:40:28.285750,Live,4,bottom,3,1,1,0,1,,Victor Robles,Brandon Young
16938,822888,2026-06-16T22:40:26.913364,Live,9,bottom,0,12,2,0,0,,Ezequiel Duran,Cody Laweryson
16937,825070,2026-06-16T22:39:55.236821,Live,4,bottom,2,3,0,1,1,,Lourdes Gurriel Jr.,Reid Detmers
16936,824991,2026-06-16T22:39:53.930208,Live,4,top,1,0,4,0,0,1--,Ryan O'Hearn,Jack Perkins
16935,824912,2026-06-16T22:39:52.577249,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16934,824667,2026-06-16T22:39:51.140788,Live,8,bottom,0,5,2,0,0,,Nico Hoerner,Victor Vodnik
16933,824182,2026-06-16T22:39:49.692010,Live,8,bottom,3,2,3,0,1,,Jeremy Peña,Will Vest
16932,823939,2026-06-16T22:39:48.344259,Live,2,bottom,3,0,0,2,0,,Chuckie Robinson,Drew Rasmussen
16931,823128,2026-06-16T22:39:46.955730,Live,4,bottom,2,1,1,0,1,,Victor Robles,Brandon Young
16930,822888,2026-06-16T22:39:45.622304,Live,9,top,3,12,2,0,0,,Ryan Kreidler,Kyle Higashioka
16929,825070,2026-06-16T22:39:13.885995,Live,4,bottom,2,3,0,0,1,,Corbin Carroll,Reid Detmers
16928,824991,2026-06-16T22:39:12.498339,Live,4,top,1,0,4,0,0,,Bryan Reynolds,Jack Perkins
16927,824912,2026-06-16T22:39:11.224654,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16926,824667,2026-06-16T22:39:09.866070,Live,8,top,3,5,2,2,1,,Brett Sullivan,Trent Thornton
16925,824182,2026-06-16T22:39:08.459435,Live,8,bottom,3,2,3,0,1,,Jeremy Peña,Will Vest
16924,823939,2026-06-16T22:39:06.978915,Live,2,bottom,3,0,0,2,0,,Chuckie Robinson,Drew Rasmussen
16923,823128,2026-06-16T22:39:05.633606,Live,4,bottom,1,1,1,1,1,,Cole Young,Brandon Young
16922,822888,2026-06-16T22:39:04.270754,Live,9,top,3,12,2,0,0,,Ryan Kreidler,Kyle Higashioka
16921,825070,2026-06-16T22:38:32.548619,Live,4,bottom,1,3,0,0,0,,Corbin Carroll,Reid Detmers
16920,824991,2026-06-16T22:38:31.137112,Live,4,top,0,0,4,0,0,,Brandon Lowe,Jack Perkins
16919,824912,2026-06-16T22:38:29.743373,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16918,824667,2026-06-16T22:38:28.326978,Live,8,top,3,5,2,2,1,,Brett Sullivan,Trent Thornton
16917,824182,2026-06-16T22:38:26.868895,Live,8,bottom,3,2,3,0,1,,Jeremy Peña,Will Vest
16916,823939,2026-06-16T22:38:25.509000,Live,2,bottom,2,0,0,2,0,12-,Chuckie Robinson,Drew Rasmussen
16915,823128,2026-06-16T22:38:24.191178,Live,4,bottom,1,1,1,0,0,,Cole Young,Brandon Young
16914,822888,2026-06-16T22:38:22.872750,Live,9,top,2,12,2,0,0,1--,Ryan Kreidler,Kyle Higashioka
16913,825070,2026-06-16T22:37:51.132048,Live,4,bottom,0,3,0,2,2,,Geraldo Perdomo,Reid Detmers
16912,824991,2026-06-16T22:37:49.757179,Live,3,bottom,3,0,4,0,0,,Carlos Cortes,Mitch Keller
16911,824912,2026-06-16T22:37:48.385701,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16910,824667,2026-06-16T22:37:47.006039,Live,8,top,3,5,2,2,1,,Brett Sullivan,Trent Thornton
16909,824182,2026-06-16T22:37:45.573212,Live,8,bottom,3,2,3,0,1,,Jeremy Peña,Will Vest
16908,823939,2026-06-16T22:37:44.197095,Live,2,bottom,1,0,0,0,0,1-3,Alex Freeland,Drew Rasmussen
16907,823128,2026-06-16T22:37:42.822936,Live,4,bottom,0,1,1,1,2,,Rob Refsnyder,Brandon Young
16906,822888,2026-06-16T22:37:41.428084,Live,9,top,1,11,2,2,0,1-3,Kyler Fedko,Kyle Higashioka
16905,825070,2026-06-16T22:37:09.675964,Live,4,bottom,0,3,0,2,1,,Geraldo Perdomo,Reid Detmers
16904,824991,2026-06-16T22:37:08.329409,Live,3,bottom,3,0,4,0,0,,Carlos Cortes,Mitch Keller
16903,824912,2026-06-16T22:37:06.992721,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16902,824667,2026-06-16T22:37:05.647132,Live,8,top,2,5,2,2,1,-2-,Brett Sullivan,Trent Thornton
16901,824182,2026-06-16T22:37:04.257554,Live,8,bottom,1,2,3,0,1,1-3,Jeremy Peña,Will Vest
16900,823939,2026-06-16T22:37:02.859707,Live,2,bottom,1,0,0,0,0,1-3,Alex Freeland,Drew Rasmussen
16899,823128,2026-06-16T22:37:01.493447,Live,4,bottom,0,1,1,0,1,,Rob Refsnyder,Brandon Young
16898,822888,2026-06-16T22:37:00.079444,Live,9,top,1,11,2,0,1,1-3,Trevor Larnach,Kyle Higashioka
16897,825070,2026-06-16T22:36:28.328363,Live,4,bottom,0,3,0,0,0,,Geraldo Perdomo,Reid Detmers
16896,824991,2026-06-16T22:36:26.988485,Live,3,bottom,1,0,4,0,0,1--,Carlos Cortes,Mitch Keller
16895,824912,2026-06-16T22:36:25.564862,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16894,824667,2026-06-16T22:36:24.195698,Live,8,top,2,5,2,1,1,-2-,Brett Sullivan,Trent Thornton
16893,824182,2026-06-16T22:36:22.814151,Live,8,bottom,1,2,3,0,0,1-3,Jeremy Peña,Will Vest
16892,823939,2026-06-16T22:36:21.461664,Live,2,bottom,1,0,0,1,2,1--,Ryan Ward,Drew Rasmussen
16891,823128,2026-06-16T22:36:20.121936,Live,4,top,3,1,1,0,3,,Leody Taveras,Logan Gilbert
16890,822888,2026-06-16T22:36:18.786098,Live,9,top,1,11,2,0,0,-2-,Trevor Larnach,Kyle Higashioka
16889,825070,2026-06-16T22:35:47.036371,Live,4,bottom,0,3,0,0,0,,Geraldo Perdomo,Reid Detmers
16888,824991,2026-06-16T22:35:45.658495,Live,3,bottom,1,0,4,1,2,,Jacob Wilson,Mitch Keller
16887,824912,2026-06-16T22:35:44.334621,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16886,824667,2026-06-16T22:35:42.952272,Live,8,top,2,5,2,1,0,1--,Brett Sullivan,Trent Thornton
16885,824182,2026-06-16T22:35:41.550784,Live,8,bottom,1,2,1,0,0,123,Raynel Delgado,Will Vest
16884,823939,2026-06-16T22:35:40.280508,Live,2,bottom,1,0,0,1,2,1--,Ryan Ward,Drew Rasmussen
16883,823128,2026-06-16T22:35:38.992292,Live,4,top,3,1,1,0,3,,Leody Taveras,Logan Gilbert
16882,822888,2026-06-16T22:35:37.661224,Live,9,top,1,10,2,0,0,-2-,Alex Jackson,Kyle Higashioka
16881,825070,2026-06-16T22:35:06.056277,Live,4,top,3,3,0,3,2,,Donovan Walton,Merrill Kelly
16880,824991,2026-06-16T22:35:04.765353,Live,3,bottom,1,0,4,0,1,,Jacob Wilson,Mitch Keller
16879,824912,2026-06-16T22:35:03.527375,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16878,824667,2026-06-16T22:35:02.233985,Live,8,top,2,5,2,0,0,1--,Brett Sullivan,Trent Thornton
16877,824182,2026-06-16T22:35:00.892205,Live,8,bottom,1,2,1,3,2,12-,Joey Loperfido,Will Vest
16876,823939,2026-06-16T22:34:59.574835,Live,2,bottom,1,0,0,0,2,1--,Ryan Ward,Drew Rasmussen
16875,823128,2026-06-16T22:34:58.276364,Live,4,top,3,1,1,0,3,,Leody Taveras,Logan Gilbert
16874,822888,2026-06-16T22:34:56.937586,Live,9,top,0,10,2,0,0,-2-,Tristan Gray,Kyle Higashioka
16873,825070,2026-06-16T22:34:25.173804,Live,4,top,3,3,0,3,2,,Donovan Walton,Merrill Kelly
16872,824991,2026-06-16T22:34:23.805379,Live,3,bottom,0,0,4,1,0,,Tyler Soderstrom,Mitch Keller
16871,824912,2026-06-16T22:34:22.520373,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16870,824667,2026-06-16T22:34:21.245859,Live,8,top,2,5,2,3,1,,Cole Carrigg,Trent Thornton
16869,824182,2026-06-16T22:34:19.841090,Live,8,bottom,1,2,1,2,1,12-,Joey Loperfido,Will Vest
16868,823939,2026-06-16T22:34:18.503399,Live,2,bottom,1,0,0,2,1,1--,Kyle Tucker,Drew Rasmussen
16867,823128,2026-06-16T22:34:17.112835,Live,4,top,2,1,1,0,1,,Leody Taveras,Logan Gilbert
16866,822888,2026-06-16T22:34:15.721893,Live,9,top,0,10,2,2,1,,Luke Keaschall,Kyle Higashioka
16865,825070,2026-06-16T22:33:44.010067,Live,4,top,2,2,0,3,2,-23,Donovan Walton,Merrill Kelly
16864,824991,2026-06-16T22:33:42.545145,Live,3,bottom,0,0,4,0,0,,Tyler Soderstrom,Mitch Keller
16863,824912,2026-06-16T22:33:41.141097,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16862,824667,2026-06-16T22:33:39.800658,Live,8,top,1,5,2,1,1,1--,Cole Carrigg,Trent Thornton
16861,824182,2026-06-16T22:33:38.437673,Live,8,bottom,1,2,1,1,0,12-,Joey Loperfido,Will Vest
16860,823939,2026-06-16T22:33:36.985492,Live,2,bottom,1,0,0,1,1,,Kyle Tucker,Drew Rasmussen
16859,823128,2026-06-16T22:33:35.696316,Live,4,top,2,1,1,1,3,,Samuel Basallo,Logan Gilbert
16858,822888,2026-06-16T22:33:34.307014,Live,9,top,0,10,2,0,0,,Luke Keaschall,Kyle Higashioka
16857,825070,2026-06-16T22:33:02.640846,Live,4,top,2,2,0,2,2,-23,Donovan Walton,Merrill Kelly
16856,824991,2026-06-16T22:33:01.293347,Live,3,bottom,0,0,4,0,0,,Tyler Soderstrom,Mitch Keller
16855,824912,2026-06-16T22:32:59.896145,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16854,824667,2026-06-16T22:32:58.560541,Live,8,top,1,5,2,1,1,1--,Cole Carrigg,Trent Thornton
16853,824182,2026-06-16T22:32:57.191802,Live,8,bottom,1,2,1,0,0,12-,Joey Loperfido,Will Vest
16852,823939,2026-06-16T22:32:55.837882,Live,2,bottom,1,0,0,0,0,,Kyle Tucker,Drew Rasmussen
16851,823128,2026-06-16T22:32:54.501462,Live,4,top,1,1,1,1,2,,Samuel Basallo,Logan Gilbert
16850,822888,2026-06-16T22:32:53.174939,Live,9,top,0,10,2,0,0,,Luke Keaschall,Kyle Higashioka
16849,825070,2026-06-16T22:32:21.418065,Live,4,top,2,2,0,0,2,-23,Donovan Walton,Merrill Kelly
16848,824991,2026-06-16T22:32:20.025784,Live,3,top,3,0,4,1,2,,Spencer Horwitz,Jack Perkins
16847,824912,2026-06-16T22:32:18.680662,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16846,824667,2026-06-16T22:32:17.328922,Live,8,top,1,5,2,0,0,1--,Cole Carrigg,Trent Thornton
16845,824182,2026-06-16T22:32:15.952699,Live,8,bottom,1,2,1,0,0,12-,Brice Matthews,Keider Montero
16844,823939,2026-06-16T22:32:14.631159,Live,2,bottom,0,0,0,1,1,,Max Muncy,Drew Rasmussen
16843,823128,2026-06-16T22:32:13.359161,Live,4,top,1,1,1,1,1,,Samuel Basallo,Logan Gilbert
16842,822888,2026-06-16T22:32:12.079277,Live,8,bottom,3,10,2,0,3,,Nicky Lopez,Travis Adams
16841,825070,2026-06-16T22:31:40.396443,Live,4,top,2,2,0,0,0,-23,Donovan Walton,Merrill Kelly
16840,824991,2026-06-16T22:31:39.042367,Live,3,top,3,0,4,1,2,,Spencer Horwitz,Jack Perkins
16839,824912,2026-06-16T22:31:37.706438,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16838,824667,2026-06-16T22:31:36.343078,Live,8,top,1,5,2,3,2,,Troy Johnston,Trent Thornton
16837,824182,2026-06-16T22:31:35.003229,Live,8,bottom,1,2,1,0,0,12-,Brice Matthews,Keider Montero
16836,823939,2026-06-16T22:31:33.574974,Live,2,bottom,0,0,0,0,0,,Max Muncy,Drew Rasmussen
16835,823128,2026-06-16T22:31:32.207241,Live,4,top,1,1,1,2,3,,Pete Alonso,Logan Gilbert
16834,823045,2026-06-16T22:31:30.849191,Final,9,top,3,2,3,0,1,,Xander Bogaerts,Riley O'Brien
16833,822888,2026-06-16T22:31:29.489425,Live,8,bottom,2,10,2,0,2,,Nicky Lopez,Travis Adams
16832,825070,2026-06-16T22:30:57.745116,Live,4,top,2,2,0,0,0,1--,Logan O'Hoppe,Merrill Kelly
16831,824991,2026-06-16T22:30:56.368788,Live,3,top,2,0,4,0,2,,Spencer Horwitz,Jack Perkins
16830,824912,2026-06-16T22:30:55.076036,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16829,824667,2026-06-16T22:30:53.723135,Live,8,top,1,5,2,3,0,,Troy Johnston,Trent Thornton
16828,824182,2026-06-16T22:30:52.372563,Live,8,bottom,1,2,1,3,2,1--,Cam Smith,Keider Montero
16827,823939,2026-06-16T22:30:51.081697,Live,2,top,3,0,0,2,0,,Ben Williamson,Justin Wrobleski
16826,823128,2026-06-16T22:30:49.782843,Live,4,top,0,1,1,2,1,,Pete Alonso,Logan Gilbert
16825,823045,2026-06-16T22:30:48.393439,Live,9,top,3,2,3,0,1,,Xander Bogaerts,Riley O'Brien
16824,822888,2026-06-16T22:30:47.029564,Live,8,bottom,2,10,2,0,1,,Nicky Lopez,Travis Adams
16823,825070,2026-06-16T22:30:15.346696,Live,4,top,2,2,0,2,2,,Denzer Guzman,Merrill Kelly
16822,824991,2026-06-16T22:30:13.937793,Live,3,top,2,0,4,0,0,,Spencer Horwitz,Jack Perkins
16821,824912,2026-06-16T22:30:12.568918,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16820,824667,2026-06-16T22:30:11.263761,Live,8,top,1,5,2,1,0,,Troy Johnston,Trent Thornton
16819,824182,2026-06-16T22:30:09.922517,Live,8,bottom,1,2,1,3,2,1--,Cam Smith,Keider Montero
16818,823939,2026-06-16T22:30:08.538916,Live,2,top,3,0,0,2,0,,Ben Williamson,Justin Wrobleski
16817,823128,2026-06-16T22:30:07.258819,Live,4,top,0,1,1,0,1,,Pete Alonso,Logan Gilbert
16816,823045,2026-06-16T22:30:05.916436,Live,9,top,3,2,3,0,1,,Xander Bogaerts,Riley O'Brien
16815,822888,2026-06-16T22:30:04.623519,Live,8,bottom,1,10,2,1,2,,Cody Freeman,Travis Adams
16814,825070,2026-06-16T22:29:33.044054,Live,4,top,2,2,0,1,2,,Denzer Guzman,Merrill Kelly
16813,824991,2026-06-16T22:29:31.724085,Live,3,top,1,0,4,1,2,,Jared Triolo,Jack Perkins
16812,824912,2026-06-16T22:29:30.292927,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16811,824667,2026-06-16T22:29:28.926263,Live,8,top,0,5,2,0,1,,Hunter Goodman,Trent Thornton
16810,824182,2026-06-16T22:29:27.495508,Live,8,bottom,1,2,1,2,2,1--,Cam Smith,Keider Montero
16809,823939,2026-06-16T22:29:26.112436,Live,2,top,3,0,0,2,0,,Ben Williamson,Justin Wrobleski
16808,823128,2026-06-16T22:29:24.748396,Live,3,bottom,3,1,1,1,0,,Dominic Canzone,Brandon Young
16807,823045,2026-06-16T22:29:23.464495,Live,9,top,2,2,3,0,0,1--,Xander Bogaerts,Riley O'Brien
16806,822888,2026-06-16T22:29:22.149065,Live,8,bottom,1,10,2,0,1,,Cody Freeman,Travis Adams
16805,825070,2026-06-16T22:28:50.436068,Live,4,top,2,2,0,0,2,,Denzer Guzman,Merrill Kelly
16804,824991,2026-06-16T22:28:49.098894,Live,3,top,1,0,4,1,0,,Jared Triolo,Jack Perkins
16803,824912,2026-06-16T22:28:47.782976,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16802,824667,2026-06-16T22:28:46.449853,Live,7,bottom,3,5,2,0,0,,Ian Happ,Brennan Bernardino
16801,824182,2026-06-16T22:28:45.104353,Live,8,bottom,1,2,1,2,1,1--,Cam Smith,Keider Montero
16800,823939,2026-06-16T22:28:43.775104,Live,2,top,1,0,0,1,2,1--,Ryan Vilade,Justin Wrobleski
16799,823128,2026-06-16T22:28:42.488844,Live,3,bottom,3,1,1,1,0,,Dominic Canzone,Brandon Young
16798,823045,2026-06-16T22:28:41.178031,Live,9,top,2,2,3,4,2,1--,Manny Machado,Riley O'Brien
16797,822888,2026-06-16T22:28:39.804373,Live,8,bottom,1,10,2,2,3,,Justin Foscue,Travis Adams
16796,825070,2026-06-16T22:28:08.104333,Live,4,top,2,2,0,0,1,,Wade Meckler,Merrill Kelly
16795,824991,2026-06-16T22:28:06.764186,Live,3,top,0,0,4,2,2,,Jake Mangum,Jack Perkins
16794,824912,2026-06-16T22:28:05.391436,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16793,824667,2026-06-16T22:28:04.045983,Live,7,bottom,3,5,2,0,0,,Ian Happ,Brennan Bernardino
16792,824182,2026-06-16T22:28:02.689235,Live,8,bottom,1,2,1,0,1,1--,Cam Smith,Keider Montero
16791,823939,2026-06-16T22:28:01.327717,Live,2,top,1,0,0,1,2,,Ryan Vilade,Justin Wrobleski
