id,game_pk,checked_at,status,inning,inning_half,outs,away_score,home_score,balls,strikes,runner_state,current_batter,current_pitcher
13593,822723,2026-06-16T18:42:09.200044,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13592,824750,2026-06-16T18:41:38.086303,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13591,824504,2026-06-16T18:41:37.268238,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13590,823451,2026-06-16T18:41:36.375718,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13589,822723,2026-06-16T18:41:35.528957,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13588,824750,2026-06-16T18:41:04.437957,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13587,824504,2026-06-16T18:41:03.581342,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13586,823451,2026-06-16T18:41:02.737179,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13585,822723,2026-06-16T18:41:01.894442,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13584,824750,2026-06-16T18:40:30.745999,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13583,824504,2026-06-16T18:40:29.872483,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13582,823451,2026-06-16T18:40:29.002275,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13581,822723,2026-06-16T18:40:28.125565,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13580,824750,2026-06-16T18:39:57.040472,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13579,824504,2026-06-16T18:39:56.158761,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13578,823451,2026-06-16T18:39:55.257206,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13577,822723,2026-06-16T18:39:54.369151,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13576,824750,2026-06-16T18:39:23.247902,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13575,824504,2026-06-16T18:39:22.354552,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13574,823451,2026-06-16T18:39:21.471588,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13573,822723,2026-06-16T18:39:20.576550,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13572,824750,2026-06-16T18:38:49.538873,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13571,823451,2026-06-16T18:38:48.659476,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13570,822723,2026-06-16T18:38:47.800433,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13569,824750,2026-06-16T18:38:16.640508,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13568,823451,2026-06-16T18:38:15.749845,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13567,822723,2026-06-16T18:38:14.817556,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13566,824750,2026-06-16T18:37:43.692521,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13565,823451,2026-06-16T18:37:42.825393,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13564,822723,2026-06-16T18:37:41.934577,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13563,824750,2026-06-16T18:37:10.823103,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13562,823451,2026-06-16T18:37:09.963289,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13561,822723,2026-06-16T18:37:09.137865,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13560,824750,2026-06-16T18:36:38.044322,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13559,823451,2026-06-16T18:36:37.193072,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13558,822723,2026-06-16T18:36:36.352611,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13557,824750,2026-06-16T18:36:05.231449,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13556,823451,2026-06-16T18:36:04.346615,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13555,822723,2026-06-16T18:36:03.496201,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13554,824750,2026-06-16T18:35:32.422064,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13553,823451,2026-06-16T18:35:31.559715,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13552,822723,2026-06-16T18:35:30.688492,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13551,824750,2026-06-16T18:34:59.591826,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13550,823451,2026-06-16T18:34:58.721188,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13549,822723,2026-06-16T18:34:57.847909,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13548,824750,2026-06-16T18:34:26.711253,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13547,823451,2026-06-16T18:34:25.810931,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13546,822723,2026-06-16T18:34:24.954823,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13545,824750,2026-06-16T18:33:53.865963,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13544,823451,2026-06-16T18:33:53.004570,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13543,822723,2026-06-16T18:33:52.176880,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13542,824750,2026-06-16T18:33:21.023986,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13541,823451,2026-06-16T18:33:20.184749,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13540,822723,2026-06-16T18:33:19.287655,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13539,824750,2026-06-16T18:32:48.194576,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13538,823451,2026-06-16T18:32:47.327405,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13537,822723,2026-06-16T18:32:46.449705,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13536,824750,2026-06-16T18:32:15.380127,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13535,823451,2026-06-16T18:32:14.511764,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13534,822723,2026-06-16T18:32:13.685476,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13533,824750,2026-06-16T18:31:42.554962,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13532,823451,2026-06-16T18:31:41.661692,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13531,822723,2026-06-16T18:31:40.764947,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13530,824750,2026-06-16T18:31:09.613723,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13529,823451,2026-06-16T18:31:08.779531,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13528,822723,2026-06-16T18:31:07.947057,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13527,824750,2026-06-16T18:30:36.862951,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13526,823451,2026-06-16T18:30:36.002752,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13525,822723,2026-06-16T18:30:35.141195,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13524,824750,2026-06-16T18:30:04.052162,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13523,823451,2026-06-16T18:30:03.144376,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13522,822723,2026-06-16T18:30:02.214280,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13521,824750,2026-06-16T18:29:31.117648,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13520,823451,2026-06-16T18:29:30.234418,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13519,822723,2026-06-16T18:29:29.332395,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13518,824750,2026-06-16T18:28:58.190787,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13517,823451,2026-06-16T18:28:57.357003,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13516,822723,2026-06-16T18:28:56.497195,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13515,824750,2026-06-16T18:28:25.390586,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13514,823451,2026-06-16T18:28:24.568802,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13513,822723,2026-06-16T18:28:23.720218,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13512,823451,2026-06-16T18:27:52.590025,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13511,822723,2026-06-16T18:27:51.739052,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13510,823451,2026-06-16T18:27:20.646740,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13509,822723,2026-06-16T18:27:19.736622,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13508,823451,2026-06-16T18:26:48.597686,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13507,822723,2026-06-16T18:26:47.728988,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13506,823451,2026-06-16T18:26:16.610262,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13505,822723,2026-06-16T18:26:15.711878,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13504,823451,2026-06-16T18:25:44.636148,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13503,822723,2026-06-16T18:25:43.794140,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13502,823451,2026-06-16T18:25:12.687414,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13501,822723,2026-06-16T18:25:11.771132,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13500,823451,2026-06-16T18:24:40.622972,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13499,822723,2026-06-16T18:24:39.814482,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13498,823451,2026-06-16T18:24:08.746409,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13497,822723,2026-06-16T18:24:07.855174,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13496,823451,2026-06-16T18:23:36.748899,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13495,822723,2026-06-16T18:23:35.879545,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13494,823451,2026-06-16T18:23:04.794330,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13493,822723,2026-06-16T18:23:03.897102,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13492,823451,2026-06-16T18:22:32.813883,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13491,822723,2026-06-16T18:22:31.955810,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13490,823451,2026-06-16T18:22:00.842570,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
13489,822723,2026-06-16T18:21:59.965547,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13488,823938,2026-06-16T00:36:42.455644,Live,8,bottom,1,3,4,0,1,1--,Max Muncy,Steven Matz
13487,823938,2026-06-16T00:36:11.155720,Live,8,bottom,0,3,4,1,2,1--,Mookie Betts,Steven Matz
13486,823938,2026-06-16T00:35:39.837407,Live,8,bottom,0,3,4,1,2,1--,Mookie Betts,Steven Matz
13485,823938,2026-06-16T00:35:08.574514,Live,8,bottom,0,3,4,0,1,1--,Mookie Betts,Steven Matz
13484,823938,2026-06-16T00:34:37.294040,Live,8,bottom,0,3,4,1,0,,Freddie Freeman,Steven Matz
13483,823938,2026-06-16T00:34:05.901274,Live,8,bottom,0,3,4,0,0,,Freddie Freeman,Steven Matz
13482,823938,2026-06-16T00:33:34.483774,Live,8,bottom,0,3,4,0,0,,Freddie Freeman,Steven Matz
13481,823938,2026-06-16T00:33:03.020856,Live,8,top,3,3,4,0,1,,Cedric Mullins,Alex Vesia
13480,823938,2026-06-16T00:32:31.645846,Live,8,top,3,3,4,0,1,,Cedric Mullins,Alex Vesia
13479,823938,2026-06-16T00:32:00.283160,Live,8,top,3,3,4,0,1,,Cedric Mullins,Alex Vesia
13478,823938,2026-06-16T00:31:28.927793,Live,8,top,2,3,4,0,1,--3,Cedric Mullins,Alex Vesia
13477,823938,2026-06-16T00:30:57.623110,Live,8,top,2,3,4,0,0,--3,Cedric Mullins,Alex Vesia
13476,823938,2026-06-16T00:30:26.359295,Live,8,top,2,3,4,0,0,--3,Cedric Mullins,Alex Vesia
13475,823938,2026-06-16T00:29:55.102060,Live,8,top,2,3,4,0,0,--3,Cedric Mullins,Alex Vesia
13474,824993,2026-06-16T00:29:23.764171,Final,9,top,3,2,11,0,2,,Brandon Lowe,Mason Barnett
13473,823938,2026-06-16T00:29:22.692463,Live,8,top,2,3,4,0,0,--3,Cedric Mullins,Alex Vesia
13472,824993,2026-06-16T00:28:51.237352,Live,9,top,3,2,11,0,2,,Brandon Lowe,Mason Barnett
13471,823938,2026-06-16T00:28:50.116935,Live,8,top,2,3,4,0,0,--3,Cedric Mullins,Will Klein
13470,824993,2026-06-16T00:28:18.710282,Live,9,top,2,2,11,0,2,-2-,Brandon Lowe,Mason Barnett
13469,823938,2026-06-16T00:28:17.677583,Live,8,top,2,3,4,0,0,--3,Cedric Mullins,Will Klein
13468,824993,2026-06-16T00:27:46.234812,Live,9,top,2,2,11,0,2,-2-,Brandon Lowe,Mason Barnett
13467,823938,2026-06-16T00:27:45.215563,Live,8,top,2,3,4,0,0,--3,Cedric Mullins,Will Klein
13466,824993,2026-06-16T00:27:14.010668,Live,9,top,2,2,11,0,1,-2-,Brandon Lowe,Mason Barnett
13465,823938,2026-06-16T00:27:12.955685,Live,8,top,1,3,4,2,2,-2-,Austin Slater,Will Klein
13464,824993,2026-06-16T00:26:41.644618,Live,9,top,2,2,11,0,0,-2-,Brandon Lowe,Mason Barnett
13463,823938,2026-06-16T00:26:40.603841,Live,8,top,1,3,4,1,2,-2-,Austin Slater,Will Klein
13462,824993,2026-06-16T00:26:09.288059,Live,9,top,2,2,11,1,2,,Spencer Horwitz,Mason Barnett
13461,823938,2026-06-16T00:26:08.137243,Live,8,top,1,3,4,1,1,-2-,Austin Slater,Will Klein
13460,824993,2026-06-16T00:25:36.774177,Live,9,top,2,2,11,0,2,,Spencer Horwitz,Mason Barnett
13459,823938,2026-06-16T00:25:35.643739,Live,8,top,1,3,4,0,0,-2-,Austin Slater,Will Klein
13458,824993,2026-06-16T00:25:04.218361,Live,9,top,2,2,11,0,0,,Spencer Horwitz,Mason Barnett
13457,823938,2026-06-16T00:25:03.137321,Live,8,top,0,3,4,0,2,1--,Ben Williamson,Will Klein
13456,824993,2026-06-16T00:24:31.862590,Live,9,top,1,2,11,3,2,,Esmerlyn Valdez,Mason Barnett
13455,823938,2026-06-16T00:24:30.853680,Live,8,top,0,3,4,0,2,1--,Ben Williamson,Will Klein
13454,824993,2026-06-16T00:23:59.599438,Live,9,top,1,2,11,2,2,,Esmerlyn Valdez,Mason Barnett
13453,823938,2026-06-16T00:23:58.572587,Live,8,top,0,3,4,1,1,1--,Ben Williamson,Will Klein
13452,824993,2026-06-16T00:23:27.315991,Live,9,top,1,2,11,1,1,,Esmerlyn Valdez,Mason Barnett
13451,823938,2026-06-16T00:23:26.212482,Live,8,top,0,3,4,0,1,1--,Ben Williamson,Will Klein
13450,824993,2026-06-16T00:22:54.761457,Live,9,top,1,2,11,0,0,,Esmerlyn Valdez,Mason Barnett
13449,823938,2026-06-16T00:22:53.572576,Live,8,top,0,3,4,0,0,1--,Ben Williamson,Will Klein
13448,824993,2026-06-16T00:22:22.081295,Live,9,top,0,2,11,1,2,,Jake Mangum,Mason Barnett
13447,823938,2026-06-16T00:22:20.998453,Live,8,top,0,3,4,1,1,1--,Ryan Vilade,Will Klein
13446,824993,2026-06-16T00:21:49.727656,Live,9,top,0,2,11,1,2,,Jake Mangum,Mason Barnett
13445,823938,2026-06-16T00:21:48.681367,Live,8,top,0,3,4,1,1,,Ryan Vilade,Will Klein
13444,824993,2026-06-16T00:21:17.393405,Live,9,top,0,2,11,0,1,,Jake Mangum,Mason Barnett
13443,823938,2026-06-16T00:21:16.401484,Live,8,top,0,3,4,0,0,,Ryan Vilade,Will Klein
13442,824993,2026-06-16T00:20:45.044104,Live,9,top,0,2,11,0,0,,Jake Mangum,Mason Barnett
13441,823938,2026-06-16T00:20:43.931779,Live,8,top,0,3,4,0,0,,Ryan Vilade,Will Klein
13440,824993,2026-06-16T00:20:12.644646,Live,8,bottom,3,2,11,1,3,,Carlos Cortes,Dennis Santana
13439,823938,2026-06-16T00:20:11.692740,Live,8,top,0,3,4,0,0,,Ryan Vilade,Will Klein
13438,824993,2026-06-16T00:19:40.483850,Live,8,bottom,3,2,11,1,3,,Carlos Cortes,Dennis Santana
13437,823938,2026-06-16T00:19:39.495878,Live,7,bottom,3,3,4,1,0,,Andy Pages,Steven Matz
13436,824993,2026-06-16T00:19:08.282885,Live,8,bottom,3,2,11,1,3,,Carlos Cortes,Dennis Santana
13435,823938,2026-06-16T00:19:07.306159,Live,7,bottom,3,3,4,1,0,,Andy Pages,Steven Matz
13434,824993,2026-06-16T00:18:35.980753,Live,8,bottom,2,2,11,1,2,,Carlos Cortes,Dennis Santana
13433,823938,2026-06-16T00:18:34.950513,Live,7,bottom,3,3,4,1,0,,Andy Pages,Steven Matz
13432,824993,2026-06-16T00:18:03.645211,Live,8,bottom,2,2,11,1,0,,Carlos Cortes,Dennis Santana
13431,823938,2026-06-16T00:18:02.658972,Live,7,bottom,2,3,4,0,0,,Andy Pages,Steven Matz
13430,824993,2026-06-16T00:17:31.458205,Live,8,bottom,1,2,11,0,0,,Jacob Wilson,Dennis Santana
13429,823938,2026-06-16T00:17:30.482229,Live,7,bottom,1,3,4,0,2,,Shohei Ohtani,Steven Matz
13428,824993,2026-06-16T00:16:59.295433,Live,8,bottom,1,2,11,0,0,,Jacob Wilson,Dennis Santana
13427,823938,2026-06-16T00:16:58.360607,Live,7,bottom,1,3,4,0,1,,Shohei Ohtani,Steven Matz
13426,824993,2026-06-16T00:16:26.885019,Live,8,bottom,0,2,11,1,2,,Tyler Soderstrom,Dennis Santana
13425,823938,2026-06-16T00:16:25.571809,Live,7,bottom,1,3,3,0,0,,Miguel Rojas,Steven Matz
13424,824993,2026-06-16T00:15:54.161373,Live,8,bottom,0,2,11,1,1,,Tyler Soderstrom,Dennis Santana
13423,823938,2026-06-16T00:15:53.230846,Live,7,bottom,1,3,3,0,0,,Miguel Rojas,Steven Matz
13422,824993,2026-06-16T00:15:22.034874,Live,8,bottom,0,2,11,0,0,,Tyler Soderstrom,Dennis Santana
13421,823938,2026-06-16T00:15:21.144763,Live,7,bottom,1,3,3,0,0,,Miguel Rojas,Steven Matz
13420,824993,2026-06-16T00:14:49.834528,Live,8,bottom,0,2,11,0,0,,Tyler Soderstrom,Dennis Santana
13419,823938,2026-06-16T00:14:48.888191,Live,7,bottom,0,3,3,0,1,,Dalton Rushing,Steven Matz
13418,824993,2026-06-16T00:14:17.661266,Live,8,top,3,2,11,1,2,,Tyler Callihan,Mason Barnett
13417,823938,2026-06-16T00:14:16.684054,Live,7,bottom,0,3,3,0,0,,Dalton Rushing,Steven Matz
13416,824993,2026-06-16T00:13:45.465686,Live,8,top,3,2,11,1,2,,Tyler Callihan,Mason Barnett
13415,823938,2026-06-16T00:13:44.537976,Live,7,bottom,0,3,3,0,0,,Dalton Rushing,Steven Matz
13414,824993,2026-06-16T00:13:13.336525,Live,8,top,3,2,11,1,2,,Tyler Callihan,Mason Barnett
13413,823938,2026-06-16T00:13:12.387591,Live,7,top,3,3,3,3,3,,Junior Caminero,Kyle Hurt
13412,824993,2026-06-16T00:12:41.155105,Live,8,top,2,2,11,1,2,,Tyler Callihan,Mason Barnett
13411,823938,2026-06-16T00:12:40.259315,Live,7,top,3,3,3,3,3,,Junior Caminero,Kyle Hurt
13410,824993,2026-06-16T00:12:09.050272,Live,8,top,2,2,11,0,1,,Tyler Callihan,Mason Barnett
13409,823938,2026-06-16T00:12:08.028171,Live,7,top,3,3,3,3,3,,Junior Caminero,Kyle Hurt
13408,824993,2026-06-16T00:11:36.741392,Live,8,top,2,1,11,0,1,,Endy Rodríguez,Mason Barnett
13407,823938,2026-06-16T00:11:35.736025,Live,7,top,2,3,3,3,3,1--,Junior Caminero,Kyle Hurt
13406,824993,2026-06-16T00:11:04.541644,Live,8,top,2,1,11,0,0,,Endy Rodríguez,Mason Barnett
13405,823938,2026-06-16T00:11:03.540320,Live,7,top,2,3,3,3,2,1--,Junior Caminero,Kyle Hurt
13404,824993,2026-06-16T00:10:32.271524,Live,8,top,1,1,11,1,2,,Nick Gonzales,Mason Barnett
13403,823938,2026-06-16T00:10:31.322803,Live,7,top,2,3,3,3,1,1--,Junior Caminero,Kyle Hurt
13402,824993,2026-06-16T00:10:00.054733,Live,8,top,1,1,11,1,1,,Nick Gonzales,Mason Barnett
13401,823938,2026-06-16T00:09:59.055164,Live,7,top,2,3,3,1,1,1--,Junior Caminero,Kyle Hurt
13400,824993,2026-06-16T00:09:27.823507,Live,8,top,1,1,11,0,0,,Nick Gonzales,Mason Barnett
13399,823938,2026-06-16T00:09:26.844805,Live,7,top,2,3,3,0,1,1--,Junior Caminero,Kyle Hurt
13398,824993,2026-06-16T00:08:55.641719,Live,8,top,0,1,11,0,2,,Ryan O'Hearn,Mason Barnett
13397,823938,2026-06-16T00:08:54.686975,Live,7,top,2,3,3,0,0,,Jonathan Aranda,Kyle Hurt
13396,824993,2026-06-16T00:08:23.486162,Live,8,top,0,1,11,0,1,,Ryan O'Hearn,Mason Barnett
13395,823938,2026-06-16T00:08:22.540497,Live,7,top,2,3,3,0,1,,Yandy Díaz,Kyle Hurt
13394,824993,2026-06-16T00:07:51.339509,Live,8,top,0,1,11,0,0,,Ryan O'Hearn,Mason Barnett
13393,823938,2026-06-16T00:07:50.418763,Live,7,top,1,3,3,0,0,,Yandy Díaz,Kyle Hurt
13392,824993,2026-06-16T00:07:19.162111,Live,7,bottom,3,1,11,0,2,,Shea Langeliers,Carmen Mlodzinski
13391,823938,2026-06-16T00:07:18.128299,Live,7,top,0,3,3,1,2,,Taylor Walls,Kyle Hurt
13390,824993,2026-06-16T00:06:46.840018,Live,7,bottom,3,1,11,0,2,,Shea Langeliers,Carmen Mlodzinski
13389,823938,2026-06-16T00:06:45.843011,Live,7,top,0,3,3,1,1,,Taylor Walls,Kyle Hurt
13388,824993,2026-06-16T00:06:14.677924,Live,7,bottom,3,1,11,0,2,,Shea Langeliers,Carmen Mlodzinski
13387,823938,2026-06-16T00:06:13.722596,Live,7,top,0,3,3,0,0,,Taylor Walls,Kyle Hurt
13386,824993,2026-06-16T00:05:42.507408,Live,7,bottom,2,1,11,0,2,,Shea Langeliers,Carmen Mlodzinski
13385,823938,2026-06-16T00:05:41.523714,Live,7,top,0,3,3,0,0,,Taylor Walls,Kyle Hurt
13384,824993,2026-06-16T00:05:10.292727,Live,7,bottom,2,1,11,0,2,,Shea Langeliers,Carmen Mlodzinski
13383,823938,2026-06-16T00:05:09.271713,Live,6,bottom,3,3,3,0,3,,Alex Call,Cam Booser
13382,824993,2026-06-16T00:04:38.026290,Live,7,bottom,2,1,11,0,0,,Shea Langeliers,Carmen Mlodzinski
13381,823938,2026-06-16T00:04:37.087755,Live,6,bottom,3,3,3,0,3,,Alex Call,Cam Booser
13380,824993,2026-06-16T00:04:05.922128,Live,7,bottom,2,1,8,0,2,12-,Nick Kurtz,Carmen Mlodzinski
13379,823938,2026-06-16T00:04:04.984111,Live,6,bottom,3,3,3,0,3,,Alex Call,Cam Booser
13378,824993,2026-06-16T00:03:33.808142,Live,7,bottom,2,1,8,0,2,12-,Nick Kurtz,Carmen Mlodzinski
13377,823938,2026-06-16T00:03:32.864581,Live,6,bottom,2,3,3,0,3,12-,Alex Call,Cam Booser
13376,824993,2026-06-16T00:03:01.678193,Live,7,bottom,2,1,8,0,0,12-,Nick Kurtz,Carmen Mlodzinski
13375,823938,2026-06-16T00:03:00.755635,Live,6,bottom,2,3,3,0,2,12-,Alex Call,Cam Booser
13374,824993,2026-06-16T00:02:29.498697,Live,7,bottom,2,1,7,0,2,1-3,Jeff McNeil,Carmen Mlodzinski
13373,823938,2026-06-16T00:02:28.515340,Live,6,bottom,2,3,3,0,2,12-,Alex Call,Cam Booser
13372,824993,2026-06-16T00:01:57.225066,Live,7,bottom,2,1,7,0,2,1-3,Jeff McNeil,Carmen Mlodzinski
13371,823938,2026-06-16T00:01:56.148073,Live,6,bottom,2,3,3,0,1,12-,Alex Call,Cam Booser
13370,824993,2026-06-16T00:01:24.892998,Live,7,bottom,2,1,7,0,1,1-3,Jeff McNeil,Carmen Mlodzinski
13369,823938,2026-06-16T00:01:23.986834,Live,6,bottom,2,3,3,0,0,12-,Alex Call,Cam Booser
13368,824993,2026-06-16T00:00:52.741282,Live,7,bottom,2,1,7,1,1,-2-,Henry Bolte,Carmen Mlodzinski
13367,823938,2026-06-16T00:00:51.784654,Live,6,bottom,2,3,3,0,0,12-,Alex Call,Cam Booser
13366,824993,2026-06-16T00:00:20.517755,Live,7,bottom,2,1,7,1,1,-2-,Henry Bolte,Carmen Mlodzinski
13365,823938,2026-06-16T00:00:19.415526,Live,6,bottom,1,3,3,1,2,12-,Kyle Tucker,Cam Booser
13364,824993,2026-06-15T23:59:48.056477,Live,7,bottom,2,1,7,0,1,-2-,Henry Bolte,Carmen Mlodzinski
13363,823938,2026-06-15T23:59:47.001073,Live,6,bottom,1,3,3,0,2,12-,Kyle Tucker,Cam Booser
13362,824993,2026-06-15T23:59:15.700608,Live,7,bottom,2,1,6,0,2,1--,Lawrence Butler,Carmen Mlodzinski
13361,823938,2026-06-15T23:59:14.699414,Live,6,bottom,1,3,3,0,1,12-,Kyle Tucker,Cam Booser
13360,824993,2026-06-15T23:58:43.459821,Live,7,bottom,2,1,6,0,2,1--,Lawrence Butler,Carmen Mlodzinski
13359,823938,2026-06-15T23:58:42.486811,Live,6,bottom,1,3,3,0,0,12-,Kyle Tucker,Cam Booser
13358,824993,2026-06-15T23:58:11.327840,Live,7,bottom,2,1,6,0,0,1--,Lawrence Butler,Carmen Mlodzinski
13357,823938,2026-06-15T23:58:10.351068,Live,6,bottom,1,3,3,0,0,12-,Kyle Tucker,Cam Booser
13356,825071,2026-06-15T23:57:39.155119,Final,9,top,3,3,4,3,3,,Oswald Peraza,Paul Sewald
13355,824993,2026-06-15T23:57:38.202452,Live,7,bottom,2,1,6,2,2,,Zack Gelof,Carmen Mlodzinski
13354,823938,2026-06-15T23:57:37.279849,Live,6,bottom,1,3,3,3,0,1--,Max Muncy,Cam Booser
13353,825071,2026-06-15T23:57:06.120266,Live,9,top,2,3,4,3,2,,Oswald Peraza,Paul Sewald
