game_date,away_team,home_team,start_time,away_pitcher,home_pitcher,sportsbook,away_moneyline,home_moneyline,opener_away,opener_home,source_url,parse_method
2021-04-04,Texas Rangers,Kansas City Royals,2021-04-04T18:10:00,J. Lyles,B. Singer,FanDuel,+152,-180,+154,-184,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Texas Rangers,Kansas City Royals,2021-04-04T18:10:00,J. Lyles,B. Singer,Caesars,+152,-162,+155,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Texas Rangers,Kansas City Royals,2021-04-04T18:10:00,J. Lyles,B. Singer,bet365,+150,-170,+150,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Texas Rangers,Kansas City Royals,2021-04-04T18:10:00,J. Lyles,B. Singer,DraftKings,+155,-190,+155,-182,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Minnesota Twins,Milwaukee Brewers,2021-04-04T18:10:00,M. Pineda,A. Houser,FanDuel,-106,-110,-116,-102,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Minnesota Twins,Milwaukee Brewers,2021-04-04T18:10:00,M. Pineda,A. Houser,Caesars,+100,-110,-114,+104,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Minnesota Twins,Milwaukee Brewers,2021-04-04T18:10:00,M. Pineda,A. Houser,bet365,-105,-115,-120,+100,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Minnesota Twins,Milwaukee Brewers,2021-04-04T18:10:00,M. Pineda,A. Houser,DraftKings,-105,-113,-118,+102,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Pittsburgh Pirates,Chicago Cubs,2021-04-04T18:20:00,M. Keller,Z. Davies,FanDuel,+160,-190,+152,-180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Pittsburgh Pirates,Chicago Cubs,2021-04-04T18:20:00,M. Keller,Z. Davies,Caesars,+170,-190,+155,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Pittsburgh Pirates,Chicago Cubs,2021-04-04T18:20:00,M. Keller,Z. Davies,bet365,+167,-192,+145,-165,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Pittsburgh Pirates,Chicago Cubs,2021-04-04T18:20:00,M. Keller,Z. Davies,DraftKings,+160,-186,+148,-175,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Los Angeles Dodgers,Colorado Rockies,2021-04-04T19:10:00,J. Urias,A. Gomber,FanDuel,-194,+162,-230,+190,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Los Angeles Dodgers,Colorado Rockies,2021-04-04T19:10:00,J. Urias,A. Gomber,Caesars,-210,+190,-250,+220,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Los Angeles Dodgers,Colorado Rockies,2021-04-04T19:10:00,J. Urias,A. Gomber,bet365,-220,+180,-245,+205,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Los Angeles Dodgers,Colorado Rockies,2021-04-04T19:10:00,J. Urias,A. Gomber,DraftKings,-230,+185,-250,+215,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Houston Astros,Oakland Athletics,2021-04-04T20:07:00,J. Urquidy,S. Manaea,FanDuel,-106,-110,-106,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Houston Astros,Oakland Athletics,2021-04-04T20:07:00,J. Urquidy,S. Manaea,Caesars,+106,-116,-100,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Houston Astros,Oakland Athletics,2021-04-04T20:07:00,J. Urquidy,S. Manaea,bet365,-105,-115,-110,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Houston Astros,Oakland Athletics,2021-04-04T20:07:00,J. Urquidy,S. Manaea,DraftKings,-107,-110,-103,-114,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Arizona Diamondbacks,San Diego Padres,2021-04-04T20:10:00,T. Widener,C. Paddack,FanDuel,+176,-210,+184,-220,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Arizona Diamondbacks,San Diego Padres,2021-04-04T20:10:00,T. Widener,C. Paddack,Caesars,+180,-200,+200,-220,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Arizona Diamondbacks,San Diego Padres,2021-04-04T20:10:00,T. Widener,C. Paddack,bet365,+175,-210,+180,-220,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Arizona Diamondbacks,San Diego Padres,2021-04-04T20:10:00,T. Widener,C. Paddack,DraftKings,+188,-230,+205,-245,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Chicago White Sox,Los Angeles Angels,2021-04-05T00:37:00,D. Cease,S. Ohtani,FanDuel,+108,-126,+108,-126,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Chicago White Sox,Los Angeles Angels,2021-04-05T00:37:00,D. Cease,S. Ohtani,Caesars,+118,-128,+107,-117,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Chicago White Sox,Los Angeles Angels,2021-04-05T00:37:00,D. Cease,S. Ohtani,bet365,+105,-125,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Chicago White Sox,Los Angeles Angels,2021-04-05T00:37:00,D. Cease,S. Ohtani,DraftKings,+104,-122,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,BetMGM,-130,+105,-135,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,FanDuel,-126,+108,-124,+106,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,Caesars,-130,+110,-130,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,bet365,-132,+101,-139,+105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,DraftKings,-125,+104,-126,+104,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,Fanatics Sportsbook,-125,+105,-140,+115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,BetMGM,+155,-190,+145,-180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,FanDuel,+154,-184,+152,-180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,Caesars,+158,-190,+140,-165,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,bet365,+155,-208,+135,-179,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,DraftKings,+158,-193,+141,-171,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,Fanatics Sportsbook,+155,-190,+130,-155,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,BetMGM,+110,-135,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,FanDuel,+110,-130,+106,-124,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,Caesars,+115,-135,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,bet365,+110,-143,-104,-127,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,DraftKings,+113,-136,+102,-122,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,Fanatics Sportsbook,+110,-130,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,BetMGM,+105,-125,-10000,-10000,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,FanDuel,+106,-124,-102,-116,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,Caesars,+105,-125,-105,-115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,bet365,+101,-132,-110,-122,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,DraftKings,+104,-126,-106,-114,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,Fanatics Sportsbook,+105,-125,-105,-115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,BetMGM,+118,-145,+110,-135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,FanDuel,+112,-132,-102,-116,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,Caesars,+118,-140,+110,-130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,bet365,+115,-149,+105,-139,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,DraftKings,+113,-136,+109,-131,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,Fanatics Sportsbook,+115,-140,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,BetMGM,-155,+125,-175,+145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,FanDuel,-152,+128,-162,+136,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,Caesars,-155,+130,-178,+150,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,bet365,-167,+125,-185,+140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,DraftKings,-156,+129,-175,+144,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,Fanatics Sportsbook,-150,+125,-195,+160,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,BetMGM,-155,+125,-155,+125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,FanDuel,-148,+126,-158,+134,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,Caesars,-155,+130,-155,+130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,bet365,-167,+125,-167,+125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,DraftKings,-156,+129,-156,+129,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,Fanatics Sportsbook,-150,+125,-145,+120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,BetMGM,-110,-110,-115,-105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,FanDuel,-110,-106,-120,+102,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,Caesars,-110,-110,-115,-105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,bet365,-116,-116,-127,-104,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,DraftKings,-110,-110,-115,-105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,Fanatics Sportsbook,-110,-110,-110,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,BetMGM,+125,-150,+118,-145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,FanDuel,+128,-152,+120,-142,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,Caesars,+130,-155,+118,-140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,bet365,+120,-161,+110,-143,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,DraftKings,+119,-144,+119,-143,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,Fanatics Sportsbook,+130,-155,+115,-140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,BetMGM,-145,+118,-125,+105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,FanDuel,-136,+116,-124,+106,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,Caesars,-140,+118,-125,+105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,bet365,-149,+115,-132,+101,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,DraftKings,-137,+114,-126,+104,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,Fanatics Sportsbook,-140,+115,-120,+100,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,BetMGM,-165,+135,-160,+135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,FanDuel,-162,+136,-164,+138,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,Caesars,-165,+140,-160,+135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,bet365,-179,+135,-172,+130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,DraftKings,-158,+131,-163,+135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,Fanatics Sportsbook,-170,+140,-155,+130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,BetMGM,-105,-115,-110,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,FanDuel,+100,-118,-106,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,Caesars,-105,-115,-110,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,bet365,-110,-122,-122,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,DraftKings,-107,-112,-110,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,Fanatics Sportsbook,-105,-115,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,BetMGM,+125,-155,+135,-160,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,FanDuel,+126,-152,+134,-162,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,Caesars,+130,-155,+135,-160,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,bet365,+120,-161,+130,-172,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,DraftKings,+128,-154,+135,-163,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,New York Yankees,Detroit Tigers,2026-06-22T22:10:00,G. Cole,F. Valdez,Fanatics Sportsbook,+130,-155,+130,-155,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,BetMGM,-140,+115,-155,+125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,FanDuel,-142,+118,-162,+134,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,Caesars,-135,+115,-155,+130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,bet365,-143,+110,-167,+125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,DraftKings,-136,+113,-156,+129,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Kansas City Royals,Tampa Bay Rays,2026-06-22T22:40:00,M. Wacha,D. Rasmussen,Fanatics Sportsbook,-140,+115,-165,+135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,BetMGM,-190,+155,+165,-220,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,FanDuel,-200,+164,+172,-210,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,Caesars,-190,+158,-224,+159,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
