game_pk,game_date,game_id,away_abbr,home_abbr,f5_away,f5_home,f5_total,post5_runs,full_total,f5_low_0_3,f5_high_6_plus,post5_high_4_plus,full_over_8_5_proxy,f5_low_then_full_over_proxy,f5_high_then_stall_proxy
718196,2023-05-13,STL@BOS,STL,BOS,0,3,3,4,7,1,0,1,0,0,0
718191,2023-05-13,LAA@CLE,LAA,CLE,3,0,3,11,14,1,0,1,1,1,0
718193,2023-05-13,PIT@BAL,PIT,BAL,0,2,2,0,2,1,0,0,0,0,0
718183,2023-05-13,KC@MIL,KC,MIL,3,2,5,2,7,0,0,0,0,0,0
718185,2023-05-13,SD@LAD,SD,LAD,2,4,6,0,6,0,1,0,0,0,1
718189,2023-05-13,HOU@CWS,HOU,CWS,0,1,1,3,4,1,0,0,0,0,0
718184,2023-05-13,SF@AZ,SF,AZ,1,0,1,8,9,1,0,1,1,1,0
718188,2023-05-13,PHI@COL,PHI,COL,4,3,7,4,11,0,1,1,1,0,0
718203,2023-05-13,NYM@WSN,NYM,WSN,1,2,3,2,5,1,0,0,0,0,0
718182,2023-05-14,LAA@CLE,LAA,CLE,0,1,1,6,7,1,0,1,0,0,0
718179,2023-05-14,PIT@BAL,PIT,BAL,4,0,4,0,4,0,0,0,0,0,0
718180,2023-05-14,TB@NYY,TB,NYY,8,4,12,3,15,0,1,0,1,0,0
718181,2023-05-14,ATL@TOR,ATL,TOR,5,4,9,2,11,0,1,0,1,0,1
718173,2023-05-14,SEA@DET,SEA,DET,3,2,5,3,8,0,0,0,0,0,0
718178,2023-05-14,CIN@MIA,CIN,MIA,0,0,0,4,4,1,0,1,0,0,0
718175,2023-05-14,CHC@MIN,CHC,MIN,1,8,9,10,19,0,1,1,1,0,0
718176,2023-05-14,HOU@CWS,HOU,CWS,4,1,5,2,7,0,0,0,0,0,0
718177,2023-05-14,KC@MIL,KC,MIL,4,8,12,3,15,0,1,0,1,0,0
718174,2023-05-14,PHI@COL,PHI,COL,0,4,4,0,4,0,0,0,0,0,0
718172,2023-05-14,TEX@ATH,TEX,ATH,3,1,4,10,14,0,0,1,1,0,0
718168,2023-05-14,SD@LAD,SD,LAD,0,2,2,2,4,1,0,0,0,0,0
718169,2023-05-14,SF@AZ,SF,AZ,1,1,2,1,3,1,0,0,0,0,0
718186,2023-05-14,NYM@WSN,NYM,WSN,8,1,9,1,10,0,1,0,1,0,1
718187,2023-05-14,STL@BOS,STL,BOS,4,1,5,5,10,0,0,1,1,0,0
718167,2023-05-15,NYM@WSN,NYM,WSN,1,6,7,6,13,0,1,1,1,0,0
718171,2023-05-15,LAA@BAL,LAA,BAL,9,5,14,0,14,0,1,0,1,0,1
718164,2023-05-15,NYY@TOR,NYY,TOR,5,0,5,6,11,0,0,1,1,0,0
718163,2023-05-15,SEA@BOS,SEA,BOS,2,0,2,9,11,1,0,1,1,1,0
718166,2023-05-15,MIL@STL,MIL,STL,0,4,4,15,19,0,0,1,1,0,0
718165,2023-05-15,ATL@TEX,ATL,TEX,6,0,6,6,12,0,1,1,1,0,0
718158,2023-05-15,CHC@HOU,CHC,HOU,4,4,8,2,10,0,1,0,1,0,1
718161,2023-05-15,CIN@COL,CIN,COL,6,6,12,5,17,0,1,1,1,0,0
718160,2023-05-15,AZ@ATH,AZ,ATH,5,1,6,1,7,0,1,0,0,0,1
718162,2023-05-15,KC@SD,KC,SD,0,3,3,1,4,1,0,0,0,0,0
718170,2023-05-15,PHI@SF,PHI,SF,2,6,8,1,9,0,1,0,1,0,1
718159,2023-05-15,MIN@LAD,MIN,LAD,2,5,7,10,17,0,1,1,1,0,0
718154,2023-05-16,LAA@BAL,LAA,BAL,2,4,6,4,10,0,1,1,1,0,0
718153,2023-05-16,WSN@MIA,WSN,MIA,0,2,2,7,9,1,0,1,1,1,0
718155,2023-05-16,PIT@DET,PIT,DET,0,4,4,0,4,0,0,0,0,0,0
718157,2023-05-16,NYY@TOR,NYY,TOR,3,3,6,3,9,0,1,0,1,0,0
718149,2023-05-16,SEA@BOS,SEA,BOS,4,7,11,2,13,0,1,0,1,0,1
718150,2023-05-16,TB@NYM,TB,NYM,6,1,7,6,13,0,1,1,1,0,0
718151,2023-05-16,MIL@STL,MIL,STL,2,2,4,1,5,0,0,0,0,0,0
718148,2023-05-16,ATL@TEX,ATL,TEX,1,3,4,7,11,0,0,1,1,0,0
718147,2023-05-16,CLE@CWS,CLE,CWS,0,6,6,5,11,0,1,1,1,0,0
718152,2023-05-16,CHC@HOU,CHC,HOU,1,5,6,4,10,0,1,1,1,0,0
718145,2023-05-16,CIN@COL,CIN,COL,0,0,0,4,4,1,0,1,0,0,0
718144,2023-05-16,KC@SD,KC,SD,5,2,7,2,9,0,1,0,1,0,1
718146,2023-05-16,AZ@ATH,AZ,ATH,6,4,10,7,17,0,1,1,1,0,0
718156,2023-05-16,PHI@SF,PHI,SF,2,4,6,1,7,0,1,0,0,0,1
718141,2023-05-16,MIN@LAD,MIN,LAD,3,1,4,2,6,0,0,0,0,0,0
718142,2023-05-17,PIT@DET,PIT,DET,4,0,4,4,8,0,0,1,0,0,0
718136,2023-05-17,MIN@LAD,MIN,LAD,1,2,3,7,10,1,0,1,1,1,0
718138,2023-05-17,CIN@COL,CIN,COL,5,5,10,7,17,0,1,1,1,0,0
718139,2023-05-17,AZ@ATH,AZ,ATH,1,0,1,7,8,1,0,1,0,0,0
718143,2023-05-17,PHI@SF,PHI,SF,4,4,8,3,11,0,1,0,1,0,0
718140,2023-05-17,KC@SD,KC,SD,1,1,2,5,7,1,0,1,0,0,0
718137,2023-05-17,LAA@BAL,LAA,BAL,1,3,4,0,4,0,0,0,0,0,0
718132,2023-05-17,WSN@MIA,WSN,MIA,2,3,5,2,7,0,0,0,0,0,0
718134,2023-05-17,NYY@TOR,NYY,TOR,0,0,0,3,3,1,0,0,0,0,0
718133,2023-05-17,SEA@BOS,SEA,BOS,1,12,13,2,15,0,1,0,1,0,1
718135,2023-05-17,TB@NYM,TB,NYM,1,0,1,14,15,1,0,1,1,1,0
718131,2023-05-17,MIL@STL,MIL,STL,0,1,1,2,3,1,0,0,0,0,0
718126,2023-05-17,ATL@TEX,ATL,TEX,2,4,6,5,11,0,1,1,1,0,0
718127,2023-05-17,CHC@HOU,CHC,HOU,6,1,7,6,13,0,1,1,1,0,0
718129,2023-05-17,CLE@CWS,CLE,CWS,1,5,6,3,9,0,1,0,1,0,0
718128,2023-05-18,LAA@BAL,LAA,BAL,3,3,6,5,11,0,1,1,1,0,0
718122,2023-05-18,TB@NYM,TB,NYM,1,2,3,2,5,1,0,0,0,0,0
718130,2023-05-18,WSN@MIA,WSN,MIA,1,3,4,4,8,0,0,1,0,0,0
718125,2023-05-18,CLE@CWS,CLE,CWS,1,1,2,2,4,1,0,0,0,0,0
718121,2023-05-18,NYY@TOR,NYY,TOR,2,1,3,3,6,1,0,0,0,0,0
718124,2023-05-18,LAD@STL,LAD,STL,2,9,11,13,24,0,1,1,1,0,0
718118,2023-05-19,AZ@PIT,AZ,PIT,1,11,12,4,16,0,1,1,1,0,0
718117,2023-05-19,MIL@TB,MIL,TB,0,0,0,1,1,1,0,0,0,0,0
718120,2023-05-19,NYY@CIN,NYY,CIN,1,0,1,7,8,1,0,1,0,0,0
718116,2023-05-19,CHC@PHI,CHC,PHI,8,1,9,2,11,0,1,0,1,0,1
718123,2023-05-19,DET@WSN,DET,WSN,7,0,7,7,14,0,1,1,1,0,0
718115,2023-05-19,BAL@TOR,BAL,TOR,3,1,4,4,8,0,0,1,0,0,0
718119,2023-05-19,CLE@NYM,CLE,NYM,5,2,7,12,19,0,1,1,1,0,0
718110,2023-05-19,SEA@ATL,SEA,ATL,0,1,1,7,8,1,0,1,0,0,0
718114,2023-05-19,COL@TEX,COL,TEX,0,7,7,2,9,0,1,0,1,0,1
718111,2023-05-19,KC@CWS,KC,CWS,0,2,2,0,2,1,0,0,0,0,0
718112,2023-05-19,ATH@HOU,ATH,HOU,1,2,3,3,6,1,0,0,0,0,0
718113,2023-05-19,LAD@STL,LAD,STL,1,0,1,4,5,1,0,1,0,0,0
718106,2023-05-19,MIN@LAA,MIN,LAA,0,3,3,6,9,1,0,1,1,1,0
718107,2023-05-19,BOS@SD,BOS,SD,6,1,7,0,7,0,1,0,0,0,1
718105,2023-05-19,MIA@SF,MIA,SF,0,1,1,6,7,1,0,1,0,0,0
718104,2023-05-20,KC@CWS,KC,CWS,1,2,3,3,6,1,0,0,0,0,0
718102,2023-05-20,BAL@TOR,BAL,TOR,2,2,4,7,11,0,0,1,1,0,0
718097,2023-05-20,CHC@PHI,CHC,PHI,0,10,10,5,15,0,1,1,1,0,0
718100,2023-05-20,COL@TEX,COL,TEX,1,9,10,6,16,0,1,1,1,0,0
718101,2023-05-20,AZ@PIT,AZ,PIT,1,3,4,3,7,0,0,0,0,0,0
718103,2023-05-20,MIA@SF,MIA,SF,0,0,0,1,1,1,0,0,0,0,0
718108,2023-05-20,DET@WSN,DET,WSN,2,3,5,2,7,0,0,0,0,0,0
718093,2023-05-20,MIL@TB,MIL,TB,3,6,9,3,12,0,1,0,1,0,0
718095,2023-05-20,NYY@CIN,NYY,CIN,4,4,8,3,11,0,1,0,1,0,0
718098,2023-05-20,ATH@HOU,ATH,HOU,1,2,3,2,5,1,0,0,0,0,0
718094,2023-05-20,SEA@ATL,SEA,ATL,5,2,7,3,10,0,1,0,1,0,0
718109,2023-05-20,LAD@STL,LAD,STL,0,3,3,8,11,1,0,1,1,1,0
718096,2023-05-20,MIN@LAA,MIN,LAA,3,1,4,4,8,0,0,1,0,0,0
718092,2023-05-20,BOS@SD,BOS,SD,4,1,5,1,6,0,0,0,0,0,0
718085,2023-05-21,NYY@CIN,NYY,CIN,2,1,3,2,5,1,0,0,0,0,0
718088,2023-05-21,CHC@PHI,CHC,PHI,0,0,0,3,3,1,0,0,0,0,0
718089,2023-05-21,DET@WSN,DET,WSN,1,6,7,3,10,0,1,0,1,0,0
718090,2023-05-21,SEA@ATL,SEA,ATL,1,2,3,2,5,1,0,0,0,0,0
718091,2023-05-21,AZ@PIT,AZ,PIT,3,3,6,5,11,0,1,1,1,0,0
718087,2023-05-21,BAL@TOR,BAL,TOR,2,1,3,8,11,1,0,1,1,1,0
718081,2023-05-21,MIL@TB,MIL,TB,6,3,9,1,10,0,1,0,1,0,1
718099,2023-05-21,CLE@NYM,CLE,NYM,0,1,1,8,9,1,0,1,1,1,0
718084,2023-05-21,KC@CWS,KC,CWS,2,4,6,1,7,0,1,0,0,0,1
718086,2023-05-21,ATH@HOU,ATH,HOU,0,1,1,1,2,1,0,0,0,0,0
718083,2023-05-21,LAD@STL,LAD,STL,3,7,10,5,15,0,1,1,1,0,0
718076,2023-05-21,COL@TEX,COL,TEX,0,11,11,5,16,0,1,1,1,0,0
718078,2023-05-21,MIA@SF,MIA,SF,4,4,8,4,12,0,1,1,1,0,0
718080,2023-05-21,MIN@LAA,MIN,LAA,1,1,2,4,6,1,0,1,0,0,0
718079,2023-05-21,BOS@SD,BOS,SD,0,6,6,1,7,0,1,0,0,0,1
718082,2023-05-21,CLE@NYM,CLE,NYM,1,0,1,2,3,1,0,0,0,0,0
718072,2023-05-22,CWS@CLE,CWS,CLE,0,1,1,2,3,1,0,0,0,0,0
718075,2023-05-22,TEX@PIT,TEX,PIT,0,1,1,9,10,1,0,1,1,1,0
718071,2023-05-22,STL@CIN,STL,CIN,4,5,9,2,11,0,1,0,1,0,1
718073,2023-05-22,AZ@PHI,AZ,PHI,4,2,6,3,9,0,1,0,1,0,0
718077,2023-05-22,TOR@TB,TOR,TB,2,4,6,4,10,0,1,1,1,0,0
718074,2023-05-22,LAD@ATL,LAD,ATL,6,5,11,3,14,0,1,0,1,0,0
718066,2023-05-22,DET@KC,DET,KC,5,5,10,3,13,0,1,0,1,0,0
718067,2023-05-22,SF@MIN,SF,MIN,4,0,4,1,5,0,0,0,0,0,0
718068,2023-05-22,HOU@MIL,HOU,MIL,5,1,6,8,14,0,1,1,1,0,0
718069,2023-05-22,MIA@COL,MIA,COL,2,2,4,4,8,0,0,1,0,0,0
718070,2023-05-22,BOS@LAA,BOS,LAA,0,1,1,2,3,1,0,0,0,0,0
718062,2023-05-22,ATH@SEA,ATH,SEA,0,6,6,7,13,0,1,1,1,0,0
718063,2023-05-23,CWS@CLE,CWS,CLE,1,1,2,4,6,1,0,1,0,0,0
718065,2023-05-23,TEX@PIT,TEX,PIT,2,1,3,4,7,1,0,1,0,0,0
718059,2023-05-23,STL@CIN,STL,CIN,7,4,11,2,13,0,1,0,1,0,1
718060,2023-05-23,AZ@PHI,AZ,PHI,3,1,4,3,7,0,0,0,0,0,0
718061,2023-05-23,TOR@TB,TOR,TB,10,1,11,10,21,0,1,1,1,0,0
718058,2023-05-23,BAL@NYY,BAL,NYY,4,4,8,3,11,0,1,0,1,0,0
718064,2023-05-23,SD@WSN,SD,WSN,3,3,6,5,11,0,1,1,1,0,0
718057,2023-05-23,LAD@ATL,LAD,ATL,4,1,5,4,9,0,0,1,1,0,0
718049,2023-05-23,DET@KC,DET,KC,1,4,5,0,5,0,0,0,0,0,0
718054,2023-05-23,SF@MIN,SF,MIN,0,3,3,4,7,1,0,1,0,0,0
718055,2023-05-23,NYM@CHC,NYM,CHC,1,6,7,2,9,0,1,0,1,0,1
718056,2023-05-23,HOU@MIL,HOU,MIL,0,2,2,4,6,1,0,1,0,0,0
718051,2023-05-23,MIA@COL,MIA,COL,1,5,6,3,9,0,1,0,1,0,0
718053,2023-05-23,BOS@LAA,BOS,LAA,0,2,2,2,4,1,0,0,0,0,0
718050,2023-05-23,ATH@SEA,ATH,SEA,2,3,5,0,5,0,0,0,0,0,0
718045,2023-05-24,TEX@PIT,TEX,PIT,3,2,5,0,5,0,0,0,0,0,0
718043,2023-05-24,AZ@PHI,AZ,PHI,5,0,5,6,11,0,0,1,1,0,0
718046,2023-05-24,HOU@MIL,HOU,MIL,0,2,2,2,4,1,0,0,0,0,0
718047,2023-05-24,SF@MIN,SF,MIN,1,6,7,1,8,0,1,0,0,0,1
718048,2023-05-24,CWS@CLE,CWS,CLE,6,0,6,0,6,0,1,0,0,0,1
718041,2023-05-24,STL@CIN,STL,CIN,2,6,8,5,13,0,1,1,1,0,0
718044,2023-05-24,TOR@TB,TOR,TB,1,5,6,4,10,0,1,1,1,0,0
718040,2023-05-24,BAL@NYY,BAL,NYY,1,5,6,9,15,0,1,1,1,0,0
718052,2023-05-24,SD@WSN,SD,WSN,3,5,8,0,8,0,1,0,0,0,1
718042,2023-05-24,LAD@ATL,LAD,ATL,1,3,4,3,7,0,0,0,0,0,0
718038,2023-05-24,NYM@CHC,NYM,CHC,2,3,5,1,6,0,0,0,0,0,0
718039,2023-05-24,DET@KC,DET,KC,1,1,2,8,10,1,0,1,1,1,0
718036,2023-05-24,MIA@COL,MIA,COL,5,1,6,6,12,0,1,1,1,0,0
718034,2023-05-24,BOS@LAA,BOS,LAA,1,7,8,2,10,0,1,0,1,0,1
718037,2023-05-24,ATH@SEA,ATH,SEA,0,5,5,2,7,0,0,0,0,0,0
718030,2023-05-25,STL@CIN,STL,CIN,0,0,0,3,3,1,0,0,0,0,0
718032,2023-05-25,TOR@TB,TOR,TB,1,5,6,3,9,0,1,0,1,0,0
718033,2023-05-25,MIA@COL,MIA,COL,2,1,3,10,13,1,0,1,1,1,0
718035,2023-05-25,SD@WSN,SD,WSN,5,1,6,8,14,0,1,1,1,0,0
718031,2023-05-25,CWS@DET,CWS,DET,2,4,6,3,9,0,1,0,1,0,0
718029,2023-05-25,BAL@NYY,BAL,NYY,1,0,1,3,4,1,0,0,0,0,0
718026,2023-05-25,PHI@ATL,PHI,ATL,4,5,9,4,13,0,1,1,1,0,0
718024,2023-05-25,NYM@CHC,NYM,CHC,5,1,6,5,11,0,1,1,1,0,0
718028,2023-05-25,SF@MIL,SF,MIL,1,0,1,4,5,1,0,1,0,0,0
718025,2023-05-25,ATH@SEA,ATH,SEA,2,1,3,2,5,1,0,0,0,0,0
718027,2023-05-26,CIN@CHC,CIN,CHC,7,0,7,2,9,0,1,0,1,0,1
718018,2023-05-26,LAD@TB,LAD,TB,2,6,8,4,12,0,1,1,1,0,0
718021,2023-05-26,CWS@DET,CWS,DET,8,1,9,6,15,0,1,1,1,0,0
718020,2023-05-26,TEX@BAL,TEX,BAL,10,1,11,3,14,0,1,0,1,0,0
718023,2023-05-26,SD@NYY,SD,NYY,2,0,2,4,6,1,0,1,0,0,0
718022,2023-05-26,STL@CLE,STL,CLE,0,4,4,3,7,0,0,0,0,0,0
718019,2023-05-26,PHI@ATL,PHI,ATL,2,3,5,5,10,0,0,1,1,0,0
718013,2023-05-26,TOR@MIN,TOR,MIN,3,0,3,1,4,1,0,0,0,0,0
718014,2023-05-26,WSN@KC,WSN,KC,1,2,3,19,22,1,0,1,1,1,0
718017,2023-05-26,SF@MIL,SF,MIL,10,1,11,5,16,0,1,1,1,0,0
718016,2023-05-26,NYM@COL,NYM,COL,4,1,5,2,7,0,0,0,0,0,0
718015,2023-05-26,MIA@LAA,MIA,LAA,2,1,3,5,8,1,0,1,0,0,0
718009,2023-05-26,HOU@ATH,HOU,ATH,5,0,5,2,7,0,0,0,0,0,0
718010,2023-05-26,BOS@AZ,BOS,AZ,5,1,6,3,9,0,1,0,1,0,0
718012,2023-05-26,PIT@SEA,PIT,SEA,7,4,11,6,17,0,1,1,1,0,0
718006,2023-05-27,SD@NYY,SD,NYY,1,1,2,3,5,1,0,0,0,0,0
718005,2023-05-27,CWS@DET,CWS,DET,0,2,2,8,10,1,0,1,1,1,0
718008,2023-05-27,TOR@MIN,TOR,MIN,4,7,11,5,16,0,1,1,1,0,0
718001,2023-05-27,TEX@BAL,TEX,BAL,2,0,2,6,8,1,0,1,0,0,0
718003,2023-05-27,HOU@ATH,HOU,ATH,2,1,3,6,9,1,0,1,1,1,0
717997,2023-05-27,PHI@ATL,PHI,ATL,2,0,2,1,3,1,0,0,0,0,0
717999,2023-05-27,SF@MIL,SF,MIL,1,0,1,3,4,1,0,0,0,0,0
718000,2023-05-27,WSN@KC,WSN,KC,0,2,2,4,6,1,0,1,0,0,0
718002,2023-05-27,LAD@TB,LAD,TB,3,4,7,4,11,0,1,1,1,0,0
718004,2023-05-27,PIT@SEA,PIT,SEA,0,4,4,1,5,0,0,0,0,0,0
717991,2023-05-27,BOS@AZ,BOS,AZ,2,1,3,0,3,1,0,0,0,0,0
717996,2023-05-27,STL@CLE,STL,CLE,1,1,2,1,3,1,0,0,0,0,0
718007,2023-05-27,CIN@CHC,CIN,CHC,5,4,9,4,13,0,1,1,1,0,0
718011,2023-05-27,NYM@COL,NYM,COL,1,6,7,10,17,0,1,1,1,0,0
717998,2023-05-27,MIA@LAA,MIA,LAA,2,1,3,10,13,1,0,1,1,1,0
717994,2023-05-28,LAD@TB,LAD,TB,8,10,18,3,21,0,1,0,1,0,0
717990,2023-05-28,TEX@BAL,TEX,BAL,0,2,2,3,5,1,0,0,0,0,0
717995,2023-05-28,SD@NYY,SD,NYY,3,8,11,6,17,0,1,1,1,0,0
717989,2023-05-28,CWS@DET,CWS,DET,1,4,5,6,11,0,0,1,1,0,0
717993,2023-05-28,STL@CLE,STL,CLE,3,2,5,2,7,0,0,0,0,0,0
717985,2023-05-28,WSN@KC,WSN,KC,2,0,2,3,5,1,0,0,0,0,0
717986,2023-05-28,SF@MIL,SF,MIL,1,7,8,4,12,0,1,1,1,0,0
717988,2023-05-28,TOR@MIN,TOR,MIN,2,0,2,1,3,1,0,0,0,0,0
717987,2023-05-28,CIN@CHC,CIN,CHC,5,3,8,5,13,0,1,1,1,0,0
717982,2023-05-28,NYM@COL,NYM,COL,6,11,17,4,21,0,1,1,1,0,0
717980,2023-05-28,HOU@ATH,HOU,ATH,4,1,5,6,11,0,0,1,1,0,0
717984,2023-05-28,MIA@LAA,MIA,LAA,1,0,1,1,2,1,0,0,0,0,0
717981,2023-05-28,BOS@AZ,BOS,AZ,0,4,4,2,6,0,0,0,0,0,0
717983,2023-05-28,PIT@SEA,PIT,SEA,1,3,4,5,9,0,0,1,1,0,0
717992,2023-05-28,PHI@ATL,PHI,ATL,2,10,12,3,15,0,1,0,1,0,0
717974,2023-05-29,CLE@BAL,CLE,BAL,1,0,1,4,5,1,0,1,0,0,0
717979,2023-05-29,TEX@DET,TEX,DET,3,0,3,2,5,1,0,0,0,0,0
717975,2023-05-29,KC@STL,KC,STL,3,0,3,4,7,1,0,1,0,0,0
717976,2023-05-29,TB@CHC,TB,CHC,0,1,1,0,1,1,0,0,0,0,0
717968,2023-05-29,MIN@HOU,MIN,HOU,4,1,5,7,12,0,0,1,1,0,0
717977,2023-05-29,COL@AZ,COL,AZ,5,7,12,0,12,0,1,0,1,0,1
717978,2023-05-29,PIT@SF,PIT,SF,1,6,7,11,18,0,1,1,1,0,0
717970,2023-05-29,ATL@ATH,ATL,ATH,1,4,5,4,9,0,0,1,1,0,0
717971,2023-05-29,LAA@CWS,LAA,CWS,4,3,7,3,10,0,1,0,1,0,0
717973,2023-05-29,WSN@LAD,WSN,LAD,1,6,7,0,7,0,1,0,0,0,1
717969,2023-05-29,NYY@SEA,NYY,SEA,8,4,12,2,14,0,1,0,1,0,1
717963,2023-05-30,SD@MIA,SD,MIA,2,3,5,8,13,0,0,1,1,0,0
717964,2023-05-30,TEX@DET,TEX,DET,7,6,13,3,16,0,1,0,1,0,0
717967,2023-05-30,CLE@BAL,CLE,BAL,1,8,9,4,13,0,1,1,1,0,0
717965,2023-05-30,MIL@TOR,MIL,TOR,2,7,9,0,9,0,1,0,1,0,1
717962,2023-05-30,PHI@NYM,PHI,NYM,0,1,1,1,2,1,0,0,0,0,0
717966,2023-05-30,CIN@BOS,CIN,BOS,2,0,2,15,17,1,0,1,1,1,0
717960,2023-05-30,KC@STL,KC,STL,0,0,0,3,3,1,0,0,0,0,0
717961,2023-05-30,TB@CHC,TB,CHC,1,1,2,1,3,1,0,0,0,0,0
717956,2023-05-30,MIN@HOU,MIN,HOU,1,5,6,0,6,0,1,0,0,0,1
717959,2023-05-30,LAA@CWS,LAA,CWS,3,6,9,1,10,0,1,0,1,0,1
717952,2023-05-30,NYY@SEA,NYY,SEA,7,2,9,3,12,0,1,0,1,0,0
717955,2023-05-30,COL@AZ,COL,AZ,0,4,4,2,6,0,0,0,0,0,0
717958,2023-05-30,ATL@ATH,ATL,ATH,1,1,2,1,3,1,0,0,0,0,0
717972,2023-05-30,PIT@SF,PIT,SF,2,1,3,0,3,1,0,0,0,0,0
717957,2023-05-30,WSN@LAD,WSN,LAD,1,4,5,7,12,0,0,1,1,0,0
717951,2023-05-31,TEX@DET,TEX,DET,1,1,2,3,5,1,0,0,0,0,0
717943,2023-05-31,LAA@CWS,LAA,CWS,8,1,9,8,17,0,1,1,1,0,0
717950,2023-05-31,TB@CHC,TB,CHC,0,2,2,5,7,1,0,1,0,0,0
717946,2023-05-31,CLE@BAL,CLE,BAL,11,8,19,1,20,0,1,0,1,0,1
717949,2023-05-31,ATL@ATH,ATL,ATH,3,0,3,3,6,1,0,0,0,0,0
717953,2023-05-31,PIT@SF,PIT,SF,6,3,9,4,13,0,1,1,1,0,0
717954,2023-05-31,WSN@LAD,WSN,LAD,5,4,9,7,16,0,1,1,1,0,0
717945,2023-05-31,SD@MIA,SD,MIA,1,0,1,2,3,1,0,0,0,0,0
717947,2023-05-31,MIL@TOR,MIL,TOR,2,1,3,3,6,1,0,0,0,0,0
717944,2023-05-31,PHI@NYM,PHI,NYM,1,4,5,0,5,0,0,0,0,0,0
717948,2023-05-31,CIN@BOS,CIN,BOS,1,3,4,5,9,0,0,1,1,0,0
717938,2023-05-31,MIN@HOU,MIN,HOU,5,0,5,5,10,0,0,1,1,0,0
717939,2023-05-31,NYY@SEA,NYY,SEA,0,0,0,1,1,1,0,0,0,0,0
717940,2023-05-31,COL@AZ,COL,AZ,0,6,6,0,6,0,1,0,0,0,1
717942,2023-06-01,MIL@TOR,MIL,TOR,0,3,3,1,4,1,0,0,0,0,0
717934,2023-06-01,PHI@NYM,PHI,NYM,2,3,5,1,6,0,0,0,0,0,0
717941,2023-06-01,SD@MIA,SD,MIA,3,1,4,7,11,0,0,1,1,0,0
717933,2023-06-01,COL@AZ,COL,AZ,1,0,1,8,9,1,0,1,1,1,0
717932,2023-06-01,CIN@BOS,CIN,BOS,1,1,2,8,10,1,0,1,1,1,0
717937,2023-06-01,CLE@MIN,CLE,MIN,1,3,4,9,13,0,0,1,1,0,0
717936,2023-06-01,LAA@HOU,LAA,HOU,2,4,6,1,7,0,1,0,0,0,1
717931,2023-06-02,MIL@CIN,MIL,CIN,3,3,6,3,9,0,1,0,1,0,0
717927,2023-06-02,ATH@MIA,ATH,MIA,0,4,4,0,4,0,0,0,0,0,0
717930,2023-06-02,STL@PIT,STL,PIT,5,0,5,7,12,0,0,1,1,0,0
717935,2023-06-02,PHI@WSN,PHI,WSN,1,7,8,7,15,0,1,1,1,0,0
717929,2023-06-02,TOR@NYM,TOR,NYM,1,0,1,2,3,1,0,0,0,0,0
717922,2023-06-02,SEA@TEX,SEA,TEX,0,0,0,2,2,1,0,0,0,0,0
717923,2023-06-02,COL@KC,COL,KC,1,2,3,6,9,1,0,1,1,1,0
717924,2023-06-02,CLE@MIN,CLE,MIN,0,0,0,1,1,1,0,0,0,0,0
717925,2023-06-02,DET@CWS,DET,CWS,0,0,0,3,3,1,0,0,0,0,0
717926,2023-06-02,LAA@HOU,LAA,HOU,0,3,3,5,8,1,0,1,0,0,0
717919,2023-06-02,ATL@AZ,ATL,AZ,1,3,4,1,5,0,0,0,0,0,0
717921,2023-06-02,CHC@SD,CHC,SD,2,0,2,1,3,1,0,0,0,0,0
717917,2023-06-02,NYY@LAD,NYY,LAD,2,7,9,3,12,0,1,0,1,0,0
717920,2023-06-02,BAL@SF,BAL,SF,2,2,4,1,5,0,0,0,0,0,0
717918,2023-06-03,TB@BOS,TB,BOS,4,1,5,8,13,0,0,1,1,0,0
717915,2023-06-03,DET@CWS,DET,CWS,0,1,1,2,3,1,0,0,0,0,0
717907,2023-06-03,STL@PIT,STL,PIT,1,1,2,5,7,1,0,1,0,0,0
717912,2023-06-03,SEA@TEX,SEA,TEX,3,10,13,9,22,0,1,1,1,0,0
717914,2023-06-03,PHI@WSN,PHI,WSN,2,2,4,2,6,0,0,0,0,0,0
717906,2023-06-03,MIL@CIN,MIL,CIN,10,3,13,5,18,0,1,1,1,0,0
717908,2023-06-03,LAA@HOU,LAA,HOU,1,7,8,7,15,0,1,1,1,0,0
717909,2023-06-03,COL@KC,COL,KC,5,2,7,3,10,0,1,0,1,0,0
717910,2023-06-03,TOR@NYM,TOR,NYM,0,1,1,2,3,1,0,0,0,0,0
717911,2023-06-03,ATH@MIA,ATH,MIA,0,9,9,4,13,0,1,1,1,0,0
717885,2023-06-03,TB@BOS,TB,BOS,1,1,2,4,6,1,0,1,0,0,0
717905,2023-06-03,NYY@LAD,NYY,LAD,4,1,5,4,9,0,0,1,1,0,0
717913,2023-06-03,CLE@MIN,CLE,MIN,1,2,3,3,6,1,0,0,0,0,0
717916,2023-06-03,BAL@SF,BAL,SF,0,3,3,1,4,1,0,0,0,0,0
717901,2023-06-03,ATL@AZ,ATL,AZ,3,1,4,3,7,0,0,0,0,0,0
717903,2023-06-03,CHC@SD,CHC,SD,0,3,3,3,6,1,0,0,0,0,0
717898,2023-06-04,STL@PIT,STL,PIT,0,2,2,1,3,1,0,0,0,0,0
717902,2023-06-04,PHI@WSN,PHI,WSN,2,1,3,11,14,1,0,1,1,1,0
717904,2023-06-04,TB@BOS,TB,BOS,4,2,6,2,8,0,1,0,0,0,1
