game_pk,game_date,game_id,team,opponent,side,inning,inning_bucket,runs_allowed_on_event,team_score_after_allowed,opp_score_after_allowed,margin_after_allowed,scored_next_1_inning,scored_next_2_innings,eventually_won,team_strength_bucket,offense_form_bucket,l10_rpg_bucket
716842,2023-08-26,CHC@PIT,CHC,PIT,away,7,late_7_plus,1,8,4,4,0,1,1,50_55,45_50,high_4_5_5_5
716842,2023-08-26,CHC@PIT,CHC,PIT,away,7,late_7_plus,2,8,6,2,0,1,1,50_55,45_50,high_4_5_5_5
716842,2023-08-26,CHC@PIT,PIT,CHC,home,9,late_7_plus,2,6,10,-4,0,0,0,45_50,45_50,high_4_5_5_5
716847,2023-08-26,STL@PHI,PHI,STL,home,3,early_1_3,1,0,1,-1,1,1,1,50_55,55_60,very_high_5_5_plus
716847,2023-08-26,STL@PHI,STL,PHI,away,3,early_1_3,1,1,1,0,0,0,0,45_50,40_45,low_lt_3_5
716847,2023-08-26,STL@PHI,STL,PHI,away,3,early_1_3,1,1,2,-1,0,0,0,45_50,40_45,low_lt_3_5
716847,2023-08-26,STL@PHI,STL,PHI,away,4,f5_1_5,1,1,3,-2,0,0,0,45_50,40_45,low_lt_3_5
716847,2023-08-26,STL@PHI,STL,PHI,away,5,f5_1_5,1,1,4,-3,0,0,0,45_50,40_45,low_lt_3_5
716847,2023-08-26,STL@PHI,STL,PHI,away,6,middle_6,1,1,5,-4,0,0,0,45_50,40_45,low_lt_3_5
716847,2023-08-26,STL@PHI,STL,PHI,away,7,late_7_plus,1,1,6,-5,0,0,0,45_50,40_45,low_lt_3_5
716847,2023-08-26,STL@PHI,STL,PHI,away,7,late_7_plus,3,1,9,-8,0,0,0,45_50,40_45,low_lt_3_5
716847,2023-08-26,STL@PHI,STL,PHI,away,7,late_7_plus,3,1,12,-11,0,0,0,45_50,40_45,low_lt_3_5
716833,2023-08-26,CIN@AZ,CIN,AZ,away,1,early_1_3,1,0,1,-1,0,0,1,50_55,45_50,mid_3_5_4_5
716833,2023-08-26,CIN@AZ,CIN,AZ,away,5,f5_1_5,3,0,4,-4,1,1,1,50_55,45_50,mid_3_5_4_5
716833,2023-08-26,CIN@AZ,AZ,CIN,home,6,middle_6,1,4,1,3,0,0,0,50_55,55_60,very_high_5_5_plus
716833,2023-08-26,CIN@AZ,AZ,CIN,home,8,late_7_plus,1,4,2,2,0,1,0,50_55,55_60,very_high_5_5_plus
716833,2023-08-26,CIN@AZ,AZ,CIN,home,9,late_7_plus,1,4,3,1,1,1,0,50_55,55_60,very_high_5_5_plus
716833,2023-08-26,CIN@AZ,AZ,CIN,home,9,late_7_plus,1,4,4,0,1,1,0,50_55,55_60,very_high_5_5_plus
716833,2023-08-26,CIN@AZ,AZ,CIN,home,10,late_7_plus,1,4,5,-1,1,1,0,50_55,55_60,very_high_5_5_plus
716833,2023-08-26,CIN@AZ,AZ,CIN,home,10,late_7_plus,1,4,6,-2,1,1,0,50_55,55_60,very_high_5_5_plus
716833,2023-08-26,CIN@AZ,AZ,CIN,home,10,late_7_plus,1,4,7,-3,1,1,0,50_55,55_60,very_high_5_5_plus
716833,2023-08-26,CIN@AZ,CIN,AZ,away,10,late_7_plus,1,7,5,2,1,1,1,50_55,45_50,mid_3_5_4_5
716833,2023-08-26,CIN@AZ,CIN,AZ,away,10,late_7_plus,1,7,6,1,1,1,1,50_55,45_50,mid_3_5_4_5
716833,2023-08-26,CIN@AZ,CIN,AZ,away,10,late_7_plus,1,7,7,0,1,1,1,50_55,45_50,mid_3_5_4_5
716833,2023-08-26,CIN@AZ,AZ,CIN,home,11,late_7_plus,1,7,8,-1,0,0,0,50_55,55_60,very_high_5_5_plus
716829,2023-08-27,LAA@NYM,LAA,NYM,away,4,f5_1_5,1,0,1,-1,0,0,0,45_50,45_50,mid_3_5_4_5
716829,2023-08-27,LAA@NYM,NYM,LAA,home,7,late_7_plus,1,1,1,0,1,1,1,45_50,50_55,high_4_5_5_5
716829,2023-08-27,LAA@NYM,NYM,LAA,home,8,late_7_plus,1,1,2,-1,1,1,1,45_50,50_55,high_4_5_5_5
716829,2023-08-27,LAA@NYM,LAA,NYM,away,8,late_7_plus,1,2,2,0,0,0,0,45_50,45_50,mid_3_5_4_5
716829,2023-08-27,LAA@NYM,LAA,NYM,away,9,late_7_plus,1,2,3,-1,0,0,0,45_50,45_50,mid_3_5_4_5
716831,2023-08-27,LAD@BOS,BOS,LAD,home,4,f5_1_5,1,0,1,-1,0,1,0,50_55,60_plus,very_high_5_5_plus
716831,2023-08-27,LAD@BOS,BOS,LAD,home,5,f5_1_5,1,0,2,-2,1,1,0,50_55,60_plus,very_high_5_5_plus
716831,2023-08-27,LAD@BOS,BOS,LAD,home,6,middle_6,2,0,4,-4,1,1,0,50_55,60_plus,very_high_5_5_plus
716831,2023-08-27,LAD@BOS,LAD,BOS,away,6,middle_6,2,4,2,2,1,1,1,55_60,50_55,high_4_5_5_5
716831,2023-08-27,LAD@BOS,BOS,LAD,home,7,late_7_plus,1,2,5,-3,1,1,0,50_55,60_plus,very_high_5_5_plus
716831,2023-08-27,LAD@BOS,BOS,LAD,home,8,late_7_plus,1,2,6,-4,1,1,0,50_55,60_plus,very_high_5_5_plus
716831,2023-08-27,LAD@BOS,BOS,LAD,home,8,late_7_plus,1,2,7,-5,1,1,0,50_55,60_plus,very_high_5_5_plus
716831,2023-08-27,LAD@BOS,LAD,BOS,away,8,late_7_plus,1,7,3,4,0,0,1,55_60,50_55,high_4_5_5_5
716831,2023-08-27,LAD@BOS,LAD,BOS,away,8,late_7_plus,1,7,4,3,0,0,1,55_60,50_55,high_4_5_5_5
716834,2023-08-27,CHC@PIT,PIT,CHC,home,1,early_1_3,1,0,1,-1,1,1,0,45_50,45_50,mid_3_5_4_5
716834,2023-08-27,CHC@PIT,CHC,PIT,away,1,early_1_3,1,1,1,0,0,0,1,50_55,50_55,high_4_5_5_5
716834,2023-08-27,CHC@PIT,PIT,CHC,home,4,f5_1_5,2,1,3,-2,0,0,0,45_50,45_50,mid_3_5_4_5
716834,2023-08-27,CHC@PIT,PIT,CHC,home,5,f5_1_5,2,1,5,-4,0,0,0,45_50,45_50,mid_3_5_4_5
716834,2023-08-27,CHC@PIT,PIT,CHC,home,5,f5_1_5,1,1,6,-5,0,0,0,45_50,45_50,mid_3_5_4_5
716834,2023-08-27,CHC@PIT,PIT,CHC,home,8,late_7_plus,1,1,7,-6,0,0,0,45_50,45_50,mid_3_5_4_5
716834,2023-08-27,CHC@PIT,PIT,CHC,home,9,late_7_plus,2,1,9,-8,0,0,0,45_50,45_50,mid_3_5_4_5
716834,2023-08-27,CHC@PIT,PIT,CHC,home,9,late_7_plus,1,1,10,-9,0,0,0,45_50,45_50,mid_3_5_4_5
716835,2023-08-27,STL@PHI,STL,PHI,away,1,early_1_3,1,0,1,-1,0,0,0,45_50,lt_40,low_lt_3_5
716835,2023-08-27,STL@PHI,STL,PHI,away,5,f5_1_5,1,0,2,-2,0,0,0,45_50,lt_40,low_lt_3_5
716835,2023-08-27,STL@PHI,STL,PHI,away,7,late_7_plus,1,0,3,-3,0,0,0,45_50,lt_40,low_lt_3_5
716836,2023-08-27,COL@BAL,BAL,COL,home,4,f5_1_5,1,0,1,-1,1,1,0,55_60,55_60,very_high_5_5_plus
716836,2023-08-27,COL@BAL,BAL,COL,home,5,f5_1_5,1,0,2,-2,1,1,0,55_60,55_60,very_high_5_5_plus
716836,2023-08-27,COL@BAL,COL,BAL,away,5,f5_1_5,1,2,1,1,1,1,1,40_45,55_60,very_high_5_5_plus
716836,2023-08-27,COL@BAL,BAL,COL,home,6,middle_6,1,1,3,-2,0,1,0,55_60,55_60,very_high_5_5_plus
716836,2023-08-27,COL@BAL,COL,BAL,away,8,late_7_plus,2,3,3,0,1,1,1,40_45,55_60,very_high_5_5_plus
716836,2023-08-27,COL@BAL,BAL,COL,home,9,late_7_plus,1,3,4,-1,0,0,0,55_60,55_60,very_high_5_5_plus
716825,2023-08-27,CLE@TOR,CLE,TOR,away,1,early_1_3,2,0,2,-2,0,1,1,45_50,40_45,low_lt_3_5
716825,2023-08-27,CLE@TOR,TOR,CLE,home,3,early_1_3,2,2,2,0,1,1,0,50_55,45_50,mid_3_5_4_5
716825,2023-08-27,CLE@TOR,TOR,CLE,home,4,f5_1_5,1,2,3,-1,1,1,0,50_55,45_50,mid_3_5_4_5
716825,2023-08-27,CLE@TOR,TOR,CLE,home,4,f5_1_5,1,2,4,-2,1,1,0,50_55,45_50,mid_3_5_4_5
716825,2023-08-27,CLE@TOR,CLE,TOR,away,4,f5_1_5,1,4,3,1,0,0,1,45_50,40_45,low_lt_3_5
716825,2023-08-27,CLE@TOR,CLE,TOR,away,6,middle_6,2,4,5,-1,0,1,1,45_50,40_45,low_lt_3_5
716825,2023-08-27,CLE@TOR,TOR,CLE,home,8,late_7_plus,2,5,6,-1,1,1,0,50_55,45_50,mid_3_5_4_5
716825,2023-08-27,CLE@TOR,CLE,TOR,away,8,late_7_plus,1,6,6,0,0,0,1,45_50,40_45,low_lt_3_5
716825,2023-08-27,CLE@TOR,TOR,CLE,home,11,late_7_plus,2,6,8,-2,1,1,0,50_55,45_50,mid_3_5_4_5
716825,2023-08-27,CLE@TOR,TOR,CLE,home,11,late_7_plus,2,6,10,-4,1,1,0,50_55,45_50,mid_3_5_4_5
716825,2023-08-27,CLE@TOR,CLE,TOR,away,11,late_7_plus,1,10,7,3,0,0,1,45_50,40_45,low_lt_3_5
716827,2023-08-27,WSN@MIA,MIA,WSN,home,3,early_1_3,1,0,1,-1,1,1,1,45_50,40_45,low_lt_3_5
716827,2023-08-27,WSN@MIA,WSN,MIA,away,3,early_1_3,2,1,2,-1,0,0,0,45_50,50_55,high_4_5_5_5
716828,2023-08-27,NYY@TB,NYY,TB,away,1,early_1_3,2,0,2,-2,0,1,0,45_50,40_45,low_lt_3_5
716828,2023-08-27,NYY@TB,TB,NYY,home,3,early_1_3,1,2,1,1,0,0,1,55_60,60_plus,very_high_5_5_plus
716828,2023-08-27,NYY@TB,TB,NYY,home,3,early_1_3,1,2,2,0,0,0,1,55_60,60_plus,very_high_5_5_plus
716828,2023-08-27,NYY@TB,TB,NYY,home,4,f5_1_5,2,2,4,-2,0,1,1,55_60,60_plus,very_high_5_5_plus
716828,2023-08-27,NYY@TB,NYY,TB,away,6,middle_6,2,4,4,0,0,0,0,45_50,40_45,low_lt_3_5
716828,2023-08-27,NYY@TB,NYY,TB,away,6,middle_6,2,4,6,-2,0,0,0,45_50,40_45,low_lt_3_5
716828,2023-08-27,NYY@TB,NYY,TB,away,8,late_7_plus,1,4,7,-3,0,0,0,45_50,40_45,low_lt_3_5
716830,2023-08-27,HOU@DET,DET,HOU,home,3,early_1_3,2,0,2,-2,0,0,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,4,f5_1_5,1,0,3,-3,0,0,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,7,late_7_plus,1,0,4,-4,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,7,late_7_plus,1,0,5,-5,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,7,late_7_plus,1,0,6,-6,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,7,late_7_plus,1,0,7,-7,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,8,late_7_plus,1,0,8,-8,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,8,late_7_plus,3,0,11,-11,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,8,late_7_plus,1,0,12,-12,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,8,late_7_plus,2,0,14,-14,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,HOU,DET,away,8,late_7_plus,3,14,3,11,1,1,1,50_55,50_55,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,9,late_7_plus,1,3,15,-12,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,DET,HOU,home,9,late_7_plus,2,3,17,-14,1,1,0,45_50,45_50,high_4_5_5_5
716830,2023-08-27,HOU@DET,HOU,DET,away,9,late_7_plus,1,17,4,13,0,0,1,50_55,50_55,high_4_5_5_5
716822,2023-08-27,SD@MIL,MIL,SD,home,1,early_1_3,1,0,1,-1,1,1,1,50_55,50_55,high_4_5_5_5
716822,2023-08-27,SD@MIL,SD,MIL,away,1,early_1_3,1,1,1,0,1,1,0,50_55,40_45,low_lt_3_5
716822,2023-08-27,SD@MIL,MIL,SD,home,2,early_1_3,2,1,3,-2,1,1,1,50_55,50_55,high_4_5_5_5
716822,2023-08-27,SD@MIL,MIL,SD,home,2,early_1_3,1,1,4,-3,1,1,1,50_55,50_55,high_4_5_5_5
716822,2023-08-27,SD@MIL,SD,MIL,away,3,early_1_3,1,4,2,2,0,0,0,50_55,40_45,low_lt_3_5
716822,2023-08-27,SD@MIL,SD,MIL,away,6,middle_6,2,4,4,0,1,1,0,50_55,40_45,low_lt_3_5
716822,2023-08-27,SD@MIL,SD,MIL,away,6,middle_6,1,4,5,-1,1,1,0,50_55,40_45,low_lt_3_5
716822,2023-08-27,SD@MIL,SD,MIL,away,6,middle_6,2,4,7,-3,1,1,0,50_55,40_45,low_lt_3_5
716822,2023-08-27,SD@MIL,SD,MIL,away,6,middle_6,2,4,9,-5,1,1,0,50_55,40_45,low_lt_3_5
716822,2023-08-27,SD@MIL,MIL,SD,home,7,late_7_plus,2,9,6,3,1,1,1,50_55,50_55,high_4_5_5_5
716822,2023-08-27,SD@MIL,SD,MIL,away,7,late_7_plus,1,6,10,-4,0,0,0,50_55,40_45,low_lt_3_5
716824,2023-08-27,TEX@MIN,MIN,TEX,home,2,early_1_3,1,0,1,-1,0,0,1,50_55,50_55,high_4_5_5_5
716824,2023-08-27,TEX@MIN,MIN,TEX,home,4,f5_1_5,4,0,5,-5,0,1,1,50_55,50_55,high_4_5_5_5
716824,2023-08-27,TEX@MIN,TEX,MIN,away,6,middle_6,4,5,4,1,0,0,0,55_60,40_45,mid_3_5_4_5
716824,2023-08-27,TEX@MIN,TEX,MIN,away,9,late_7_plus,1,5,5,0,0,0,0,55_60,40_45,mid_3_5_4_5
716824,2023-08-27,TEX@MIN,MIN,TEX,home,12,late_7_plus,1,5,6,-1,1,1,1,50_55,50_55,high_4_5_5_5
716824,2023-08-27,TEX@MIN,TEX,MIN,away,12,late_7_plus,1,6,6,0,0,0,0,55_60,40_45,mid_3_5_4_5
716824,2023-08-27,TEX@MIN,TEX,MIN,away,13,late_7_plus,1,6,7,-1,0,0,0,55_60,40_45,mid_3_5_4_5
716826,2023-08-27,ATH@CWS,ATH,CWS,away,1,early_1_3,1,0,1,-1,0,0,0,lt_40,50_55,high_4_5_5_5
716826,2023-08-27,ATH@CWS,ATH,CWS,away,3,early_1_3,1,0,2,-2,0,0,0,lt_40,50_55,high_4_5_5_5
716826,2023-08-27,ATH@CWS,ATH,CWS,away,3,early_1_3,1,0,3,-3,0,0,0,lt_40,50_55,high_4_5_5_5
716826,2023-08-27,ATH@CWS,CWS,ATH,home,6,middle_6,1,3,1,2,1,1,1,40_45,45_50,mid_3_5_4_5
716826,2023-08-27,ATH@CWS,ATH,CWS,away,6,middle_6,1,1,4,-3,0,0,0,lt_40,50_55,high_4_5_5_5
716826,2023-08-27,ATH@CWS,ATH,CWS,away,7,late_7_plus,2,1,6,-5,0,0,0,lt_40,50_55,high_4_5_5_5
716820,2023-08-27,KC@SEA,KC,SEA,away,2,early_1_3,1,0,1,-1,0,0,0,lt_40,45_50,mid_3_5_4_5
716820,2023-08-27,KC@SEA,KC,SEA,away,5,f5_1_5,2,0,3,-3,0,0,0,lt_40,45_50,mid_3_5_4_5
716820,2023-08-27,KC@SEA,SEA,KC,home,8,late_7_plus,2,3,2,1,0,0,1,50_55,60_plus,very_high_5_5_plus
716821,2023-08-27,CIN@AZ,CIN,AZ,away,3,early_1_3,1,0,1,-1,0,0,0,50_55,50_55,high_4_5_5_5
716821,2023-08-27,CIN@AZ,AZ,CIN,home,6,middle_6,1,1,1,0,1,1,1,50_55,55_60,very_high_5_5_plus
716821,2023-08-27,CIN@AZ,AZ,CIN,home,7,late_7_plus,1,1,2,-1,1,1,1,50_55,55_60,very_high_5_5_plus
716821,2023-08-27,CIN@AZ,CIN,AZ,away,7,late_7_plus,1,2,2,0,0,0,0,50_55,50_55,high_4_5_5_5
716821,2023-08-27,CIN@AZ,CIN,AZ,away,8,late_7_plus,1,2,3,-1,0,0,0,50_55,50_55,high_4_5_5_5
716821,2023-08-27,CIN@AZ,CIN,AZ,away,8,late_7_plus,1,2,4,-2,0,0,0,50_55,50_55,high_4_5_5_5
716821,2023-08-27,CIN@AZ,CIN,AZ,away,8,late_7_plus,1,2,5,-3,0,0,0,50_55,50_55,high_4_5_5_5
716819,2023-08-27,ATL@SF,ATL,SF,away,1,early_1_3,1,0,1,-1,0,0,0,60_plus,45_50,high_4_5_5_5
716819,2023-08-27,ATL@SF,ATL,SF,away,2,early_1_3,1,0,2,-2,0,0,0,60_plus,45_50,high_4_5_5_5
716819,2023-08-27,ATL@SF,SF,ATL,home,5,f5_1_5,2,2,2,0,1,1,1,50_55,40_45,mid_3_5_4_5
716819,2023-08-27,ATL@SF,SF,ATL,home,5,f5_1_5,1,2,3,-1,1,1,1,50_55,40_45,mid_3_5_4_5
716819,2023-08-27,ATL@SF,ATL,SF,away,5,f5_1_5,1,3,3,0,1,1,0,60_plus,45_50,high_4_5_5_5
716819,2023-08-27,ATL@SF,ATL,SF,away,5,f5_1_5,3,3,6,-3,1,1,0,60_plus,45_50,high_4_5_5_5
716819,2023-08-27,ATL@SF,SF,ATL,home,6,middle_6,2,6,5,1,1,1,1,50_55,40_45,mid_3_5_4_5
716819,2023-08-27,ATL@SF,ATL,SF,away,6,middle_6,1,5,7,-2,0,0,0,60_plus,45_50,high_4_5_5_5
716819,2023-08-27,ATL@SF,ATL,SF,away,6,middle_6,1,5,8,-3,0,0,0,60_plus,45_50,high_4_5_5_5
716808,2023-08-28,NYY@DET,DET,NYY,home,5,f5_1_5,1,0,1,-1,0,0,0,45_50,45_50,mid_3_5_4_5
716808,2023-08-28,NYY@DET,DET,NYY,home,7,late_7_plus,1,0,2,-2,0,1,0,45_50,45_50,mid_3_5_4_5
716808,2023-08-28,NYY@DET,DET,NYY,home,7,late_7_plus,1,0,3,-3,0,1,0,45_50,45_50,mid_3_5_4_5
716808,2023-08-28,NYY@DET,DET,NYY,home,8,late_7_plus,1,0,4,-4,1,1,0,45_50,45_50,mid_3_5_4_5
716808,2023-08-28,NYY@DET,NYY,DET,away,9,late_7_plus,1,4,1,3,0,0,1,45_50,40_45,low_lt_3_5
716817,2023-08-28,LAA@PHI,PHI,LAA,home,1,early_1_3,1,0,1,-1,1,1,1,50_55,60_plus,very_high_5_5_plus
716817,2023-08-28,LAA@PHI,LAA,PHI,away,1,early_1_3,1,1,1,0,0,0,0,45_50,45_50,mid_3_5_4_5
716817,2023-08-28,LAA@PHI,PHI,LAA,home,4,f5_1_5,2,1,3,-2,1,1,1,50_55,60_plus,very_high_5_5_plus
716817,2023-08-28,LAA@PHI,LAA,PHI,away,4,f5_1_5,2,3,3,0,0,0,0,45_50,45_50,mid_3_5_4_5
716817,2023-08-28,LAA@PHI,LAA,PHI,away,5,f5_1_5,2,3,5,-2,0,1,0,45_50,45_50,mid_3_5_4_5
716817,2023-08-28,LAA@PHI,PHI,LAA,home,7,late_7_plus,1,5,4,1,1,1,1,50_55,60_plus,very_high_5_5_plus
716817,2023-08-28,LAA@PHI,LAA,PHI,away,8,late_7_plus,1,4,6,-2,0,0,0,45_50,45_50,mid_3_5_4_5
716815,2023-08-28,CWS@BAL,CWS,BAL,away,3,early_1_3,2,0,2,-2,0,0,0,40_45,50_55,high_4_5_5_5
716815,2023-08-28,CWS@BAL,CWS,BAL,away,4,f5_1_5,1,0,3,-3,0,0,0,40_45,50_55,high_4_5_5_5
716815,2023-08-28,CWS@BAL,CWS,BAL,away,4,f5_1_5,1,0,4,-4,0,0,0,40_45,50_55,high_4_5_5_5
716815,2023-08-28,CWS@BAL,CWS,BAL,away,8,late_7_plus,2,0,6,-6,0,0,0,40_45,50_55,high_4_5_5_5
716815,2023-08-28,CWS@BAL,CWS,BAL,away,8,late_7_plus,3,0,9,-9,0,0,0,40_45,50_55,high_4_5_5_5
716816,2023-08-28,WSN@TOR,TOR,WSN,home,1,early_1_3,1,0,1,-1,1,1,1,50_55,45_50,mid_3_5_4_5
716816,2023-08-28,WSN@TOR,WSN,TOR,away,2,early_1_3,1,1,1,0,0,0,0,45_50,45_50,high_4_5_5_5
716816,2023-08-28,WSN@TOR,WSN,TOR,away,2,early_1_3,2,1,3,-2,0,0,0,45_50,45_50,high_4_5_5_5
716816,2023-08-28,WSN@TOR,WSN,TOR,away,2,early_1_3,1,1,4,-3,0,0,0,45_50,45_50,high_4_5_5_5
716816,2023-08-28,WSN@TOR,WSN,TOR,away,3,early_1_3,1,1,5,-4,0,1,0,45_50,45_50,high_4_5_5_5
716816,2023-08-28,WSN@TOR,TOR,WSN,home,5,f5_1_5,2,5,3,2,1,1,1,50_55,45_50,mid_3_5_4_5
716816,2023-08-28,WSN@TOR,WSN,TOR,away,5,f5_1_5,1,3,6,-3,0,0,0,45_50,45_50,high_4_5_5_5
716814,2023-08-28,HOU@BOS,HOU,BOS,away,1,early_1_3,2,0,2,-2,1,1,1,50_55,55_60,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,2,early_1_3,1,2,1,1,0,0,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,3,early_1_3,1,2,2,0,0,1,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,5,f5_1_5,1,2,3,-1,1,1,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,HOU,BOS,away,5,f5_1_5,2,3,4,-1,1,1,1,50_55,55_60,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,6,middle_6,2,4,5,-1,0,0,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,6,middle_6,3,4,8,-4,0,0,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,6,middle_6,1,4,9,-5,0,0,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,7,late_7_plus,1,4,10,-6,0,1,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,7,late_7_plus,1,4,11,-7,0,1,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,BOS,HOU,home,8,late_7_plus,2,4,13,-9,1,1,0,50_55,60_plus,very_high_5_5_plus
716814,2023-08-28,HOU@BOS,HOU,BOS,away,9,late_7_plus,1,13,5,8,0,0,1,50_55,55_60,very_high_5_5_plus
716818,2023-08-28,TEX@NYM,TEX,NYM,away,3,early_1_3,2,0,2,-2,0,0,1,55_60,40_45,mid_3_5_4_5
716818,2023-08-28,TEX@NYM,TEX,NYM,away,5,f5_1_5,1,0,3,-3,1,1,1,55_60,40_45,mid_3_5_4_5
716818,2023-08-28,TEX@NYM,NYM,TEX,home,6,middle_6,1,3,1,2,0,0,0,45_50,45_50,high_4_5_5_5
716818,2023-08-28,TEX@NYM,NYM,TEX,home,8,late_7_plus,1,3,2,1,0,0,0,45_50,45_50,high_4_5_5_5
716818,2023-08-28,TEX@NYM,NYM,TEX,home,9,late_7_plus,2,3,4,-1,0,0,0,45_50,45_50,high_4_5_5_5
716813,2023-08-28,CLE@MIN,MIN,CLE,home,2,early_1_3,1,0,1,-1,1,1,1,50_55,55_60,very_high_5_5_plus
716813,2023-08-28,CLE@MIN,MIN,CLE,home,2,early_1_3,1,0,2,-2,1,1,1,50_55,55_60,very_high_5_5_plus
716813,2023-08-28,CLE@MIN,MIN,CLE,home,2,early_1_3,2,0,4,-4,1,1,1,50_55,55_60,very_high_5_5_plus
716813,2023-08-28,CLE@MIN,CLE,MIN,away,2,early_1_3,2,4,2,2,1,1,0,45_50,45_50,mid_3_5_4_5
716813,2023-08-28,CLE@MIN,CLE,MIN,away,2,early_1_3,4,4,6,-2,1,1,0,45_50,45_50,mid_3_5_4_5
716813,2023-08-28,CLE@MIN,MIN,CLE,home,3,early_1_3,1,6,5,1,1,1,1,50_55,55_60,very_high_5_5_plus
716813,2023-08-28,CLE@MIN,CLE,MIN,away,3,early_1_3,1,5,7,-2,1,1,0,45_50,45_50,mid_3_5_4_5
716813,2023-08-28,CLE@MIN,MIN,CLE,home,4,f5_1_5,1,7,6,1,1,1,1,50_55,55_60,very_high_5_5_plus
716813,2023-08-28,CLE@MIN,CLE,MIN,away,4,f5_1_5,3,6,10,-4,0,0,0,45_50,45_50,mid_3_5_4_5
716809,2023-08-28,SD@STL,STL,SD,home,6,middle_6,1,0,1,-1,0,1,0,45_50,lt_40,low_lt_3_5
716809,2023-08-28,SD@STL,STL,SD,home,7,late_7_plus,1,0,2,-2,1,1,0,45_50,lt_40,low_lt_3_5
716809,2023-08-28,SD@STL,SD,STL,away,8,late_7_plus,1,2,1,1,1,1,1,45_50,40_45,low_lt_3_5
716809,2023-08-28,SD@STL,STL,SD,home,9,late_7_plus,2,1,4,-3,0,0,0,45_50,lt_40,low_lt_3_5
716810,2023-08-28,MIL@CHC,CHC,MIL,home,1,early_1_3,1,0,1,-1,1,1,0,50_55,55_60,very_high_5_5_plus
716810,2023-08-28,MIL@CHC,CHC,MIL,home,1,early_1_3,1,0,2,-2,1,1,0,50_55,55_60,very_high_5_5_plus
716810,2023-08-28,MIL@CHC,CHC,MIL,home,1,early_1_3,2,0,4,-4,1,1,0,50_55,55_60,very_high_5_5_plus
716810,2023-08-28,MIL@CHC,MIL,CHC,away,1,early_1_3,1,4,1,3,1,1,1,50_55,55_60,very_high_5_5_plus
716810,2023-08-28,MIL@CHC,CHC,MIL,home,2,early_1_3,1,1,5,-4,0,0,0,50_55,55_60,very_high_5_5_plus
716810,2023-08-28,MIL@CHC,MIL,CHC,away,5,f5_1_5,1,5,2,3,0,1,1,50_55,55_60,very_high_5_5_plus
716810,2023-08-28,MIL@CHC,CHC,MIL,home,7,late_7_plus,1,2,6,-4,0,0,0,50_55,55_60,very_high_5_5_plus
716811,2023-08-28,PIT@KC,KC,PIT,home,2,early_1_3,1,0,1,-1,0,0,0,lt_40,40_45,mid_3_5_4_5
716811,2023-08-28,PIT@KC,KC,PIT,home,3,early_1_3,1,0,2,-2,0,0,0,lt_40,40_45,mid_3_5_4_5
716811,2023-08-28,PIT@KC,KC,PIT,home,7,late_7_plus,1,0,3,-3,0,0,0,lt_40,40_45,mid_3_5_4_5
716811,2023-08-28,PIT@KC,KC,PIT,home,7,late_7_plus,1,0,4,-4,0,0,0,lt_40,40_45,mid_3_5_4_5
716811,2023-08-28,PIT@KC,KC,PIT,home,8,late_7_plus,1,0,5,-5,0,0,0,lt_40,40_45,mid_3_5_4_5
716812,2023-08-28,ATL@COL,ATL,COL,away,1,early_1_3,1,0,1,-1,0,1,1,60_plus,45_50,high_4_5_5_5
716812,2023-08-28,ATL@COL,COL,ATL,home,3,early_1_3,2,1,2,-1,1,1,0,40_45,55_60,very_high_5_5_plus
