game_date,game_id,away_abbr,home_abbr,game_start_utc,market_ticker,market_type,selected_team_abbr,line_value,coverage_label,total_snapshots,pre_game_snapshots,latest_pre_snap,min_spread_overall,empty_book_fraction
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5TOTAL-26JUN211920NYMPHI-2,f5_total,,2.0,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5-26JUN211920NYMPHI-PHI,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5-26JUN211920NYMPHI-NYM,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5-26JUN211920NYMPHI-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-13,full_game_total,,13.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-3,full_game_total,,3.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-8,full_game_total,,8.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-12,full_game_total,,12.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-10,full_game_total,,10.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-5,full_game_total,,5.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-6,full_game_total,,6.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-9,full_game_total,,9.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-7,full_game_total,,7.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-11,full_game_total,,11.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTOTAL-26JUN211920NYMPHI-4,full_game_total,,4.0,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBGAME-26JUN211920NYMPHI-NYM,moneyline,NYM,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBGAME-26JUN211920NYMPHI-PHI,moneyline,PHI,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-PHIBHARPER3-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-NYMJSOTO22-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-PHIKSCHWARBER12-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-PHITTURNER7-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-NYMJSOTO22-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-PHITTURNER7-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-PHIBHARPER3-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBHR-26JUN211920NYMPHI-PHIKSCHWARBER12-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBSPREAD-26JUN211920NYMPHI-PHI4,spread_run_line,,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBSPREAD-26JUN211920NYMPHI-NYM4,spread_run_line,,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBSPREAD-26JUN211920NYMPHI-NYM2,spread_run_line,,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBSPREAD-26JUN211920NYMPHI-PHI2,spread_run_line,,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBSPREAD-26JUN211920NYMPHI-PHI3,spread_run_line,,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBSPREAD-26JUN211920NYMPHI-NYM3,spread_run_line,,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-NYM8,team_total,NYM,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-PHI6,team_total,PHI,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-NYM5,team_total,NYM,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-PHI3,team_total,PHI,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-NYM6,team_total,NYM,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-PHI5,team_total,PHI,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-PHI4,team_total,PHI,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-PHI2,team_total,PHI,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-NYM2,team_total,NYM,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBTEAMTOTAL-26JUN211920NYMPHI-NYM3,team_total,NYM,,stale_only,1549,1549,2026-06-21T22:09:01.405417+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5SPREAD-26JUN211510PITCOL-COL2,f5_spread,,,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5SPREAD-26JUN211510PITCOL-COL3,f5_spread,,,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5SPREAD-26JUN211510PITCOL-PIT3,f5_spread,,3.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5SPREAD-26JUN211510PITCOL-PIT2,f5_spread,,2.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5TOTAL-26JUN211510PITCOL-5,f5_total,,5.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5TOTAL-26JUN211510PITCOL-7,f5_total,,7.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5TOTAL-26JUN211510PITCOL-2,f5_total,,2.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5TOTAL-26JUN211510PITCOL-3,f5_total,,3.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5TOTAL-26JUN211510PITCOL-6,f5_total,,6.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5TOTAL-26JUN211510PITCOL-4,f5_total,,4.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5TOTAL-26JUN211510PITCOL-1,f5_total,,1.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5-26JUN211510PITCOL-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5-26JUN211510PITCOL-COL,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBF5-26JUN211510PITCOL-PIT,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-8,full_game_total,,8.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-17,full_game_total,,17.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-7,full_game_total,,7.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-10,full_game_total,,10.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-16,full_game_total,,16.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-12,full_game_total,,12.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-15,full_game_total,,15.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-9,full_game_total,,9.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-11,full_game_total,,11.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-13,full_game_total,,13.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBTOTAL-26JUN211510PITCOL-14,full_game_total,,14.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBGAME-26JUN211510PITCOL-PIT,moneyline,PIT,,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBGAME-26JUN211510PITCOL-COL,moneyline,COL,,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBSPREAD-26JUN211510PITCOL-PIT3,spread_run_line,,3.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBSPREAD-26JUN211510PITCOL-COL4,spread_run_line,,,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBSPREAD-26JUN211510PITCOL-PIT2,spread_run_line,,2.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBSPREAD-26JUN211510PITCOL-PIT4,spread_run_line,,4.0,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBSPREAD-26JUN211510PITCOL-COL3,spread_run_line,,,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,PIT@COL,PIT,COL,2026-06-21T19:10,KXMLBSPREAD-26JUN211510PITCOL-COL2,spread_run_line,,,stale_only,1547,832,2026-06-21T19:09:48.836085+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5SPREAD-26JUN211435SDTEX-TEX3,f5_spread,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5SPREAD-26JUN211435SDTEX-TEX2,f5_spread,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5SPREAD-26JUN211435SDTEX-SD2,f5_spread,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5SPREAD-26JUN211435SDTEX-SD3,f5_spread,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5TOTAL-26JUN211435SDTEX-7,f5_total,,7.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5TOTAL-26JUN211435SDTEX-3,f5_total,,3.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5TOTAL-26JUN211435SDTEX-4,f5_total,,4.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5TOTAL-26JUN211435SDTEX-5,f5_total,,5.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5TOTAL-26JUN211435SDTEX-6,f5_total,,6.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5TOTAL-26JUN211435SDTEX-1,f5_total,,1.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5TOTAL-26JUN211435SDTEX-2,f5_total,,2.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5-26JUN211435SDTEX-TEX,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5-26JUN211435SDTEX-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBF5-26JUN211435SDTEX-SD,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-7,full_game_total,,7.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-12,full_game_total,,12.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-3,full_game_total,,3.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-9,full_game_total,,9.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-11,full_game_total,,11.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-5,full_game_total,,5.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-6,full_game_total,,6.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-8,full_game_total,,8.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-4,full_game_total,,4.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-10,full_game_total,,10.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBTOTAL-26JUN211435SDTEX-2,full_game_total,,2.0,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBGAME-26JUN211435SDTEX-SD,moneyline,SD,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBGAME-26JUN211435SDTEX-TEX,moneyline,TEX,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-SDMMACHADO13-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-SDJMERRILL3-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-SDFTATIS23-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-SDJMERRILL3-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-TEXBNIMMO24-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-TEXBNIMMO24-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-SDMMACHADO13-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBHR-26JUN211435SDTEX-SDFTATIS23-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBSPREAD-26JUN211435SDTEX-TEX3,spread_run_line,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBSPREAD-26JUN211435SDTEX-SD3,spread_run_line,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBSPREAD-26JUN211435SDTEX-TEX2,spread_run_line,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBSPREAD-26JUN211435SDTEX-SD2,spread_run_line,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBSPREAD-26JUN211435SDTEX-TEX4,spread_run_line,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SD@TEX,SD,TEX,2026-06-21T18:35,KXMLBSPREAD-26JUN211435SDTEX-SD4,spread_run_line,,,stale_only,1547,692,2026-06-21T18:34:48.814465+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340SFMIA-SF2,f5_spread,,,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340SFMIA-MIA2,f5_spread,,,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340SFMIA-MIA3,f5_spread,,,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340SFMIA-SF3,f5_spread,,,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340SFMIA-3,f5_total,,3.0,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340SFMIA-6,f5_total,,6.0,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340SFMIA-7,f5_total,,7.0,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340SFMIA-1,f5_total,,1.0,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340SFMIA-4,f5_total,,4.0,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340SFMIA-5,f5_total,,5.0,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340SFMIA-2,f5_total,,2.0,stale_only,1546,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5-26JUN211340SFMIA-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5-26JUN211340SFMIA-MIA,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBF5-26JUN211340SFMIA-SF,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-3,full_game_total,,3.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-4,full_game_total,,4.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-12,full_game_total,,12.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-5,full_game_total,,5.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-7,full_game_total,,7.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-6,full_game_total,,6.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-9,full_game_total,,9.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
