season,family,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,opponent_runs_5plus,710,0.4141,0.4166,-0.0025
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_early_deficit_scored_next2,733,0.3151,0.3316,-0.0165
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_early_deficit_scored_next2,682,0.2845,0.3148,-0.0303
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_early_deficit_scored_next2,710,0.3296,0.3279,0.0017
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_early_deficit_tied_or_led_later,733,0.2933,0.2853,0.008
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_early_deficit_tied_or_led_later,682,0.2507,0.2697,-0.019
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_early_deficit_tied_or_led_later,710,0.2845,0.2877,-0.0032
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_f5_runs_2plus,733,0.5907,0.5945,-0.0038
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_f5_runs_2plus,682,0.6173,0.5795,0.0378
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_f5_runs_2plus,710,0.6141,0.5754,0.0387
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_post5_runs_2plus,733,0.5252,0.4955,0.0297
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_post5_runs_2plus,682,0.522,0.4773,0.0447
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_post5_runs_2plus,710,0.4676,0.4701,-0.0025
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_runs_4plus,733,0.6057,0.5745,0.0312
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_runs_4plus,682,0.5982,0.55,0.0482
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_runs_4plus,710,0.5549,0.5493,0.0056
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_runs_5plus,733,0.5034,0.4529,0.0505
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_runs_5plus,682,0.4721,0.4252,0.0469
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_runs_5plus,710,0.4268,0.4166,0.0102
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_trailed_early_1to3,733,0.4789,0.4889,-0.01
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_trailed_early_1to3,682,0.4106,0.4826,-0.072
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_trailed_early_1to3,710,0.4901,0.4927,-0.0026
2023,team_quality,team_strength_gap_bucket,plus_5_to_10,team_won,733,0.5457,0.5,0.0457
2024,team_quality,team_strength_gap_bucket,plus_5_to_10,team_won,682,0.5616,0.498,0.0636
2025,team_quality,team_strength_gap_bucket,plus_5_to_10,team_won,710,0.507,0.5,0.007
2023,team_quality,team_context_confidence,unknown,f5_total_4plus,4942,0.6342,0.6342,0.0
2024,team_quality,team_context_confidence,unknown,f5_total_4plus,5120,0.6211,0.6211,0.0
2025,team_quality,team_context_confidence,unknown,f5_total_4plus,4950,0.6226,0.6226,0.0
2023,team_quality,team_context_confidence,unknown,f5_total_5plus,4942,0.531,0.531,0.0
2024,team_quality,team_context_confidence,unknown,f5_total_5plus,5120,0.4957,0.4957,0.0
2025,team_quality,team_context_confidence,unknown,f5_total_5plus,4950,0.4925,0.4925,0.0
2023,team_quality,team_context_confidence,unknown,game_total_10plus,4942,0.4257,0.4257,0.0
2024,team_quality,team_context_confidence,unknown,game_total_10plus,5120,0.3805,0.3805,0.0
2025,team_quality,team_context_confidence,unknown,game_total_10plus,4950,0.3911,0.3911,0.0
2023,team_quality,team_context_confidence,unknown,game_total_9plus,4942,0.5237,0.5237,0.0
2024,team_quality,team_context_confidence,unknown,game_total_9plus,5120,0.4863,0.4863,0.0
2025,team_quality,team_context_confidence,unknown,game_total_9plus,4950,0.4853,0.4853,0.0
2023,team_quality,team_context_confidence,unknown,opponent_blew_early_small_lead,4942,0.2853,0.2853,0.0
2024,team_quality,team_context_confidence,unknown,opponent_blew_early_small_lead,5120,0.2697,0.2697,0.0
2025,team_quality,team_context_confidence,unknown,opponent_blew_early_small_lead,4950,0.2877,0.2877,0.0
2023,team_quality,team_context_confidence,unknown,opponent_runs_4plus,4942,0.5745,0.5745,0.0
2024,team_quality,team_context_confidence,unknown,opponent_runs_4plus,5120,0.55,0.55,0.0
2025,team_quality,team_context_confidence,unknown,opponent_runs_4plus,4950,0.5493,0.5493,0.0
2023,team_quality,team_context_confidence,unknown,opponent_runs_5plus,4942,0.4529,0.4529,0.0
2024,team_quality,team_context_confidence,unknown,opponent_runs_5plus,5120,0.4252,0.4252,0.0
2025,team_quality,team_context_confidence,unknown,opponent_runs_5plus,4950,0.4166,0.4166,0.0
2023,team_quality,team_context_confidence,unknown,team_early_deficit_scored_next2,4942,0.3316,0.3316,0.0
2024,team_quality,team_context_confidence,unknown,team_early_deficit_scored_next2,5120,0.3148,0.3148,0.0
2025,team_quality,team_context_confidence,unknown,team_early_deficit_scored_next2,4950,0.3279,0.3279,0.0
2023,team_quality,team_context_confidence,unknown,team_early_deficit_tied_or_led_later,4942,0.2853,0.2853,0.0
2024,team_quality,team_context_confidence,unknown,team_early_deficit_tied_or_led_later,5120,0.2697,0.2697,0.0
2025,team_quality,team_context_confidence,unknown,team_early_deficit_tied_or_led_later,4950,0.2877,0.2877,0.0
2023,team_quality,team_context_confidence,unknown,team_f5_runs_2plus,4942,0.5945,0.5945,0.0
2024,team_quality,team_context_confidence,unknown,team_f5_runs_2plus,5120,0.5795,0.5795,0.0
2025,team_quality,team_context_confidence,unknown,team_f5_runs_2plus,4950,0.5754,0.5754,0.0
2023,team_quality,team_context_confidence,unknown,team_post5_runs_2plus,4942,0.4955,0.4955,0.0
2024,team_quality,team_context_confidence,unknown,team_post5_runs_2plus,5120,0.4773,0.4773,0.0
2025,team_quality,team_context_confidence,unknown,team_post5_runs_2plus,4950,0.4701,0.4701,0.0
2023,team_quality,team_context_confidence,unknown,team_runs_4plus,4942,0.5745,0.5745,0.0
2024,team_quality,team_context_confidence,unknown,team_runs_4plus,5120,0.55,0.55,0.0
2025,team_quality,team_context_confidence,unknown,team_runs_4plus,4950,0.5493,0.5493,0.0
2023,team_quality,team_context_confidence,unknown,team_runs_5plus,4942,0.4529,0.4529,0.0
2024,team_quality,team_context_confidence,unknown,team_runs_5plus,5120,0.4252,0.4252,0.0
2025,team_quality,team_context_confidence,unknown,team_runs_5plus,4950,0.4166,0.4166,0.0
2023,team_quality,team_context_confidence,unknown,team_trailed_early_1to3,4942,0.4889,0.4889,0.0
2024,team_quality,team_context_confidence,unknown,team_trailed_early_1to3,5120,0.4826,0.4826,0.0
2025,team_quality,team_context_confidence,unknown,team_trailed_early_1to3,4950,0.4927,0.4927,0.0
2023,team_quality,team_context_confidence,unknown,team_won,4942,0.5,0.5,0.0
2024,team_quality,team_context_confidence,unknown,team_won,5120,0.498,0.498,0.0
2025,team_quality,team_context_confidence,unknown,team_won,4950,0.5,0.5,0.0
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,f5_total_4plus,1579,0.6263,0.6342,-0.0079
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,f5_total_4plus,1521,0.6088,0.6211,-0.0123
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,f5_total_4plus,1444,0.6219,0.6226,-0.0007
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,f5_total_5plus,1579,0.5187,0.531,-0.0123
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,f5_total_5plus,1521,0.4885,0.4957,-0.0072
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,f5_total_5plus,1444,0.4889,0.4925,-0.0036
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,game_total_10plus,1579,0.4199,0.4257,-0.0058
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,game_total_10plus,1521,0.3531,0.3805,-0.0274
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,game_total_10plus,1444,0.3934,0.3911,0.0023
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,game_total_9plus,1579,0.518,0.5237,-0.0057
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,game_total_9plus,1521,0.4635,0.4863,-0.0228
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,game_total_9plus,1444,0.5007,0.4853,0.0154
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_blew_early_small_lead,1579,0.2856,0.2853,0.0003
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_blew_early_small_lead,1521,0.2623,0.2697,-0.0074
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_blew_early_small_lead,1444,0.3075,0.2877,0.0198
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_runs_4plus,1579,0.5535,0.5745,-0.021
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_runs_4plus,1521,0.5391,0.55,-0.0109
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_runs_4plus,1444,0.5464,0.5493,-0.0029
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_runs_5plus,1579,0.437,0.4529,-0.0159
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_runs_5plus,1521,0.4214,0.4252,-0.0038
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,opponent_runs_5plus,1444,0.4176,0.4166,0.001
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_early_deficit_scored_next2,1579,0.3249,0.3316,-0.0067
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_early_deficit_scored_next2,1521,0.3024,0.3148,-0.0124
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_early_deficit_scored_next2,1444,0.3324,0.3279,0.0045
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_early_deficit_tied_or_led_later,1579,0.2856,0.2853,0.0003
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_early_deficit_tied_or_led_later,1521,0.2623,0.2697,-0.0074
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_early_deficit_tied_or_led_later,1444,0.3075,0.2877,0.0198
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_f5_runs_2plus,1579,0.5959,0.5945,0.0014
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_f5_runs_2plus,1521,0.5562,0.5795,-0.0233
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_f5_runs_2plus,1444,0.581,0.5754,0.0056
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_post5_runs_2plus,1579,0.5022,0.4955,0.0067
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_post5_runs_2plus,1521,0.476,0.4773,-0.0013
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_post5_runs_2plus,1444,0.4882,0.4701,0.0181
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_runs_4plus,1579,0.5883,0.5745,0.0138
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_runs_4plus,1521,0.5404,0.55,-0.0096
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_runs_4plus,1444,0.5693,0.5493,0.02
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_runs_5plus,1579,0.4611,0.4529,0.0082
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_runs_5plus,1521,0.4057,0.4252,-0.0195
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_runs_5plus,1444,0.4453,0.4166,0.0287
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_trailed_early_1to3,1579,0.4744,0.4889,-0.0145
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_trailed_early_1to3,1521,0.4872,0.4826,0.0046
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_trailed_early_1to3,1444,0.5035,0.4927,0.0108
2023,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_won,1579,0.518,0.5,0.018
2024,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_won,1521,0.497,0.498,-0.001
2025,offense_consistency,l10_rpg_bucket,high_4_5_5_5,team_won,1444,0.5097,0.5,0.0097
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_4plus,692,0.6445,0.6342,0.0103
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_4plus,931,0.6101,0.6211,-0.011
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_4plus,972,0.6286,0.6226,0.006
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_5plus,692,0.5592,0.531,0.0282
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_5plus,931,0.4844,0.4957,-0.0113
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_5plus,972,0.5041,0.4925,0.0116
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_10plus,692,0.4653,0.4257,0.0396
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_10plus,931,0.3727,0.3805,-0.0078
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_10plus,972,0.3642,0.3911,-0.0269
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_9plus,692,0.5477,0.5237,0.024
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_9plus,931,0.4737,0.4863,-0.0126
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_9plus,972,0.463,0.4853,-0.0223
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_blew_early_small_lead,692,0.2962,0.2853,0.0109
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_blew_early_small_lead,931,0.2954,0.2697,0.0257
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_blew_early_small_lead,972,0.2757,0.2877,-0.012
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_runs_4plus,692,0.6402,0.5745,0.0657
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_runs_4plus,931,0.5489,0.55,-0.0011
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_runs_4plus,972,0.5432,0.5493,-0.0061
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_runs_5plus,692,0.5072,0.4529,0.0543
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_runs_5plus,931,0.435,0.4252,0.0098
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_runs_5plus,972,0.4228,0.4166,0.0062
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_early_deficit_scored_next2,692,0.3324,0.3316,0.0008
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_early_deficit_scored_next2,931,0.3394,0.3148,0.0246
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_early_deficit_scored_next2,972,0.3169,0.3279,-0.011
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_early_deficit_tied_or_led_later,692,0.2962,0.2853,0.0109
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_early_deficit_tied_or_led_later,931,0.2954,0.2697,0.0257
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_early_deficit_tied_or_led_later,972,0.2757,0.2877,-0.012
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_f5_runs_2plus,692,0.5809,0.5945,-0.0136
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_f5_runs_2plus,931,0.5671,0.5795,-0.0124
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_f5_runs_2plus,972,0.5844,0.5754,0.009
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_post5_runs_2plus,692,0.4725,0.4955,-0.023
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_post5_runs_2plus,931,0.4629,0.4773,-0.0144
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_post5_runs_2plus,972,0.4455,0.4701,-0.0246
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_runs_4plus,692,0.5578,0.5745,-0.0167
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_runs_4plus,931,0.5306,0.55,-0.0194
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_runs_4plus,972,0.5463,0.5493,-0.003
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_runs_5plus,692,0.422,0.4529,-0.0309
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_runs_5plus,931,0.4125,0.4252,-0.0127
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_runs_5plus,972,0.3827,0.4166,-0.0339
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_trailed_early_1to3,692,0.5188,0.4889,0.0299
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_trailed_early_1to3,931,0.5059,0.4826,0.0233
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_trailed_early_1to3,972,0.4866,0.4927,-0.0061
2023,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_won,692,0.4451,0.5,-0.0549
2024,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_won,931,0.4898,0.498,-0.0082
2025,offense_consistency,l10_rpg_bucket,low_lt_3_5,team_won,972,0.4825,0.5,-0.0175
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,f5_total_4plus,1572,0.6342,0.6342,0.0
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,f5_total_4plus,1770,0.6169,0.6211,-0.0042
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,f5_total_4plus,1584,0.6288,0.6226,0.0062
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,f5_total_5plus,1572,0.5331,0.531,0.0021
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,f5_total_5plus,1770,0.496,0.4957,0.0003
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,f5_total_5plus,1584,0.4962,0.4925,0.0037
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,game_total_10plus,1572,0.4109,0.4257,-0.0148
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,game_total_10plus,1770,0.3763,0.3805,-0.0042
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,game_total_10plus,1584,0.3958,0.3911,0.0047
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,game_total_9plus,1572,0.5108,0.5237,-0.0129
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,game_total_9plus,1770,0.4819,0.4863,-0.0044
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,game_total_9plus,1584,0.4747,0.4853,-0.0106
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_blew_early_small_lead,1572,0.2774,0.2853,-0.0079
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_blew_early_small_lead,1770,0.2542,0.2697,-0.0155
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_blew_early_small_lead,1584,0.2753,0.2877,-0.0124
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_runs_4plus,1572,0.5789,0.5745,0.0044
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_runs_4plus,1770,0.5548,0.55,0.0048
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_runs_4plus,1584,0.5562,0.5493,0.0069
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_runs_5plus,1572,0.4561,0.4529,0.0032
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_runs_5plus,1770,0.4186,0.4252,-0.0066
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,opponent_runs_5plus,1584,0.4141,0.4166,-0.0025
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_early_deficit_scored_next2,1572,0.341,0.3316,0.0094
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_early_deficit_scored_next2,1770,0.3068,0.3148,-0.008
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_early_deficit_scored_next2,1584,0.3302,0.3279,0.0023
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_early_deficit_tied_or_led_later,1572,0.2774,0.2853,-0.0079
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_early_deficit_tied_or_led_later,1770,0.2542,0.2697,-0.0155
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_early_deficit_tied_or_led_later,1584,0.2753,0.2877,-0.0124
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_f5_runs_2plus,1572,0.5795,0.5945,-0.015
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_f5_runs_2plus,1770,0.574,0.5795,-0.0055
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_f5_runs_2plus,1584,0.5726,0.5754,-0.0028
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_post5_runs_2plus,1572,0.4981,0.4955,0.0026
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_post5_runs_2plus,1770,0.4661,0.4773,-0.0112
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_post5_runs_2plus,1584,0.4533,0.4701,-0.0168
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_runs_4plus,1572,0.5534,0.5745,-0.0211
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_runs_4plus,1770,0.5407,0.55,-0.0093
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_runs_4plus,1584,0.5284,0.5493,-0.0209
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_runs_5plus,1572,0.4364,0.4529,-0.0165
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_runs_5plus,1770,0.4175,0.4252,-0.0077
2025,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_runs_5plus,1584,0.4021,0.4166,-0.0145
2023,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_trailed_early_1to3,1572,0.4994,0.4889,0.0105
2024,offense_consistency,l10_rpg_bucket,mid_3_5_4_5,team_trailed_early_1to3,1770,0.474,0.4826,-0.0086
